# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
46.68878076365711 0.11402051254481291 28.06319139270613 120.88594196429764  -11088.46201615756 -11088.46201615756 -11088.46201615756 0.0 0.0 0.0 6021.241671692919 6.378979702565545E-4 810.5462033700202 3.8422498408537424E-4 11088.46201615756 0.8910357627453087 9.046704979346222E-9 46.68878076365711 6021.241671692919
46.69836493955571 0.11399711145465284 28.069035176547366 120.93339555264949  -11094.21984931145 -11094.21984931145 -11094.21984931145 0.0 0.0 0.0 6022.3429783600095 6.379080508206426E-4 810.6028348216021 3.842171408161866E-4 11094.21984931145 0.890993449640316 9.043602267555351E-9 46.69836493955571 6022.3429783600095
46.70794911545434 0.11397371996800425 28.07487796520249 120.98084909417152  -11099.977686071681 -11099.977686071681 -11099.977686071681 0.0 0.0 0.0 6023.444208104746 6.379180922386889E-4 810.6594382451202 3.8420929754699897E-4 11099.977686071681 0.8909511596376799 9.040501567650063E-9 46.70794911545434 6023.444208104746
46.71753329135297 0.11395033807895667 28.080719758971778 121.02830258887573  -11105.735526438155 -11105.735526438155 -11105.735526438155 0.0 0.0 0.0 6024.545360954062 6.37928094537661E-4 810.7160136630539 3.8420145427781136E-4 11105.735526438155 0.8909088927235337 9.037402877702764E-9 46.71753329135297 6024.545360954062
46.72711746725162 0.11392696578160441 28.086560558155455 121.07575603677434  -11111.49337041081 -11111.49337041081 -11111.49337041081 0.0 0.0 0.0 6025.6464369348805 6.379380577445018E-4 810.7725610978607 3.8419361100862365E-4 11111.49337041081 0.8908666488840218 9.034306195788284E-9 46.72711746725162 6025.6464369348805
46.736701643150276 0.11390360307004663 28.092400363053635 121.12320943787954  -11117.251217989568 -11117.251217989568 -11117.251217989568 0.0 0.0 0.0 6026.747436074116 6.379479818861447E-4 810.8290805719746 3.8418576773943604E-4 11117.251217989568 0.8908244281052993 9.031211519983907E-9 46.736701643150276 6026.747436074116
46.74628581904894 0.11388024993838733 28.098239173966334 121.17066279220337  -11123.009069174346 -11123.009069174346 -11123.009069174346 0.0 0.0 0.0 6027.84835839867 6.3795786698948E-4 810.8855721078075 3.841779244702483E-4 11123.009069174346 0.8907822303735337 9.02811884836935E-9 46.74628581904894 6027.84835839867
46.75586999494762 0.11385690638073535 28.104076991193494 121.21811609975805  -11128.766923965077 -11128.766923965077 -11128.766923965077 0.0 0.0 0.0 6028.949203935433 6.379677130813811E-4 810.9420357277493 3.841700812010606E-4 11128.766923965077 0.8907400556749032 9.025028179026755E-9 46.75586999494762 6028.949203935433
46.765454170846326 0.11383357239120435 28.109913815034954 121.26556936055573  -11134.524782361688 -11134.524782361688 -11134.524782361688 0.0 0.0 0.0 6030.049972711285 6.379775201886951E-4 810.9984714541666 3.8416223793187295E-4 11134.524782361688 0.8906979039955976 9.0219395100407E-9 46.765454170846326 6030.049972711285
46.77503834674504 0.11381024796391284 28.115749645790455 121.3130225746085  -11140.2826443641 -11140.2826443641 -11140.2826443641 0.0 0.0 0.0 6031.150664753093 6.379872883382453E-4 811.0548793094048 3.8415439466268523E-4 11140.2826443641 0.890655775321818 9.018852839498176E-9 46.77503834674504 6031.150664753093
46.78462252264377 0.11378693309298411 28.121584483759655 121.3604757419285  -11146.040509972236 -11146.040509972236 -11146.040509972236 0.0 0.0 0.0 6032.251280087716 6.37997017556831E-4 811.1112593157851 3.841465513934975E-4 11146.040509972236 0.890613669639777 9.015768165488612E-9 46.78462252264377 6032.251280087716
46.79420669854252 0.11376362777254632 28.12741832924211 121.40792886252784  -11151.79837918602 -11151.79837918602 -11151.79837918602 0.0 0.0 0.0 6033.3518187419995 6.380067078712229E-4 811.1676114956084 3.8413870812430975E-4 11151.79837918602 0.8905715869356985 9.012685486103834E-9 46.79420669854252 6033.3518187419995
46.80379087444127 0.11374033199673242 28.133251182537286 121.4553819364186  -11157.556252005372 -11157.556252005372 -11157.556252005372 0.0 0.0 0.0 6034.452280742778 6.380163593081702E-4 811.2239358711513 3.84130864855122E-4 11157.556252005372 0.8905295271958171 9.009604799438097E-9 46.80379087444127 6034.452280742778
46.813375050340035 0.11371704575968011 28.13908304394456 121.50283496361291  -11163.314128430224 -11163.314128430224 -11163.314128430224 0.0 0.0 0.0 6035.552666116877 6.380259718943886E-4 811.2802324646697 3.8412302158593426E-4 11163.314128430224 0.8904874904063798 9.006526103588057E-9 46.813375050340035 6035.552666116877
46.822959226238815 0.11369376905553195 28.144913913763215 121.5502879441229  -11169.072008460498 -11169.072008460498 -11169.072008460498 0.0 0.0 0.0 6036.652974891107 6.380355456565873E-4 811.3365012983962 3.841151783167465E-4 11169.072008460498 0.8904454765536436 9.003449396652766E-9 46.822959226238815 6036.652974891107
46.83254340213761 0.11367050187843528 28.15074379229244 121.59774087796063  -11174.829892096119 -11174.829892096119 -11174.829892096119 0.0 0.0 0.0 6037.7532070922725 6.380450806214271E-4 811.3927423945416 3.841073350475587E-4 11174.829892096119 0.8904034856238777 9.000374676733694E-9 46.83254340213761 6037.7532070922725
46.84212757803642 0.11364724422254222 28.156572679831335 121.64519376513822  -11180.587779337011 -11180.587779337011 -11180.587779337011 0.0 0.0 0.0 6038.8533627471625 6.380545768155599E-4 811.4489557752944 3.8409949177837095E-4 11180.587779337011 0.8903615176033627 8.997301941934703E-9 46.84212757803642 6038.8533627471625
46.85171175393525 0.11362399608200967 28.162400576678902 121.69264660566778  -11186.345670183107 -11186.345670183107 -11186.345670183107 0.0 0.0 0.0 6039.953441882559 6.380640342656137E-4 811.5051414628214 3.840916485091831E-4 11186.345670183107 0.8903195724783903 8.994231190362038E-9 46.85171175393525 6039.953441882559
46.86129592983409 0.11360075745099933 28.168227483134054 121.74009939956136  -11192.103564634324 -11192.103564634324 -11192.103564634324 0.0 0.0 0.0 6041.053444525229 6.380734529981834E-4 811.5612994792659 3.840838052399953E-4 11192.103564634324 0.8902776502352622 8.991162420124348E-9 46.86129592983409 6041.053444525229
46.870880105732944 0.11357752832367769 28.174053399495598 121.78755214683096  -11197.861462690584 -11197.861462690584 -11197.861462690584 0.0 0.0 0.0 6042.153370701929 6.38082833039838E-4 811.6174298467503 3.840759619708075E-4 11197.861462690584 0.8902357508602932 8.988095629332661E-9 46.870880105732944 6042.153370701929
46.8804642816318 0.113554308694216 28.179878326062266 121.83500484748875  -11203.619364351809 -11203.619364351809 -11203.619364351809 0.0 0.0 0.0 6043.2532204394065 6.380921744171414E-4 811.673532587374 3.840681187016196E-4 11203.619364351809 0.8901938743398081 8.985030816100396E-9 46.8804642816318 6043.2532204394065
46.89004845753068 0.11353109855679021 28.185702263132693 121.88245750154677  -11209.377269617939 -11209.377269617939 -11209.377269617939 0.0 0.0 0.0 6044.352993764399 6.381014771565962E-4 811.7296077232156 3.840602754324318E-4 11209.377269617939 0.8901520206601433 8.981967978543326E-9 46.89004845753068 6044.352993764399
46.899632633429576 0.11350789790558112 28.191525211005416 121.9299101090171  -11215.135178488887 -11215.135178488887 -11215.135178488887 0.0 0.0 0.0 6045.452690703629 6.381107412847173E-4 811.7856552763301 3.840524321632439E-4 11215.135178488887 0.8901101898076467 8.978907114779632E-9 46.899632633429576 6045.452690703629
46.90921680932849 0.11348470673477422 28.197347169978887 121.97736266991184  -11220.893090964591 -11220.893090964591 -11220.893090964591 0.0 0.0 0.0 6046.552311283811 6.381199668279813E-4 811.8416752687513 3.84044588894056E-4 11220.893090964591 0.890068381768677 8.975848222929847E-9 46.90921680932849 6046.552311283811
46.91880098522741 0.11346152503855982 28.203168140351448 122.02481518424291  -11226.65100704496 -11226.65100704496 -11226.65100704496 0.0 0.0 0.0 6047.651855531646 6.381291538128277E-4 811.8976677224912 3.840367456248681E-4 11226.65100704496 0.8900265965296038 8.972791301116866E-9 46.91880098522741 6047.651855531646
46.92838516112634 0.11343835281113292 28.20898812242136 122.07226765202242  -11232.408926729924 -11232.408926729924 -11232.408926729924 0.0 0.0 0.0 6048.751323473826 6.381383022656884E-4 811.9536326595388 3.8402890235568027E-4 11232.408926729924 0.8899848340768084 8.969736347465973E-9 46.92838516112634 6048.751323473826
46.937969337025294 0.11341519004669327 28.2148071164868 122.11972007326244  -11238.166850019416 -11238.166850019416 -11238.166850019416 0.0 0.0 0.0 6049.850715137032 6.381474122129651E-4 812.0095701018626 3.8402105908649233E-4 11238.166850019416 0.8899430943966833 8.966683360104781E-9 46.937969337025294 6049.850715137032
46.94755351292425 0.11339203673944538 28.22062512284583 122.16717244797498  -11243.92477691335 -11243.92477691335 -11243.92477691335 0.0 0.0 0.0 6050.950030547933 6.381564836810338E-4 812.0654800714077 3.840132158173044E-4 11243.92477691335 0.8899013774756316 8.963632337163278E-9 46.94755351292425 6050.950030547933
46.957137688823224 0.11336889288359847 28.22644214179644 122.21462477617204  -11249.682707411663 -11249.682707411663 -11249.682707411663 0.0 0.0 0.0 6052.049269733187 6.381655166962467E-4 812.1213625900979 3.840053725481166E-4 11249.682707411663 0.8898596833000677 8.96058327677381E-9 46.957137688823224 6052.049269733187
46.96672186472222 0.11334575847336648 28.232258173636517 122.26207705786574  -11255.440641514278 -11255.440641514278 -11255.440641514278 0.0 0.0 0.0 6053.148432719444 6.381745112849281E-4 812.1772176798361 3.8399752927892854E-4 11255.440641514278 0.8898180118564181 8.957536177071044E-9 46.96672186472222 6053.148432719444
46.976306040621225 0.11332263350296809 28.238073218663853 122.30952929306805  -11261.198579221116 -11261.198579221116 -11261.198579221116 0.0 0.0 0.0 6054.247519533338 6.381834674733884E-4 812.2330453625016 3.839896860097406E-4 11261.198579221116 0.8897763631311183 8.954491036192023E-9 46.976306040621225 6054.247519533338
46.98589021652024 0.11329951796662671 28.243887277176146 122.35698148179094  -11266.956520532103 -11266.956520532103 -11266.956520532103 0.0 0.0 0.0 6055.346530201495 6.381923852879006E-4 812.2888456599532 3.8398184274055267E-4 11266.956520532103 0.8897347371106171 8.95144785227612E-9 46.98589021652024 6055.346530201495
46.99547439241926 0.11327641185857044 28.249700349471006 122.40443362404643  -11272.714465447161 -11272.714465447161 -11272.714465447161 0.0 0.0 0.0 6056.445464750528 6.382012647547285E-4 812.3446185940268 3.839739994713647E-4 11272.714465447161 0.889693133781373 8.948406623465042E-9 46.99547439241926 6056.445464750528
47.0050585683183 0.1132533151730321 28.255512435845947 122.45188571984656  -11278.472413966223 -11278.472413966223 -11278.472413966223 0.0 0.0 0.0 6057.544323207043 6.382101059000888E-4 812.4003641865376 3.8396615620217675E-4 11278.472413966223 0.8896515531298562 8.945367347902836E-9 47.0050585683183 6057.544323207043
47.014642744217355 0.11323022790424915 28.2613235365984 122.49933776920336  -11284.230366089216 -11284.230366089216 -11284.230366089216 0.0 0.0 0.0 6058.643105597631 6.38218908750194E-4 812.4560824592782 3.8395831293298877E-4 11284.230366089216 0.8896099951425476 8.942330023735877E-9 47.014642744217355 6058.643105597631
47.024226920116426 0.11320715004646385 28.267133652025688 122.54678977212879  -11289.988321816065 -11289.988321816065 -11289.988321816065 0.0 0.0 0.0 6059.741811948875 6.382276733312286E-4 812.5117734340205 3.839504696638007E-4 11289.988321816065 0.8895684598059397 8.93929464911286E-9 47.024226920116426 6059.741811948875
47.033811096015505 0.11318408159392311 28.27294278242504 122.59424172863483  -11295.746281146687 -11295.746281146687 -11295.746281146687 0.0 0.0 0.0 6060.840442287343 6.382363996693493E-4 812.5674371325133 3.8394262639461274E-4 11295.746281146687 0.8895269471065351 8.936261222184822E-9 47.033811096015505 6060.840442287343
47.0433952719146 0.1131610225408785 28.278750928093608 122.64169363873347  -11301.504244081014 -11301.504244081014 -11301.504244081014 0.0 0.0 0.0 6061.938996639597 6.382450877906894E-4 812.6230735764852 3.8393478312542464E-4 11301.504244081014 0.8894854570308487 8.933229741105103E-9 47.0433952719146 6061.938996639597
47.05297944781372 0.11313797288158628 28.284558089328446 122.68914550243676  -11307.262210618985 -11307.262210618985 -11307.262210618985 0.0 0.0 0.0 6063.037475032186 6.382537377213521E-4 812.6786827876424 3.8392693985623666E-4 11307.262210618985 0.8894439895654048 8.930200204029356E-9 47.05297944781372 6063.037475032186
47.06256362371285 0.11311493261030743 28.290364266426494 122.7365973197566  -11313.02018076051 -11313.02018076051 -11313.02018076051 0.0 0.0 0.0 6064.135877491646 6.382623494874271E-4 812.734264787669 3.8391909658704856E-4 11313.02018076051 0.8894025446967402 8.927172609115568E-9 47.06256362371285 6064.135877491646
47.07214779961198 0.11309190172130762 28.296169459684616 122.78404909070495  -11318.778154505515 -11318.778154505515 -11318.778154505515 0.0 0.0 0.0 6065.234204044505 6.382709231149805E-4 812.7898195982284 3.839112533178606E-4 11318.778154505515 0.889361122411402 8.924146954524017E-9 47.07214779961198 6065.234204044505
47.08173197551113 0.1130688802088571 28.301973669399587 122.83150081529378  -11324.536131853929 -11324.536131853929 -11324.536131853929 0.0 0.0 0.0 6066.332454717277 6.382794586300371E-4 812.8453472409623 3.839034100486725E-4 11324.536131853929 0.8893197226959484 8.921123238417287E-9 47.08173197551113 6066.332454717277
47.0913161514103 0.11304586806723084 28.30777689586808 122.87895249353511  -11330.294112805681 -11330.294112805681 -11330.294112805681 0.0 0.0 0.0 6067.4306295364695 6.382879560586217E-4 812.90084773749 3.838955667794844E-4 11330.294112805681 0.8892783455369484 8.918101458960276E-9 47.0913161514103 6067.4306295364695
47.10090032730949 0.11302286529070843 28.31357913938669 122.9264041254409  -11336.052097360704 -11336.052097360704 -11336.052097360704 0.0 0.0 0.0 6068.528728528577 6.382964154267102E-4 812.9563211094107 3.8388772351029624E-4 11336.052097360704 0.8892369909209827 8.915081614320163E-9 47.10090032730949 6068.528728528577
47.11048450320868 0.11299987187357421 28.319380400251884 122.973855711023  -11341.81008551891 -11341.81008551891 -11341.81008551891 0.0 0.0 0.0 6069.626751720079 6.383048367602773E-4 813.011767378301 3.8387988024110814E-4 11341.81008551891 0.8891956588346415 8.912063702666436E-9 47.11048450320868 6069.626751720079
47.12006867910788 0.11297688781011712 28.325180678760063 123.02130725029339  -11347.568077280224 -11347.568077280224 -11347.568077280224 0.0 0.0 0.0 6070.7246991374495 6.383132200852621E-4 813.0671865657165 3.8387203697192005E-4 11347.568077280224 0.8891543492645272 8.909047722170865E-9 47.12006867910788 6070.7246991374495
47.1296528550071 0.11295391309463068 28.330979975207537 123.06875874326407  -11353.32607264459 -11353.32607264459 -11353.32607264459 0.0 0.0 0.0 6071.822570807151 6.383215654275742E-4 813.1225786931908 3.838641937027319E-4 11353.32607264459 0.8891130621972528 8.906033671007514E-9 47.1296528550071 6071.822570807151
47.13923703090634 0.11293094772141311 28.33677828989051 123.11621018994694  -11359.08407161192 -11359.08407161192 -11359.08407161192 0.0 0.0 0.0 6072.920366755634 6.38329872813112E-4 813.1779437822372 3.8385635043354375E-4 11359.08407161192 0.8890717976194422 8.90302154735272E-9 47.13923703090634 6072.920366755634
47.148821206805586 0.1129079916847673 28.342575623105102 123.16366159035393  -11364.84207418215 -11364.84207418215 -11364.84207418215 0.0 0.0 0.0 6074.018087009336 6.383381422677463E-4 813.2332818543463 3.8384850716435565E-4 11364.84207418215 0.8890305555177299 8.900011349385123E-9 47.148821206805586 6074.018087009336
47.15840538270484 0.1128850449790007 28.348371975147323 123.21111294449693  -11370.600080355196 -11370.600080355196 -11370.600080355196 0.0 0.0 0.0 6075.115731594687 6.383463738173156E-4 813.2885929309886 3.838406638951675E-4 11370.600080355196 0.8889893358787615 8.897003075285606E-9 47.15840538270484 6075.115731594687
47.16798955860411 0.11286210759842544 28.35416734631311 123.25856425238791  -11376.35809013099 -11376.35809013099 -11376.35809013099 0.0 0.0 0.0 6076.213300538105 6.383545674876423E-4 813.3438770336123 3.8383282062597925E-4 11376.35809013099 0.8889481386891943 8.893996723237354E-9 47.16798955860411 6076.213300538105
47.1775737345034 0.11283917953735823 28.359961736898292 123.30601551403876  -11382.116103509463 -11382.116103509463 -11382.116103509463 0.0 0.0 0.0 6077.310793865996 6.383627233045267E-4 813.3991341836451 3.838249773567911E-4 11382.116103509463 0.8889069639356946 8.890992291425806E-9 47.1775737345034 6077.310793865996
47.18715791040269 0.11281626079012044 28.365755147198612 123.35346672946139  -11387.874120490536 -11387.874120490536 -11387.874120490536 0.0 0.0 0.0 6078.408211604757 6.383708412937432E-4 813.4543644024924 3.8381713408760295E-4 11387.874120490536 0.8888658116049412 8.887989778038677E-9 47.18715791040269 6078.408211604757
47.196742086301995 0.11279335135103803 28.371547577509716 123.40091789866771  -11393.632141074137 -11393.632141074137 -11393.632141074137 0.0 0.0 0.0 6079.505553780772 6.383789214810345E-4 813.509567711539 3.838092908184147E-4 11393.632141074137 0.8888246816836233 8.884989181265939E-9 47.196742086301995 6079.505553780772
47.20632626220132 0.11277045121444154 28.377339028127167 123.44836902166966  -11399.390165260198 -11399.390165260198 -11399.390165260198 0.0 0.0 0.0 6080.602820420417 6.383869638921321E-4 813.564744132149 3.8380144754922654E-4 11399.390165260198 0.8887835741584407 8.881990499299816E-9 47.20632626220132 6080.602820420417
47.215910438100664 0.11274756037466616 28.383129499346417 123.49582009847911  -11405.148193048642 -11405.148193048642 -11405.148193048642 0.0 0.0 0.0 6081.700011550054 6.383949685527333E-4 813.6198936856641 3.8379360428003834E-4 11405.148193048642 0.8887424890161039 8.878993730334802E-9 47.215910438100664 6081.700011550054
47.22549461400001 0.11272467882605168 28.38891899146283 123.54327112910794  -11410.906224439395 -11410.906224439395 -11410.906224439395 0.0 0.0 0.0 6082.797127196036 6.384029354885263E-4 813.6750163934055 3.837857610108501E-4 11410.906224439395 0.888701426243335 8.875998872567638E-9 47.22549461400001 6082.797127196036
47.235078789899376 0.11270180656294244 28.394707504771684 123.590722113568  -11416.664259432386 -11416.664259432386 -11416.664259432386 0.0 0.0 0.0 6083.894167384705 6.384108647251516E-4 813.7301122766737 3.837779177416618E-4 11416.664259432386 0.8886603858268664 8.873005924197304E-9 47.235078789899376 6083.894167384705
47.24466296579876 0.11267894357968739 28.40049503956816 123.63817305187126  -11422.422298027546 -11422.422298027546 -11422.422298027546 0.0 0.0 0.0 6084.991132142392 6.384187562882472E-4 813.7851813567469 3.837700744724735E-4 11422.422298027546 0.8886193677534409 8.870014883425037E-9 47.24466296579876 6084.991132142392
47.25424714169815 0.1126560898706401 28.406281596147338 123.68562394402953  -11428.180340224793 -11428.180340224793 -11428.180340224793 0.0 0.0 0.0 6086.088021495417 6.384266102034223E-4 813.840223654883 3.837622312032853E-4 11428.180340224793 0.8885783720098124 8.867025748454314E-9 47.25424714169815 6086.088021495417
47.26383131759755 0.11263324543015868 28.412067174804207 123.73307479005464  -11433.938386024056 -11433.938386024056 -11433.938386024056 0.0 0.0 0.0 6087.184835470089 6.384344264962585E-4 813.8952391923189 3.83754387934097E-4 11433.938386024056 0.888537398582746 8.864038517490841E-9 47.26383131759755 6087.184835470089
47.27341549349697 0.11261041025260579 28.417851775833675 123.78052558995857  -11439.69643542527 -11439.69643542527 -11439.69643542527 0.0 0.0 0.0 6088.281574092706 6.384422051923169E-4 813.9502279902697 3.8374654466490874E-4 11439.69643542527 0.8884964474590172 8.861053188742571E-9 47.27341549349697 6088.281574092706
47.2829996693964 0.11258758433234874 28.423635399530543 123.82797634375312  -11445.454488428359 -11445.454488428359 -11445.454488428359 0.0 0.0 0.0 6089.3782373895565 6.384499463171344E-4 814.0051900699303 3.837387013957204E-4 11445.454488428359 0.8884555186254119 8.858069760419679E-9 47.2829996693964 6089.3782373895565
47.292583845295844 0.11256476766375934 28.429418046189515 123.8754270514501  -11451.21254503325 -11451.21254503325 -11451.21254503325 0.0 0.0 0.0 6090.474825386917 6.3845764989622E-4 814.0601254524745 3.837308581265321E-4 11451.21254503325 0.8884146120687277 8.855088230734571E-9 47.292583845295844 6090.474825386917
47.302168021195314 0.11254196024121395 28.435199716105224 123.92287771306152  -11456.970605239874 -11456.970605239874 -11456.970605239874 0.0 0.0 0.0 6091.5713381110545 6.384653159550744E-4 814.1150341590547 3.8372301485734375E-4 11456.970605239874 0.888373727775772 8.852108597901875E-9 47.302168021195314 6091.5713381110545
47.31175219709479 0.11251916205909357 28.44098040957218 123.97032832859907  -11462.72866904815 -11462.72866904815 -11462.72866904815 0.0 0.0 0.0 6092.667775588223 6.384729445191507E-4 814.1699162108021 3.8371517158815544E-4 11462.72866904815 0.8883328657333628 8.849130860138448E-9 47.31175219709479 6092.667775588223
47.32133637299428 0.11249637311178368 28.446760126884815 124.0177788980746  -11468.486736458015 -11468.486736458015 -11468.486736458015 0.0 0.0 0.0 6093.764137844667 6.384805356138928E-4 814.224771628828 3.837073283189671E-4 11468.486736458015 0.8882920259283297 8.84615501566335E-9 47.32133637299428 6093.764137844667
47.33092054889377 0.11247359339367437 28.452538868337456 124.06522942149995  -11474.244807469382 -11474.244807469382 -11474.244807469382 0.0 0.0 0.0 6094.860424906619 6.384880892647322E-4 814.2796004342221 3.836994850497787E-4 11474.244807469382 0.8882512083475129 8.843181062697872E-9 47.33092054889377 6094.860424906619
47.34050472479328 0.11245082289916018 28.458316634224357 124.11267989888698  -11480.00288208219 -11480.00288208219 -11480.00288208219 0.0 0.0 0.0 6095.956636800303 6.384956054970542E-4 814.3344026480532 3.836916417805904E-4 11480.00288208219 0.8882104129777624 8.840208999465501E-9 47.34050472479328 6095.956636800303
47.3500889006928 0.11242806162264025 28.464093424839668 124.16013033024755  -11485.76096029637 -11485.76096029637 -11485.76096029637 0.0 0.0 0.0 6097.052773551933 6.385030843362357E-4 814.3891782913695 3.83683798511402E-4 11485.76096029637 0.8881696398059394 8.837238824191934E-9 47.3500889006928 6097.052773551933
47.35967307659234 0.11240530955851827 28.469869240477433 124.20758071559341  -11491.519042111842 -11491.519042111842 -11491.519042111842 0.0 0.0 0.0 6098.148835187707 6.385105258076248E-4 814.4439273851982 3.836759552422136E-4 11491.519042111842 0.8881288888189163 8.834270535105082E-9 47.35967307659234 6098.148835187707
47.369257252491884 0.1123825667012024 28.475644081431618 124.25503105493642  -11497.277127528538 -11497.277127528538 -11497.277127528538 0.0 0.0 0.0 6099.244821733817 6.38517929936549E-4 814.498649950546 3.8366811197302524E-4 11497.277127528538 0.888088160003575 8.83130413043504E-9 47.369257252491884 6099.244821733817
47.378841428391446 0.11235983304510537 28.481417947996093 124.3024813482884  -11503.035216546385 -11503.035216546385 -11503.035216546385 0.0 0.0 0.0 6100.3407332164425 6.385252967483068E-4 814.5533460083981 3.8366026870383676E-4 11503.035216546385 0.8880474533468092 8.828339608414115E-9 47.378841428391446 6100.3407332164425
47.388425604291015 0.11233710858464445 28.487190840464624 124.34993159566109  -11508.793309165307 -11508.793309165307 -11508.793309165307 0.0 0.0 0.0 6101.436569661752 6.385326262681817E-4 814.6080155797197 3.836524254346484E-4 11508.793309165307 0.8880067688355222 8.8253769672768E-9 47.388425604291015 6101.436569661752
47.398009780190606 0.11231439331424133 28.492962759130897 124.39738179706639  -11514.551405385246 -11514.551405385246 -11514.551405385246 0.0 0.0 0.0 6102.532331095907 6.385399185214342E-4 814.6626586854551 3.8364458216546E-4 11514.551405385246 0.8879661064566285 8.82241620525977E-9 47.398009780190606 6102.532331095907
47.40759395609021 0.1122916872283223 28.498733704288494 124.44483195251607  -11520.309505206116 -11520.309505206116 -11520.309505206116 0.0 0.0 0.0 6103.62801754505 6.385471735332895E-4 814.7172753465273 3.8363673889627156E-4 11520.309505206116 0.8879254661970536 8.81945732060191E-9 47.40759395609021 6103.62801754505
47.41717813198982 0.11226899032131817 28.5045036762309 124.49228206202184  -11526.067608627847 -11526.067608627847 -11526.067608627847 0.0 0.0 0.0 6104.723629035321 6.385543913289592E-4 814.7718655838402 3.836288956270831E-4 11526.067608627847 0.8878848480437327 8.81650031154426E-9 47.41717813198982 6104.723629035321
47.426762307889454 0.11224630258766416 28.510272675251525 124.53973212559559  -11531.825715650377 -11531.825715650377 -11531.825715650377 0.0 0.0 0.0 6105.819165592846 6.385615719336356E-4 814.8264294182751 3.836210523578946E-4 11531.825715650377 0.8878442519836124 8.81354517633006E-9 47.426762307889454 6105.819165592846
47.4363464837891 0.11222362402180004 28.516040701643664 124.58718214324907  -11537.583826273627 -11537.583826273627 -11537.583826273627 0.0 0.0 0.0 6106.914627243739 6.385687153724721E-4 814.8809668706938 3.8361320908870614E-4 11537.583826273627 0.887803678003649 8.810591913204717E-9 47.4363464837891 6106.914627243739
47.44593065968877 0.11220095461817009 28.521807755700532 124.63463211499408  -11543.34194049753 -11543.34194049753 -11543.34194049753 0.0 0.0 0.0 6108.010014014107 6.385758216706237E-4 814.9354779619371 3.836053658195176E-4 11543.34194049753 0.8877631260908102 8.80764052041582E-9 47.44593065968877 6108.010014014107
47.455514835588446 0.11217829437122308 28.527573837715238 124.68208204084232  -11549.100058322008 -11549.100058322008 -11549.100058322008 0.0 0.0 0.0 6109.105325930041 6.385828908531998E-4 814.9899627128253 3.8359752255032913E-4 11549.100058322008 0.8877225962320736 8.804690996213118E-9 47.455514835588446 6109.105325930041
47.465099011488135 0.11215564327541223 28.533338947980802 124.72953192080558  -11554.858179746992 -11554.858179746992 -11554.858179746992 0.0 0.0 0.0 6110.2005630176245 6.385899229452924E-4 815.0444211441587 3.835896792811406E-4 11554.858179746992 0.8876820884144283 8.801743338848533E-9 47.465099011488135 6110.2005630176245
47.47468318738783 0.11213300132519526 28.539103086790153 124.77698175489563  -11560.616304772406 -11560.616304772406 -11560.616304772406 0.0 0.0 0.0 6111.295725302931 6.385969179719786E-4 815.0988532767161 3.8358183601195213E-4 11560.616304772406 0.8876416026248727 8.798797546576151E-9 47.47468318738783 6111.295725302931
47.484267363287536 0.11211036851503436 28.54486625443612 124.82443154312418  -11566.374433398181 -11566.374433398181 -11566.374433398181 0.0 0.0 0.0 6112.390812812021 6.386038759583038E-4 815.1532591312565 3.835739927427636E-4 11566.374433398181 0.8876011388504166 8.79585361765221E-9 47.484267363287536 6112.390812812021
47.49385153918726 0.11208774483939617 28.550628451211452 124.87188128550308  -11572.132565624248 -11572.132565624248 -11572.132565624248 0.0 0.0 0.0 6113.485825570948 6.386107969292963E-4 815.2076387285181 3.83566149473575E-4 11572.132565624248 0.8875606970780802 8.792911550335113E-9 47.49385153918726 6113.485825570948
47.503435715086994 0.11206513029275184 28.556389677408788 124.91933098204399  -11577.890701450537 -11577.890701450537 -11577.890701450537 0.0 0.0 0.0 6114.580763605749 6.38617680909958E-4 815.2619920892189 3.835583062043865E-4 11577.890701450537 0.8875202772948935 8.789971342885406E-9 47.503435715086994 6114.580763605749
47.51301989098675 0.1120425248695769 28.562149933320686 124.96678063275871  -11583.648840876976 -11583.648840876976 -11583.648840876976 0.0 0.0 0.0 6115.675626942456 6.386245279252639E-4 815.3163192340558 3.8355046293519796E-4 11583.648840876976 0.8874798794878981 8.787032993565802E-9 47.51301989098675 6115.675626942456
47.52260406688651 0.11201992856435146 28.567909219239596 125.01423023765894  -11589.406983903493 -11589.406983903493 -11589.406983903493 0.0 0.0 0.0 6116.770415607087 6.386313380001788E-4 815.3706201837064 3.835426196660093E-4 11589.406983903493 0.8874395036441455 8.784096500641142E-9 47.52260406688651 6116.770415607087
47.53218824278628 0.11199734137155998 28.573667535457883 125.06167979675644  -11595.165130530013 -11595.165130530013 -11595.165130530013 0.0 0.0 0.0 6117.865129625651 6.386381111596363E-4 815.4248949588273 3.835347763968208E-4 11595.165130530013 0.887399149750697 8.781161862378416E-9 47.53218824278628 6117.865129625651
47.541772418686065 0.1119747632856914 28.579424882267812 125.1091293100629  -11600.92328075647 -11600.92328075647 -11600.92328075647 0.0 0.0 0.0 6118.959769024145 6.386448474285433E-4 815.4791435800541 3.8352693312763216E-4 11600.92328075647 0.8873588177946261 8.778229077046768E-9 47.541772418686065 6118.959769024145
