# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
5.5011380586991825 0.1765173296213578 13.14238945035936 32.0358367371367  -336.5848861606222 -336.5848861606222 -336.5848861606222 0.0 0.0 0.0 1287.1467068039374 NaN 193.20724309306877 0.0013993701500780332 336.5848861606222 0.6797279797529231 8.949356427336294E-7 5.5011380586991825 1287.1467068039374
5.50201208762126 0.1764892887430609 13.144597845003723 32.045271101805355  -336.7163198096822 -336.7163198096822 -336.7163198096822 0.0 0.0 0.0 1287.28570953003 NaN 193.25391160755495 0.0013993993961230505 336.7163198096822 0.6797214330813885 8.945874747046929E-7 5.50201208762126 1287.28570953003
5.502886116543339 0.17646125677228566 13.146806155482919 32.05470546283402  -336.8477536622348 -336.8477536622348 -336.8477536622348 0.0 0.0 0.0 1287.4247038451501 NaN 193.30058012175968 0.001399428642168068 336.8477536622348 0.6797148842505758 8.942395135302469E-7 5.502886116543339 1287.4247038451501
5.503760145465419 0.1764332337047883 13.149014381791499 32.06413982022342  -336.9791877182632 -336.9791877182632 -336.9791877182632 0.0 0.0 0.0 1287.5636897503307 NaN 193.34724863568331 0.0013994578882130853 336.9791877182632 0.679708333261779 8.938917590435753E-7 5.503760145465419 1287.5636897503307
5.5046341743874985 0.17640521953632793 13.151222523924021 32.07357417397422  -337.1106219777498 -337.1106219777498 -337.1106219777498 0.0 0.0 0.0 1287.7026672466047 NaN 193.39391714932617 0.0013994871342581027 337.1106219777498 0.6797017801162919 8.935442110781338E-7 5.5046341743874985 1287.7026672466047
5.505508203309579 0.1763772142626662 13.15343058187507 32.08300852408716  -337.24205644067797 -337.24205644067797 -337.24205644067797 0.0 0.0 0.0 1287.841636335005 NaN 193.4405856626888 0.0013995163803031201 337.24205644067797 0.6796952248154071 8.931968694675469E-7 5.505508203309579 1287.841636335005
5.50638223223166 0.17634921787956745 13.155638555639236 32.09244287056295  -337.3734911070305 -337.3734911070305 -337.3734911070305 0.0 0.0 0.0 1287.9805970165642 NaN 193.48725417577145 0.0013995456263481375 337.3734911070305 0.6796886673604167 8.928497340456103E-7 5.50638223223166 1287.9805970165642
5.507256261153742 0.17632123038279876 13.157846445211126 32.1018772134023  -337.5049259767905 -337.5049259767905 -337.5049259767905 0.0 0.0 0.0 1288.1195492923146 NaN 193.53392268857468 0.0013995748723931551 337.5049259767905 0.6796821077526114 8.925028046462897E-7 5.507256261153742 1288.1195492923146
5.508130290075823 0.17629325176813 13.16005425058536 32.111311552605876  -337.63636104994043 -337.63636104994043 -337.63636104994043 0.0 0.0 0.0 1288.258493163288 NaN 193.58059120109866 0.0013996041184381725 337.63636104994043 0.6796755459932818 8.921560811037216E-7 5.508130290075823 1288.258493163288
5.509004318997906 0.17626528203133343 13.162261971756575 32.120745888174426  -337.76779632646395 -337.76779632646395 -337.76779632646395 0.0 0.0 0.0 1288.3974286305165 NaN 193.62725971334405 0.00139963336448319 337.76779632646395 0.6796689820837173 8.918095632522093E-7 5.509004318997906 1288.3974286305165
5.509878347919989 0.17623732116818433 13.16446960871942 32.130180220108635  -337.89923180634355 -337.89923180634355 -337.89923180634355 0.0 0.0 0.0 1288.5363556950315 NaN 193.6739282253111 0.0013996626105282077 337.89923180634355 0.6796624160252058 8.914632509262285E-7 5.509878347919989 1288.5363556950315
5.510752376842072 0.17620936917446042 13.166677161468558 32.13961454840921  -338.0306674895622 -338.0306674895622 -338.0306674895622 0.0 0.0 0.0 1288.6752743578645 NaN 193.72059673700014 0.0013996918565732251 338.0306674895622 0.6796558478190359 8.911171439604237E-7 5.510752376842072 1288.6752743578645
5.511626405764157 0.1761814260459422 13.168884629998669 32.14904887307689  -338.1621033761032 -338.1621033761032 -338.1621033761032 0.0 0.0 0.0 1288.814184620047 NaN 193.76726524841172 0.0013997211026182427 338.1621033761032 0.6796492774664937 8.907712421896063E-7 5.511626405764157 1288.814184620047
5.512500434686242 0.1761534917784128 13.171092014304442 32.15848319411235  -338.29353946594927 -338.29353946594927 -338.29353946594927 0.0 0.0 0.0 1288.9530864826095 NaN 193.81393375954616 0.0013997503486632603 338.29353946594927 0.6796427049688657 8.904255454487587E-7 5.512500434686242 1288.9530864826095
5.513374463608328 0.17612556636765808 13.173299314380587 32.167917511516315  -338.42497575908357 -338.42497575908357 -338.42497575908357 0.0 0.0 0.0 1289.0919799465828 NaN 193.86060227040394 0.001399779594708278 338.42497575908357 0.6796361303274369 8.900800535730303E-7 5.513374463608328 1289.0919799465828
5.514248492530415 0.17609764980946657 13.175506530221819 32.17735182528947  -338.5564122554889 -338.5564122554889 -338.5564122554889 0.0 0.0 0.0 1289.2308650129974 NaN 193.90727078098536 0.0013998088407532955 338.5564122554889 0.6796295535434914 8.897347663977408E-7 5.514248492530415 1289.2308650129974
5.5151225214525015 0.17606974209962944 13.177713661822873 32.18678613543253  -338.6878489551481 -338.6878489551481 -338.6878489551481 0.0 0.0 0.0 1289.3697416828832 NaN 193.9539392912908 0.0013998380867983131 338.6878489551481 0.6796229746183133 8.893896837583771E-7 5.5151225214525015 1289.3697416828832
5.515996550374589 0.1760418432339405 13.179920709178498 32.19622044194619  -338.8192858580444 -338.8192858580444 -338.8192858580444 0.0 0.0 0.0 1289.5086099572704 NaN 194.00060780132068 0.001399867332843331 338.8192858580444 0.6796163935531848 8.890448054905932E-7 5.515996550374589 1289.5086099572704
5.516870579296676 0.1760139532081963 13.182127672283455 32.20565474483116  -338.9507229641606 -338.9507229641606 -338.9507229641606 0.0 0.0 0.0 1289.6474698371887 NaN 194.0472763110754 0.0013998965788883486 338.9507229641606 0.6796098103493877 8.887001314302121E-7 5.516870579296676 1289.6474698371887
5.517744608218765 0.17598607201819597 13.18433455113252 32.215089044088145  -339.0821602734798 -339.0821602734798 -339.0821602734798 0.0 0.0 0.0 1289.7863213236678 NaN 194.0939448205554 0.0013999258249333662 339.0821602734798 0.6796032250082036 8.883556614132236E-7 5.517744608218765 1289.7863213236678
5.518618637140854 0.17595819965974133 13.186541345720487 32.22452333971786  -339.21359778598503 -339.21359778598503 -339.21359778598503 0.0 0.0 0.0 1289.925164417737 NaN 194.14061332976107 0.001399955070978384 339.21359778598503 0.6795966375309118 8.880113952757848E-7 5.518618637140854 1289.925164417737
5.519492666062943 0.17593033612863693 13.188748056042154 32.233957631721005  -339.3450355016591 -339.3450355016591 -339.3450355016591 0.0 0.0 0.0 1290.063999120425 NaN 194.1872818386927 0.0013999843170234016 339.3450355016591 0.6795900479187924 8.876673328542213E-7 5.519492666062943 1290.063999120425
5.520366694985033 0.17590248142068987 13.190954682092345 32.24339192009828  -339.4764734204852 -339.4764734204852 -339.4764734204852 0.0 0.0 0.0 1290.202825432761 NaN 194.23395034735083 0.0014000135630684194 339.4764734204852 0.6795834561731233 8.873234739850231E-7 5.520366694985033 1290.202825432761
5.521240723907124 0.17587463553170996 13.19316122386589 32.25282620485039  -339.60791154244623 -339.60791154244623 -339.60791154244623 0.0 0.0 0.0 1290.3416433557736 NaN 194.28061885573578 0.0014000428091134373 339.60791154244623 0.6795768622951825 8.869798185048492E-7 5.521240723907124 1290.3416433557736
5.522114752829215 0.1758467984575097 13.19536768135763 32.26226048597803  -339.7393498675251 -339.7393498675251 -339.7393498675251 0.0 0.0 0.0 1290.480452890491 NaN 194.32728736384792 0.0014000720551584549 339.7393498675251 0.6795702662862471 8.866363662505247E-7 5.522114752829215 1290.480452890491
5.522988781751308 0.1758189701939041 13.197574054562434 32.27169476348194  -339.8707883957051 -339.8707883957051 -339.8707883957051 0.0 0.0 0.0 1290.6192540379413 NaN 194.37395587168777 0.0014001013012034727 339.8707883957051 0.6795636681475924 8.86293117059039E-7 5.522988781751308 1290.6192540379413
5.523862810673401 0.175791150736711 13.199780343475169 32.281129037362774  -340.002227126969 -340.002227126969 -340.002227126969 0.0 0.0 0.0 1290.7580467991525 NaN 194.4206243792556 0.0014001305472484907 340.002227126969 0.6795570678804941 8.859500707675509E-7 5.523862810673401 1290.7580467991525
5.524736839595493 0.17576334008175082 13.201986548090723 32.29056330762126  -340.13366606129966 -340.13366606129966 -340.13366606129966 0.0 0.0 0.0 1290.896831175152 NaN 194.46729288655175 0.0014001597932935086 340.13366606129966 0.6795504654862264 8.85607227213383E-7 5.524736839595493 1290.896831175152
5.525610868517587 0.17573553822484655 13.204192668403998 32.2999975742581  -340.26510519868026 -340.26510519868026 -340.26510519868026 0.0 0.0 0.0 1291.0356071669678 NaN 194.5139613935768 0.0014001890393385264 340.26510519868026 0.679543860966063 8.85264586234023E-7 5.525610868517587 1291.0356071669678
5.526484897439682 0.1757077451618239 13.206398704409912 32.309431837274  -340.3965445390939 -340.3965445390939 -340.3965445390939 0.0 0.0 0.0 1291.1743747756266 NaN 194.560629900331 0.0014002182853835444 340.3965445390939 0.6795372543212762 8.849221476671258E-7 5.526484897439682 1291.1743747756266
5.527358926361776 0.17567996088851118 13.20860465610339 32.31886609666964  -340.52798408252335 -340.52798408252335 -340.52798408252335 0.0 0.0 0.0 1291.3131340021555 NaN 194.60729840681475 0.0014002475314285623 340.52798408252335 0.6795306455531384 8.845799113505112E-7 5.527358926361776 1291.3131340021555
5.5282329552838725 0.17565218540073935 13.21081052347938 32.328300352445765  -340.659423828952 -340.659423828952 -340.659423828952 0.0 0.0 0.0 1291.4518848475816 NaN 194.6539669130286 0.00140027677747358 340.659423828952 0.6795240346629201 8.842378771221621E-7 5.5282329552838725 1291.4518848475816
5.529106984205969 0.17562441869434206 13.213016306532834 32.337734604603035  -340.79086377836256 -340.79086377836256 -340.79086377836256 0.0 0.0 0.0 1291.590627312931 NaN 194.70063541897278 0.0014003060235185981 340.79086377836256 0.6795174216518921 8.838960448202297E-7 5.529106984205969 1291.590627312931
5.529981013128065 0.17559666076515554 13.215222005258724 32.347168853142165  -340.922303930738 -340.922303930738 -340.922303930738 0.0 0.0 0.0 1291.7293613992301 NaN 194.74730392464767 0.0014003352695636162 340.922303930738 0.6795108065213232 8.835544142830272E-7 5.529981013128065 1291.7293613992301
5.530855042050161 0.17556891160901866 13.217427619652033 32.35660309806385  -341.0537442860613 -341.0537442860613 -341.0537442860613 0.0 0.0 0.0 1291.8680871075048 NaN 194.79397243005369 0.0014003645156086342 341.0537442860613 0.6795041892724822 8.832129853490331E-7 5.530855042050161 1291.8680871075048
5.531729070972259 0.1755411712217729 13.219633149707763 32.36603733936881  -341.18518484431576 -341.18518484431576 -341.18518484431576 0.0 0.0 0.0 1292.0068044387813 NaN 194.84064093519132 0.001400393761653652 341.18518484431576 0.6794975699066371 8.828717578568899E-7 5.531729070972259 1292.0068044387813
5.532603099894358 0.17551343959926236 13.221838595420925 32.37547157705775  -341.3166256054844 -341.3166256054844 -341.3166256054844 0.0 0.0 0.0 1292.1455133940851 NaN 194.88730944006096 0.00140042300769867 341.3166256054844 0.6794909484250545 8.82530731645404E-7 5.532603099894358 1292.1455133940851
5.533477128816457 0.17548571673733382 13.224043956786542 32.38490581113135  -341.44806656955006 -341.44806656955006 -341.44806656955006 0.0 0.0 0.0 1292.2842139744414 NaN 194.93397794466287 0.0014004522537436881 341.44806656955006 0.6794843248290005 8.821899065535465E-7 5.533477128816457 1292.2842139744414
5.5343511577385565 0.17545800263183667 13.226249233799656 32.394340041590326  -341.5795077364958 -341.5795077364958 -341.5795077364958 0.0 0.0 0.0 1292.4229061808753 NaN 194.9806464489976 0.0014004814997887062 341.5795077364958 0.6794776991197405 8.818492824204516E-7 5.5343511577385565 1292.4229061808753
5.535225186660656 0.17543029727862292 13.228454426455317 32.40377426843537  -341.7109491063048 -341.7109491063048 -341.7109491063048 0.0 0.0 0.0 1292.5615900144119 NaN 195.02731495306537 0.0014005107458337244 341.7109491063048 0.6794710712985388 8.815088590854171E-7 5.535225186660656 1292.5615900144119
5.536099215582756 0.17540260067354718 13.230659534748591 32.41320849166718  -341.84239067895976 -341.84239067895976 -341.84239067895976 0.0 0.0 0.0 1292.7002654760756 NaN 195.07398345686664 0.0014005399918787425 341.84239067895976 0.6794644413666594 8.811686363879041E-7 5.536099215582756 1292.7002654760756
5.536973244504858 0.17537491281246664 13.232864558674565 32.42264271128646  -341.9738324544441 -341.9738324544441 -341.9738324544441 0.0 0.0 0.0 1292.8389325668911 NaN 195.12065196040191 0.0014005692379237607 341.9738324544441 0.6794578093253647 8.808286141675356E-7 5.536973244504858 1292.8389325668911
5.5378472734269595 0.1753472336912412 13.235069498228327 32.43207692729392  -342.1052744327406 -342.1052744327406 -342.1052744327406 0.0 0.0 0.0 1292.9775912878824 NaN 195.16732046367144 0.0014005984839687785 342.1052744327406 0.6794511751759171 8.804887922640993E-7 5.5378472734269595 1292.9775912878824
5.538721302349062 0.1753195633057333 13.237274353404986 32.44151113969024  -342.23671661383247 -342.23671661383247 -342.23671661383247 0.0 0.0 0.0 1293.116241640074 NaN 195.21398896667566 0.001400627730013797 342.23671661383247 0.6794445389195773 8.801491705175443E-7 5.538721302349062 1293.116241640074
5.5395953312711645 0.17529190165180805 13.239479124199663 32.45094534847613  -342.3681589977026 -342.3681589977026 -342.3681589977026 0.0 0.0 0.0 1293.254883624489 NaN 195.26065746941498 0.001400656976058815 342.3681589977026 0.6794379005576061 8.798097487679825E-7 5.5395953312711645 1293.254883624489
5.540469360193268 0.17526424872533308 13.241683810607494 32.4603795536523  -342.49960158433413 -342.49960158433413 -342.49960158433413 0.0 0.0 0.0 1293.3935172421511 NaN 195.30732597188978 0.0014006862221038333 342.49960158433413 0.6794312600912628 8.794705268556876E-7 5.540469360193268 1293.3935172421511
5.541343389115372 0.1752366045221787 13.243888412623628 32.46981375521944  -342.6310443737102 -342.6310443737102 -342.6310443737102 0.0 0.0 0.0 1293.532142494084 NaN 195.35399447410046 0.0014007154681488514 342.6310443737102 0.679424617521806 8.791315046210959E-7 5.541343389115372 1293.532142494084
5.5422174180374775 0.17520896903821784 13.246092930243227 32.47924795317825  -342.7624873658138 -342.7624873658138 -342.7624873658138 0.0 0.0 0.0 1293.6707593813105 NaN 195.4006629760474 0.0014007447141938698 342.7624873658138 0.6794179728504939 8.787926819048057E-7 5.5422174180374775 1293.6707593813105
5.543091446959583 0.17518134226932597 13.248297363461464 32.48868214752942  -342.89393056062784 -342.89393056062784 -342.89393056062784 0.0 0.0 0.0 1293.8093679048534 NaN 195.44733147773098 0.001400773960238888 342.89393056062784 0.6794113260785833 8.784540585475761E-7 5.543091446959583 1293.8093679048534
5.543965475881688 0.17515372421138123 13.250501712273529 32.498116338273654  -343.0253739581354 -343.0253739581354 -343.0253739581354 0.0 0.0 0.0 1293.947968065735 NaN 195.4939999791516 0.0014008032062839061 343.0253739581354 0.679404677207331 8.781156343903285E-7 5.543965475881688 1293.947968065735
5.544839504803794 0.17512611486026425 13.252705976674624 32.507550525411645  -343.1568175583196 -343.1568175583196 -343.1568175583196 0.0 0.0 0.0 1294.0865598649782 NaN 195.54066848030965 0.0014008324523289246 343.1568175583196 0.6793980262379916 8.777774092741447E-7 5.544839504803794 1294.0865598649782
5.545713533725901 0.17509851421185837 13.25491015665997 32.516984708944115  -343.2882613611635 -343.2882613611635 -343.2882613611635 0.0 0.0 0.0 1294.225143303605 NaN 195.58733698120557 0.0014008616983739429 343.2882613611635 0.6793913731718207 8.774393830402684E-7 5.545713533725901 1294.225143303605
5.546587562648008 0.17507092226204948 13.25711425222479 32.52641888887173  -343.41970536665025 -343.41970536665025 -343.41970536665025 0.0 0.0 0.0 1294.363718382637 NaN 195.63400548183964 0.0014008909444189611 343.41970536665025 0.6793847180100716 8.771015555301035E-7 5.546587562648008 1294.363718382637
5.547461591570116 0.17504333900672608 13.259318263364332 32.53585306519521  -343.55114957476286 -343.55114957476286 -343.55114957476286 0.0 0.0 0.0 1294.5022851030963 NaN 195.68067398221234 0.0014009201904639796 343.55114957476286 0.6793780607539973 8.767639265852145E-7 5.547461591570116 1294.5022851030963
5.5483356204922245 0.1750157644417792 13.261522190073851 32.54528723791526  -343.6825939854844 -343.6825939854844 -343.6825939854844 0.0 0.0 0.0 1294.640843466004 NaN 195.72734248232408 0.0014009494365089979 343.6825939854844 0.6793714014048503 8.764264960473263E-7 5.5483356204922245 1294.640843466004
5.549209649414334 0.17498819856310252 13.263726032348618 32.55472140703256  -343.81403859879794 -343.81403859879794 -343.81403859879794 0.0 0.0 0.0 1294.7793934723818 NaN 195.77401098217524 0.0014009786825540163 343.81403859879794 0.6793647399638818 8.760892637583249E-7 5.549209649414334 1294.7793934723818
5.550083678336445 0.17496064136659228 13.265929790183916 32.564155572547804  -343.94548341468663 -343.94548341468663 -343.94548341468663 0.0 0.0 0.0 1294.9179351232506 NaN 195.82067948176615 0.0014010079285990348 343.94548341468663 0.6793580764323424 8.757522295602553E-7 5.550083678336445 1294.9179351232506
5.550957707258555 0.17493309284814734 13.26813346357504 32.573589734461706  -344.07692843313333 -344.07692843313333 -344.07692843313333 0.0 0.0 0.0 1295.0564684196308 NaN 195.8673479810972 0.001401037174644053 344.07692843313333 0.6793514108114819 8.754153932953233E-7 5.550957707258555 1295.0564684196308
5.5518317361806675 0.17490555300366908 13.270337052517306 32.58302389277496  -344.2083736541214 -344.2083736541214 -344.2083736541214 0.0 0.0 0.0 1295.1949933625435 NaN 195.9140164801689 0.0014010664206890718 344.2083736541214 0.6793447431025492 8.750787548058932E-7 5.5518317361806675 1295.1949933625435
5.552705765102779 0.1748780218290616 13.272540557006028 32.592458047488236  -344.3398190776336 -344.3398190776336 -344.3398190776336 0.0 0.0 0.0 1295.3335099530084 NaN 195.96068497898145 0.0014010956667340902 344.3398190776336 0.6793380733067925 8.7474231393449E-7 5.552705765102779 1295.3335099530084
5.553579794024891 0.1748504993202314 13.27474397703655 32.60189219860226  -344.4712647036531 -344.4712647036531 -344.4712647036531 0.0 0.0 0.0 1295.4720181920459 NaN 196.00735347753536 0.0014011249127791087 344.4712647036531 0.6793314014254596 8.744060705237974E-7 5.553579794024891 1295.4720181920459
5.5544538229470035 0.1748229854730876 13.27694731260422 32.6113263461177  -344.60271053216303 -344.60271053216303 -344.60271053216303 0.0 0.0 0.0 1295.6105180806758 NaN 196.05402197583095 0.001401154158824127 344.60271053216303 0.6793247274597966 8.740700244166576E-7 5.5544538229470035 1295.6105180806758
5.555327851869117 0.174795480283542 13.279150563704404 32.62076049003528  -344.73415656314666 -344.73415656314666 -344.73415656314666 0.0 0.0 0.0 1295.7490096199178 NaN 196.10069047386872 0.0014011834048691457 344.73415656314666 0.6793180514110491 8.737341754560723E-7 5.555327851869117 1295.7490096199178
5.556201880791231 0.17476798374750885 13.281353730332478 32.63019463035569  -344.86560279658687 -344.86560279658687 -344.86560279658687 0.0 0.0 0.0 1295.8874928107914 NaN 196.14735897164897 0.0014012126509141644 344.86560279658687 0.6793113732804621 8.733985234852015E-7 5.556201880791231 1295.8874928107914
5.557075909713345 0.17474049586090507 13.283556812483832 32.639628767079614  -344.9970492324667 -344.9970492324667 -344.9970492324667 0.0 0.0 0.0 1296.0259676543155 NaN 196.19402746917206 0.0014012418969591828 344.9970492324667 0.6793046930692802 8.730630683473646E-7 5.557075909713345 1296.0259676543155
5.55794993863546 0.17471301661965002 13.285759810153872 32.64906290020776  -345.1284958707695 -345.1284958707695 -345.1284958707695 0.0 0.0 0.0 1296.1644341515093 NaN 196.2406959664385 0.0014012711430042015 345.1284958707695 0.6792980107787464 8.727278098860378E-7 5.55794993863546 1296.1644341515093
5.558823967557576 0.17468554601966577 13.287962723338012 32.65849702974083  -345.2599427114781 -345.2599427114781 -345.2599427114781 0.0 0.0 0.0 1296.3028923033914 NaN 196.2873644634486 0.00140130038904922 345.2599427114781 0.6792913264101033 8.723927479448563E-7 5.558823967557576 1296.3028923033914
5.559697996479692 0.17465808405687686 13.290165552031686 32.66793115567949  -345.3913897545759 -345.3913897545759 -345.3913897545759 0.0 0.0 0.0 1296.4413421109805 NaN 196.3340329602028 0.0014013296350942387 345.3913897545759 0.6792846399645924 8.720578823676131E-7 5.559697996479692 1296.4413421109805
5.560572025401808 0.17463063072721047 13.29236829623033 32.67736527802446  -345.5228370000456 -345.5228370000456 -345.5228370000456 0.0 0.0 0.0 1296.5797835752944 NaN 196.38070145670136 0.0014013588811392572 345.5228370000456 0.6792779514434549 8.717232129982592E-7 5.560572025401808 1296.5797835752944
5.561446054323927 0.1746031860265962 13.294570955929414 32.68679939677643  -345.6542844478708 -345.6542844478708 -345.6542844478708 0.0 0.0 0.0 1296.7182166973519 NaN 196.42736995294482 0.001401388127184276 345.6542844478708 0.6792712608479308 8.713887396809021E-7 5.561446054323927 1296.7182166973519
5.562320083246045 0.17457574995096636 13.296773531124398 32.69623351193609  -345.78573209803426 -345.78573209803426 -345.78573209803426 0.0 0.0 0.0 1296.85664147817 NaN 196.47403844893353 0.0014014173732292948 345.78573209803426 0.6792645681792594 8.710544622598076E-7 5.562320083246045 1296.85664147817
5.563194112168164 0.17454832249625576 13.298976021810764 32.70566762350415  -345.917179950519 -345.917179950519 -345.917179950519 0.0 0.0 0.0 1296.9950579187669 NaN 196.5207069446678 0.0014014466192743135 345.917179950519 0.6792578734386793 8.70720380579398E-7 5.563194112168164 1296.9950579187669
5.564068141090282 0.1745209036584018 13.301178427984013 32.71510173148126  -346.0486280053083 -346.0486280053083 -346.0486280053083 0.0 0.0 0.0 1297.1334660201594 NaN 196.56737544014806 0.0014014758653193321 346.0486280053083 0.6792511766274281 8.703864944842535E-7 5.564068141090282 1297.1334660201594
5.564942170012402 0.17449349343334433 13.303380749639654 32.72453583586816  -346.1800762623853 -346.1800762623853 -346.1800762623853 0.0 0.0 0.0 1297.2718657833648 NaN 196.61404393537464 0.0014015051113643508 346.1800762623853 0.6792444777467429 8.700528038191098E-7 5.564942170012402 1297.2718657833648
5.565816198934521 0.17446609181702585 13.305582986773208 32.73396993666551  -346.311524721733 -346.311524721733 -346.311524721733 0.0 0.0 0.0 1297.4102572094 NaN 196.66071243034804 0.0014015343574093697 346.311524721733 0.6792377767978596 8.697193084288595E-7 5.565816198934521 1297.4102572094
5.5666902278566415 0.17443869880539134 13.307785139380213 32.74340403387402  -346.4429733833346 -346.4429733833346 -346.4429733833346 0.0 0.0 0.0 1297.548640299282 NaN 196.70738092506863 0.0014015636034543882 346.4429733833346 0.6792310737820138 8.693860081585516E-7 5.5666902278566415 1297.548640299282
5.567564256778763 0.17441131439438837 13.309987207456219 32.752838127494414  -346.5744222471733 -346.5744222471733 -346.5744222471733 0.0 0.0 0.0 1297.687015054027 NaN 196.75404941953673 0.0014015928494994071 346.5744222471733 0.6792243687004396 8.690529028533914E-7 5.567564256778763 1297.687015054027
5.568438285700884 0.17438393857996706 13.312189190996785 32.762272217527325  -346.7058713132321 -346.7058713132321 -346.7058713132321 0.0 0.0 0.0 1297.825381474651 NaN 196.80071791375278 0.0014016220955444258 346.7058713132321 0.6792176615543712 8.687199923587403E-7 5.568438285700884 1297.825381474651
5.569312314623006 0.17435657135808003 13.314391089997489 32.77170630397349  -346.83732058149417 -346.83732058149417 -346.83732058149417 0.0 0.0 0.0 1297.9637395621705 NaN 196.84738640771715 0.0014016513415894447 346.83732058149417 0.679210952345041 8.683872765201148E-7 5.569312314623006 1297.9637395621705
5.570186343545129 0.17432921272468246 13.31659290445392 32.78114038683357  -346.96877005194267 -346.96877005194267 -346.96877005194267 0.0 0.0 0.0 1298.102089317601 NaN 196.89405490143022 0.0014016805876344634 346.96877005194267 0.6792042410736818 8.680547551831878E-7 5.570186343545129 1298.102089317601
5.571060372467252 0.1743018626757321 13.318794634361677 32.79057446610829  -347.10021972456065 -347.10021972456065 -347.10021972456065 0.0 0.0 0.0 1298.2404307419579 NaN 196.9407233948924 0.0014017098336794823 347.10021972456065 0.6791975277415245 8.677224281937872E-7 5.571060372467252 1298.2404307419579
5.571934401389377 0.1742745212071892 13.320996279716377 32.800008541798334  -347.2316695993315 -347.2316695993315 -347.2316695993315 0.0 0.0 0.0 1298.3787638362567 NaN 196.98739188810407 0.0014017390797245012 347.2316695993315 0.6791908123497996 8.673902953978954E-7 5.571934401389377 1298.3787638362567
5.572808430311501 0.17424718831501657 13.323197840513647 32.80944261390438  -347.36311967623806 -347.36311967623806 -347.36311967623806 0.0 0.0 0.0 1298.5170886015123 NaN 197.03406038106561 0.0014017683257695202 347.36311967623806 0.679184094899737 8.670583566416513E-7 5.572808430311501 1298.5170886015123
5.573682459233626 0.1742198639951795 13.325399316749124 32.818876682427124  -347.49456995526344 -347.49456995526344 -347.49456995526344 0.0 0.0 0.0 1298.6554050387397 NaN 197.08072887377736 0.001401797571814539 347.49456995526344 0.6791773753925657 8.667266117713478E-7 5.573682459233626 1298.6554050387397
5.574556488155752 0.17419254824364588 13.327600708418466 32.82831074736726  -347.626020436391 -347.626020436391 -347.626020436391 0.0 0.0 0.0 1298.7937131489534 NaN 197.1273973662398 0.001401826817859558 347.626020436391 0.6791706538295137 8.663950606334318E-7 5.574556488155752 1298.7937131489534
5.575430517077878 0.1741652410563861 13.32980201551734 32.83774480872549  -347.75747111960385 -347.75747111960385 -347.75747111960385 0.0 0.0 0.0 1298.932012933168 NaN 197.17406585845325 0.0014018560639045769 347.75747111960385 0.6791639302118085 8.660637030745058E-7 5.575430517077878 1298.932012933168
5.576304546000005 0.17413794242937303 13.332003238041422 32.84717886650249  -347.88892200488493 -347.88892200488493 -347.88892200488493 0.0 0.0 0.0 1299.0703043923975 NaN 197.22073435041804 0.0014018853099495962 347.88892200488493 0.6791572045406765 8.657325389413262E-7 5.576304546000005 1299.0703043923975
5.577178574922132 0.17411065235858214 13.334204375986406 32.85661292069895  -348.02037309221754 -348.02037309221754 -348.02037309221754 0.0 0.0 0.0 1299.208587527656 NaN 197.26740284213471 0.0014019145559946151 348.02037309221754 0.6791504768173439 8.654015680808025E-7 5.577178574922132 1299.208587527656
5.5780526038442595 0.17408337083999142 13.336405429347998 32.86604697131556  -348.1518243815848 -348.1518243815848 -348.1518243815848 0.0 0.0 0.0 1299.346862339957 NaN 197.3140713336035 0.001401943802039634 348.1518243815848 0.6791437470430354 8.650707903399997E-7 5.5780526038442595 1299.346862339957
5.578926632766387 0.17405609786958132 13.338606398121916 32.87548101835302  -348.2832758729698 -348.2832758729698 -348.2832758729698 0.0 0.0 0.0 1299.4851288303141 NaN 197.3607398248248 0.0014019730480846532 348.2832758729698 0.6791370152189753 8.647402055661358E-7 5.578926632766387 1299.4851288303141
5.579800661688515 0.1740288334433348 13.340807282303894 32.88491506181202  -348.4147275663558 -348.4147275663558 -348.4147275663558 0.0 0.0 0.0 1299.6233869997407 NaN 197.40740831579913 0.001402002294129672 348.4147275663558 0.679130281346387 8.64409813606581E-7 5.579800661688515 1299.6233869997407
5.580674690610644 0.1740015775572374 13.343008081889675 32.89434910169325  -348.546179461726 -348.546179461726 -348.546179461726 0.0 0.0 0.0 1299.7616368492497 NaN 197.45407680652679 0.0014020315401746912 348.546179461726 0.679123545426493 8.640796143088602E-7 5.580674690610644 1299.7616368492497
5.581548719532774 0.17397433020727718 13.345208796875017 32.903783137997394  -348.6776315590635 -348.6776315590635 -348.6776315590635 0.0 0.0 0.0 1299.899878379854 NaN 197.5007452970082 0.00140206078621971 348.6776315590635 0.6791168074605155 8.637496075206514E-7 5.581548719532774 1299.899878379854
5.582422748454905 0.1739470913894446 13.347409427255691 32.91321717072517  -348.8090838583516 -348.8090838583516 -348.8090838583516 0.0 0.0 0.0 1300.0381115925663 NaN 197.54741378724367 0.0014020900322647295 348.8090838583516 0.679110067449675 8.634197930897852E-7 5.582422748454905 1300.0381115925663
