# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
57.23887503399833 0.12727690156475419 NaN 79.16686860134512  -6510.436317513754 -6510.436317513754 -6510.436317513754 0.0 0.0 0.0 3641.1846535607824 3.6122368012501125E-4 271.2204461538704 2.215425941176517E-4 6510.436317513754 0.8506383706970748 1.2139161521273137E-8 57.23887503399833 3641.1846535607824
57.24543235727807 0.12726232230916582 NaN 79.17983899219084  -6511.584185414934 -6511.584185414934 -6511.584185414934 0.0 0.0 0.0 3641.539480297424 3.611964259092835E-4 271.22507667865347 2.2153916715606848E-4 6511.584185414934 0.8506261257508977 1.2137201317400508E-8 57.24543235727807 3641.539480297424
57.251989680557806 0.12724774639323055 NaN 79.19280937812835  -6512.732053843845 -6512.732053843845 -6512.732053843845 0.0 0.0 0.0 3641.894295856338 3.6116916615026217E-4 271.2297062882 2.2153574019448527E-4 6512.732053843845 0.8506138862450928 1.2135241705967822E-8 57.251989680557806 3641.894295856338
57.25854700383755 0.12723317381580096 NaN 79.20577975915837  -6513.879922800488 -6513.879922800488 -6513.879922800488 0.0 0.0 0.0 3642.2491002402708 3.6114190084998813E-4 271.2343349829523 2.2153231323290205E-4 6513.879922800488 0.8506016521779133 1.2133282686710127E-8 57.25854700383755 3642.2491002402708
57.265104327117285 0.12721860457573023 NaN 79.2187501352816  -6515.027792284856 -6515.027792284856 -6515.027792284856 0.0 0.0 0.0 3642.603893451966 3.611146300104511E-4 271.23896276335284 2.2152888627131884E-4 6515.027792284856 0.8505894235476132 1.213132425936261E-8 57.265104327117285 3642.603893451966
57.271661650397036 0.12720403867187197 NaN 79.23172050649882  -6516.175662296955 -6516.175662296955 -6516.175662296955 0.0 0.0 0.0 3642.9586754941693 3.610873536336866E-4 271.2435896298432 2.215254593097356E-4 6516.175662296955 0.8505772003524472 1.2129366423660631E-8 57.271661650397036 3642.9586754941693
57.278218973676786 0.12718947610308043 NaN 79.2446908728107  -6517.32353283678 -6517.32353283678 -6517.32353283678 0.0 0.0 0.0 3643.313446369623 3.6106007172169446E-4 271.24821558286527 2.2152203234815235E-4 6517.32353283678 0.8505649825906709 1.2127409179339701E-8 57.278218973676786 3643.313446369623
57.28477629695654 0.1271749168682103 NaN 79.25766123421796  -6518.471403904331 -6518.471403904331 -6518.471403904331 0.0 0.0 0.0 3643.66820608107 3.6103278427649337E-4 271.25284062286016 2.2151860538656914E-4 6518.471403904331 0.8505527702605407 1.2125452526135494E-8 57.28477629695654 3643.66820608107
57.29133362023628 0.12716036096611685 NaN 79.27063160408404  -6519.619276065197 -6519.619276065197 -6519.619276065197 0.0 0.0 0.0 3644.0229546312517 3.6100553623294955E-4 271.2498021768155 2.2164873250422282E-4 6519.619276065197 0.8504732281328302 1.2130188152207682E-8 57.29133362023628 3644.0229546312517
57.29789094351603 0.1271458083956558 NaN 79.2836019968326  -6520.7671498905065 -6520.7671498905065 -6520.7671498905065 0.0 0.0 0.0 3644.3776639477624 3.609783952953832E-4 271.25443049435086 2.2164529332930076E-4 6520.7671498905065 0.8504610751750007 1.2128231489961969E-8 57.29789094351603 3644.3776639477624
57.30444826679578 0.1271312591556835 NaN 79.29657238467276  -6521.915024244036 -6521.915024244036 -6521.915024244036 0.0 0.0 0.0 3644.7323621264727 3.6095124878971835E-4 271.25905790073955 2.2164185415437867E-4 6521.915024244036 0.8504489276415494 1.2126275418366008E-8 57.30444826679578 3644.7323621264727
57.311005590075524 0.1271167132450567 NaN 79.30954276760521  -6523.062899125782 -6523.062899125782 -6523.062899125782 0.0 0.0 0.0 3645.087049170123 3.609240967179727E-4 271.26368439642164 2.2163841497945655E-4 6523.062899125782 0.8504367855307376 1.212431993715597E-8 57.311005590075524 3645.087049170123
57.31756291335528 0.12710217066263274 NaN 79.32251314563071  -6524.210774535746 -6524.210774535746 -6524.210774535746 0.0 0.0 0.0 3645.4417250814545 3.608969390821745E-4 271.26830998183704 2.2163497580453446E-4 6524.210774535746 0.8504246488408272 1.212236504606817E-8 57.31756291335528 3645.4417250814545
57.32412023663504 0.1270876314072695 NaN 79.33548351874994  -6525.358650473928 -6525.358650473928 -6525.358650473928 0.0 0.0 0.0 3645.796389863206 3.6086977588433214E-4 271.27293465742565 2.2163153662961238E-4 6525.358650473928 0.8504125175700809 1.212041074483907E-8 57.32412023663504 3645.796389863206
57.33067755991479 0.12707309547782536 NaN 79.34845388696365  -6526.506526940324 -6526.506526940324 -6526.506526940324 0.0 0.0 0.0 3646.151043518116 3.608426071264921E-4 271.27755842362706 2.216280974546903E-4 6526.506526940324 0.8504003917167617 1.2118457033205284E-8 57.33067755991479 3646.151043518116
57.33723488319455 0.1270585628731592 NaN 79.36142425027258  -6527.654403934936 -6527.654403934936 -6527.654403934936 0.0 0.0 0.0 3646.5056860489226 3.608154328106494E-4 271.28218128088037 2.216246582797682E-4 6527.654403934936 0.850388271279135 1.2116503910903605E-8 57.33723488319455 3646.5056860489226
57.343792206474305 0.12704403359213048 NaN 79.37439460867739  -6528.802281457761 -6528.802281457761 -6528.802281457761 0.0 0.0 0.0 3646.8603174583636 3.6078825293882577E-4 271.28680322962464 2.216212191048461E-4 6528.802281457761 0.850376156255465 1.2114551377670963E-8 57.343792206474305 3646.8603174583636
57.35034952975406 0.12702950763359913 NaN 79.38736496217885  -6529.950159508799 -6529.950159508799 -6529.950159508799 0.0 0.0 0.0 3647.2149377491755 3.607610675130342E-4 271.2914242702987 2.2161777992992402E-4 6529.950159508799 0.8503640466440178 1.2112599433244434E-8 57.35034952975406 3647.2149377491755
57.35690685303382 0.1270149849964256 NaN 79.40033531077766  -6531.098038088049 -6531.098038088049 -6531.098038088049 0.0 0.0 0.0 3647.569546924094 3.607338765353066E-4 271.29604440334106 2.216143407550019E-4 6531.098038088049 0.8503519424430604 1.2110648077361276E-8 57.35690685303382 3647.569546924094
57.363464176313585 0.1270004656794709 NaN 79.41330565447457  -6532.245917195511 -6532.245917195511 -6532.245917195511 0.0 0.0 0.0 3647.9241449858546 3.607066800076468E-4 271.30066362918996 2.216109015800798E-4 6532.245917195511 0.8503398436508602 1.210869730975888E-8 57.363464176313585 3647.9241449858546
57.370021499593356 0.12698594968159652 NaN 79.42627599327031  -6533.393796831184 -6533.393796831184 -6533.393796831184 0.0 0.0 0.0 3648.278731937192 3.6067947793207345E-4 271.30528194828344 2.2160746240515772E-4 6533.393796831184 0.8503277502656855 1.21067471301748E-8 57.370021499593356 3648.278731937192
57.37657882287313 0.12697143700166447 NaN 79.43924632716553  -6534.541676995066 -6534.541676995066 -6534.541676995066 0.0 0.0 0.0 3648.63330778084 3.606522703105889E-4 271.30989936105937 2.216040232302356E-4 6534.541676995066 0.8503156622858052 1.2104797538346733E-8 57.37657882287313 3648.63330778084
57.3831361461529 0.12695692763853736 NaN 79.45221665616101  -6535.689557687157 -6535.689557687157 -6535.689557687157 0.0 0.0 0.0 3648.9878725195317 3.606250571452182E-4 271.31451586795515 2.2160058405531352E-4 6535.689557687157 0.8503035797094897 1.2102848534012557E-8 57.3831361461529 3648.9878725195317
57.38969346943267 0.12694242159107824 NaN 79.46518698025744  -6536.837438907453 -6536.837438907453 -6536.837438907453 0.0 0.0 0.0 3649.342426156 3.605978384379661E-4 271.3191314694081 2.2159714488039143E-4 6536.837438907453 0.8502915025350091 1.210090011691028E-8 57.38969346943267 3649.342426156
57.39625079271245 0.12692791885815066 NaN 79.47815729945557  -6537.985320655958 -6537.985320655958 -6537.985320655958 0.0 0.0 0.0 3649.6969686929765 3.605706141908406E-4 271.32374616585537 2.215937057054693E-4 6537.985320655958 0.8502794307606355 1.2098952286778068E-8 57.39625079271245 3649.6969686929765
57.40280811599222 0.12691341943861878 NaN 79.49112761375609  -6539.133202932668 -6539.133202932668 -6539.133202932668 0.0 0.0 0.0 3650.051500133192 3.6054338440585676E-4 271.3283599577336 2.215902665305472E-4 6539.133202932668 0.850267364384641 1.2097005043354255E-8 57.40280811599222 3650.051500133192
57.409365439272 0.1268989233313472 NaN 79.50409792315973  -6540.2810857375825 -6540.2810857375825 -6540.2810857375825 0.0 0.0 0.0 3650.4060204793773 3.605161490850171E-4 271.33297284547956 2.2158682735562508E-4 6540.2810857375825 0.8502553034052986 1.2095058386377307E-8 57.409365439272 3650.4060204793773
57.41592276255179 0.12688443053520107 NaN 79.51706822766721  -6541.428969070703 -6541.428969070703 -6541.428969070703 0.0 0.0 0.0 3650.7605297342625 3.604889082303234E-4 271.33758482952925 2.21583388180703E-4 6541.428969070703 0.8502432478208823 1.2093112315585868E-8 57.41592276255179 3650.7605297342625
57.422480085831566 0.12686994104904606 NaN 79.53003852727926  -6542.576852932025 -6542.576852932025 -6542.576852932025 0.0 0.0 0.0 3651.115027900576 3.6046166184379653E-4 271.34219591031905 2.215799490057809E-4 6542.576852932025 0.8502311976296667 1.2091166830718711E-8 57.422480085831566 3651.115027900576
57.42903740911134 0.12685545487174837 NaN 79.54300882199655  -6543.724737321546 -6543.724737321546 -6543.724737321546 0.0 0.0 0.0 3651.4695149810464 3.604344099274289E-4 271.3468060882844 2.2157650983085879E-4 6543.724737321546 0.8502191528299278 1.2089221931514798E-8 57.42903740911134 3651.4695149810464
57.435594732391124 0.12684097200217465 NaN 79.55597911181988  -6544.872622239271 -6544.872622239271 -6544.872622239271 0.0 0.0 0.0 3651.823990978402 3.6040715248323967E-4 271.3514153638612 2.2157307065593667E-4 6544.872622239271 0.8502071134199412 1.2087277617713193E-8 57.435594732391124 3651.823990978402
57.4421520556709 0.12682649243919214 NaN 79.5689493967499  -6546.020507685195 -6546.020507685195 -6546.020507685195 0.0 0.0 0.0 3652.178455895369 3.6037988951321225E-4 271.3560237374846 2.2156963148101455E-4 6546.020507685195 0.8501950793979842 1.2085333889053162E-8 57.4421520556709 3652.178455895369
57.44870937895068 0.12681201618166862 NaN 79.58191967678735  -6547.168393659317 -6547.168393659317 -6547.168393659317 0.0 0.0 0.0 3652.532909734674 3.6035262101935663E-4 271.3606312095897 2.2156619230609246E-4 6547.168393659317 0.850183050762335 1.2083390745274101E-8 57.44870937895068 3652.532909734674
57.45526670223047 0.12679754322847228 NaN 79.59488995193296  -6548.31628016164 -6548.31628016164 -6548.31628016164 0.0 0.0 0.0 3652.887352499043 3.6032534700367015E-4 271.3652377806113 2.2156275313117037E-4 6548.31628016164 0.8501710275112717 1.2081448186115556E-8 57.45526670223047 3652.887352499043
57.46182402551026 0.1267830735784719 NaN 79.60786022218747  -6549.464167192162 -6549.464167192162 -6549.464167192162 0.0 0.0 0.0 3653.241784191201 3.6029806746816517E-4 271.3698434509841 2.2155931395624823E-4 6549.464167192162 0.8501590096430744 1.2079506211317238E-8 57.46182402551026 3653.241784191201
57.468381348790054 0.1267686072305368 NaN 79.62083048755153  -6550.61205475088 -6550.61205475088 -6550.61205475088 0.0 0.0 0.0 3653.5962048138717 3.6027078241481836E-4 271.3744482211424 2.2155587478132614E-4 6550.61205475088 0.850146997156023 1.2077564820619003E-8 57.468381348790054 3653.5962048138717
57.47493867206985 0.12675414418353673 NaN 79.63380074802592  -6551.759942837793 -6551.759942837793 -6551.759942837793 0.0 0.0 0.0 3653.950614369779 3.6024349184566E-4 271.3790520915201 2.21552435606404E-4 6551.759942837793 0.8501349900483989 1.2075624013760872E-8 57.47493867206985 3653.950614369779
57.48149599534963 0.12673968443634204 NaN 79.6467710036113  -6552.9078314529 -6552.9078314529 -6552.9078314529 0.0 0.0 0.0 3654.3050128616455 3.6021619576265745E-4 271.3836550625512 2.215489964314819E-4 6552.9078314529 0.8501229883184835 1.2073683790483009E-8 57.48149599534963 3654.3050128616455
57.48805331862943 0.12672522798782357 NaN 79.65974125430846  -6554.055720596203 -6554.055720596203 -6554.055720596203 0.0 0.0 0.0 3654.6594002921943 3.601888941678162E-4 271.38825713466946 2.215455572565598E-4 6554.055720596203 0.8501109919645594 1.207174415052571E-8 57.48805331862943 3654.6594002921943
57.49461064190923 0.12671077483685264 NaN 79.67271150011806  -6555.203610267699 -6555.203610267699 -6555.203610267699 0.0 0.0 0.0 3655.013776664146 3.601615870631372E-4 271.39285830830795 2.2154211808163768E-4 6555.203610267699 0.8500990009849105 1.2069805093629469E-8 57.49461064190923 3655.013776664146
57.50116796518903 0.1266963249823011 NaN 79.68568174104084  -6556.351500467388 -6556.351500467388 -6556.351500467388 0.0 0.0 0.0 3655.368141980222 3.6013427445060896E-4 271.3974585839 2.2153867890671556E-4 6556.351500467388 0.8500870153778207 1.2067866619534897E-8 57.50116796518903 3655.368141980222
57.50772528846884 0.12668187842304138 NaN 79.6986519770775  -6557.499391195269 -6557.499391195269 -6557.499391195269 0.0 0.0 0.0 3655.722496243142 3.601069563322193E-4 271.40205796187837 2.2153523973179344E-4 6557.499391195269 0.850075035141575 1.206592872798277E-8 57.50772528846884 3655.722496243142
57.51428261174864 0.12666743515794635 NaN 79.71162220822879  -6558.647282451339 -6558.647282451339 -6558.647282451339 0.0 0.0 0.0 3656.0768394556253 3.600796327099787E-4 271.40665644267557 2.2153180055687133E-4 6558.647282451339 0.8500630602744595 1.2063991418714029E-8 57.51428261174864 3656.0768394556253
57.52083993502844 0.1266529951858894 NaN 79.72459243449538  -6559.7951742356 -6559.7951742356 -6559.7951742356 0.0 0.0 0.0 3656.431171620391 3.6005230358585397E-4 271.4112540267243 2.215283613819492E-4 6559.7951742356 0.8500510907747607 1.2062054691469733E-8 57.52083993502844 3656.431171620391
57.52739725830824 0.12663855850574446 NaN 79.737562655878  -6560.943066548048 -6560.943066548048 -6560.943066548048 0.0 0.0 0.0 3656.7854927401577 3.60024968961854E-4 271.4158507144564 2.215249222070271E-4 6560.943066548048 0.8500391266407655 1.2060118545991121E-8 57.52739725830824 3656.7854927401577
57.53395458158805 0.12662412511638596 NaN 79.75053287237739  -6562.090959388686 -6562.090959388686 -6562.090959388686 0.0 0.0 0.0 3657.1398028176422 3.599976288399561E-4 271.4204465063039 2.2152148303210498E-4 6562.090959388686 0.8500271678707627 1.2058182982019577E-8 57.53395458158805 3657.1398028176422
57.540511904867856 0.1266096950166888 NaN 79.76350308399425  -6563.23885275751 -6563.23885275751 -6563.23885275751 0.0 0.0 0.0 3657.494101855562 3.5997028322215594E-4 271.4250414026985 2.2151804385718286E-4 6563.23885275751 0.8500152144630407 1.2056247999296625E-8 57.540511904867856 3657.494101855562
57.54706922814767 0.12659526820552852 NaN 79.77647329072931  -6564.3867466545225 -6564.3867466545225 -6564.3867466545225 0.0 0.0 0.0 3657.8483898566324 3.599429321104371E-4 271.42963540407146 2.2151460468226075E-4 6564.3867466545225 0.8500032664158895 1.2054313597563965E-8 57.54706922814767 3657.8483898566324
57.55362655142748 0.12658084468178105 NaN 79.78944349258326  -6565.534641079719 -6565.534641079719 -6565.534641079719 0.0 0.0 0.0 3658.2026668235685 3.5991557550678626E-4 271.43422851085415 2.215111655073386E-4 6565.534641079719 0.8499913237276 1.2052379776563432E-8 57.55362655142748 3658.2026668235685
57.5601838747073 0.12656642444432284 NaN 79.80241368955686  -6566.682536033102 -6566.682536033102 -6566.682536033102 0.0 0.0 0.0 3658.556932759086 3.5988821341319304E-4 271.43882072347725 2.2150772633241646E-4 6566.682536033102 0.8499793863964631 1.205044653603701E-8 57.5601838747073 3658.556932759086
57.56674119798712 0.12655200749203094 NaN 79.81538388165076  -6567.83043151467 -6567.83043151467 -6567.83043151467 0.0 0.0 0.0 3658.9111876658985 3.5986084583163107E-4 271.44341204237173 2.2150428715749437E-4 6567.83043151467 0.8499674544207707 1.2048513875726838E-8 57.56674119798712 3658.9111876658985
57.573298521266935 0.12653759382378282 NaN 79.8283540688657  -6568.978327524418 -6568.978327524418 -6568.978327524418 0.0 0.0 0.0 3659.2654315467184 3.598334727640888E-4 271.44800246796774 2.2150084798257223E-4 6568.978327524418 0.8499555277988163 1.2046581795375221E-8 57.573298521266935 3659.2654315467184
57.57985584454675 0.12652318343845653 NaN 79.84132425120244  -6570.126224062349 -6570.126224062349 -6570.126224062349 0.0 0.0 0.0 3659.6196644042593 3.598060942125576E-4 271.4525920006957 2.2149740880765008E-4 6570.126224062349 0.8499436065288934 1.2044650294724592E-8 57.57985584454675 3659.6196644042593
57.586413167826564 0.12650877633493057 NaN 79.8542944286616  -6571.27412112846 -6571.27412112846 -6571.27412112846 0.0 0.0 0.0 3659.973886241233 3.597787101789974E-4 271.45718064098537 2.2149396963272797E-4 6571.27412112846 0.8499316906092962 1.204271937351755E-8 57.586413167826564 3659.973886241233
57.59297049110638 0.126494372512084 NaN 79.86726460124397  -6572.422018722753 -6572.422018722753 -6572.422018722753 0.0 0.0 0.0 3660.32809706035 3.5975132066540976E-4 271.46176838926675 2.2149053045780585E-4 6572.422018722753 0.8499197800383196 1.204078903149682E-8 57.59297049110638 3660.32809706035
57.5995278143862 0.12647997196879635 NaN 79.88023476895025  -6573.569916845226 -6573.569916845226 -6573.569916845226 0.0 0.0 0.0 3660.6822968643223 3.597239256737608E-4 271.46635524596894 2.2148709128288373E-4 6573.569916845226 0.8499078748142603 1.2038859268405326E-8 57.5995278143862 3660.6822968643223
57.60608513766602 0.12646557470394768 NaN 79.89320493178114  -6574.717815495877 -6574.717815495877 -6574.717815495877 0.0 0.0 0.0 3661.036485655859 3.5969652520603524E-4 271.4709412115214 2.214836521079616E-4 6574.717815495877 0.849895974935415 1.2036930083986097E-8 57.60608513766602 3661.036485655859
57.61264246094585 0.12645118071641853 NaN 79.9061750897374  -6575.865714674708 -6575.865714674708 -6575.865714674708 0.0 0.0 0.0 3661.3906634376694 3.5966911926420947E-4 271.47552628635316 2.2148021293303945E-4 6575.865714674708 0.8498840804000815 1.2035001477982335E-8 57.61264246094585 3661.3906634376694
57.61919978422568 0.12643679000509003 NaN 79.91914524281968  -6577.013614381715 -6577.013614381715 -6577.013614381715 0.0 0.0 0.0 3661.744830212462 3.596417078502551E-4 271.4801104708927 2.2147677375811733E-4 6577.013614381715 0.8498721912065572 1.2033073450137383E-8 57.61919978422568 3661.744830212462
57.62575710750551 0.12642240256884377 NaN 79.9321153910287  -6578.1615146169 -6578.1615146169 -6578.1615146169 0.0 0.0 0.0 3662.098985982945 3.5961429096614697E-4 271.48469376556886 2.2147333458319521E-4 6578.1615146169 0.8498603073531421 1.2031146000194744E-8 57.62575710750551 3662.098985982945
57.632314430785335 0.12640801840656182 NaN 79.94508553436523  -6579.309415380259 -6579.309415380259 -6579.309415380259 0.0 0.0 0.0 3662.453130751825 3.5958686861387485E-4 271.4892761708098 2.214698954082731E-4 6579.309415380259 0.849848428838136 1.2029219127898061E-8 57.632314430785335 3662.453130751825
57.638871754065164 0.12639363751712682 NaN 79.95805567282991  -6580.457316671794 -6580.457316671794 -6580.457316671794 0.0 0.0 0.0 3662.807264521809 3.5955944079539266E-4 271.4938576870435 2.2146645623335095E-4 6580.457316671794 0.8498365556598397 1.2027292832991132E-8 57.638871754065164 3662.807264521809
57.645429077345 0.12637925989942184 NaN 79.97102580642351  -6581.6052184915025 -6581.6052184915025 -6581.6052184915025 0.0 0.0 0.0 3663.1613872956027 3.595320075126809E-4 271.4984383146977 2.214630170584288E-4 6581.6052184915025 0.8498246878165545 1.2025367115217904E-8 57.645429077345 3663.1613872956027
57.651986400624835 0.1263648855523305 NaN 79.98399593514674  -6582.753120839385 -6582.753120839385 -6582.753120839385 0.0 0.0 0.0 3663.515499075911 3.595045687677193E-4 271.5030180541999 2.214595778835067E-4 6582.753120839385 0.8498128253065828 1.2023441974322486E-8 57.651986400624835 3663.515499075911
57.65854372390467 0.12635051447473697 NaN 79.99696605900024  -6583.901023715438 -6583.901023715438 -6583.901023715438 0.0 0.0 0.0 3663.8695998654384 3.594771245624559E-4 271.5075969059775 2.2145613870858455E-4 6583.901023715438 0.8498009681282276 1.2021517410049116E-8 57.65854372390467 3663.8695998654384
57.665101047184514 0.12633614666552587 NaN 80.00993617798483  -6585.048927119666 -6585.048927119666 -6585.048927119666 0.0 0.0 0.0 3664.223689666889 3.594496748988807E-4 271.5121748704578 2.214526995336624E-4 6585.048927119666 0.8497891162797928 1.201959342214218E-8 57.665101047184514 3664.223689666889
57.67165837046435 0.12632178212358236 NaN 80.02290629210113  -6586.196831052062 -6586.196831052062 -6586.196831052062 0.0 0.0 0.0 3664.577768482966 3.594222197789519E-4 271.5167519480671 2.2144926035874026E-4 6586.196831052062 0.8497772697595829 1.2017670010346247E-8 57.67165837046435 3664.577768482966
57.67821569374419 0.12630742084779206 NaN 80.0358764013499  -6587.344735512629 -6587.344735512629 -6587.344735512629 0.0 0.0 0.0 3664.931836316371 3.5939475920464644E-4 271.5213281392325 2.2144582118381815E-4 6587.344735512629 0.8497654285659034 1.2015747174405997E-8 57.67821569374419 3664.931836316371
57.684773017024035 0.12629306283704114 NaN 80.04884650573182  -6588.492640501365 -6588.492640501365 -6588.492640501365 0.0 0.0 0.0 3665.2858931698065 3.593672931779133E-4 271.5259034443799 2.21442382008896E-4 6588.492640501365 0.8497535926970604 1.2013824914066285E-8 57.684773017024035 3665.2858931698065
57.69133034030389 0.12627870809021627 NaN 80.06181660524769  -6589.640546018272 -6589.640546018272 -6589.640546018272 0.0 0.0 0.0 3665.6399390459737 3.5933982170074344E-4 271.5304778639357 2.2143894283397383E-4 6589.640546018272 0.849741762151361 1.2011903229072096E-8 57.69133034030389 3665.6399390459737
57.69788766358374 0.1262643566062046 NaN 80.07478669989808  -6590.788452063345 -6590.788452063345 -6590.788452063345 0.0 0.0 0.0 3665.993973947572 3.593123447750769E-4 271.5350513983258 2.214355036590517E-4 6590.788452063345 0.849729936927113 1.2009982119168581E-8 57.69788766358374 3665.993973947572
57.70444498686359 0.12625000838389389 NaN 80.08775678968381  -6591.936358636585 -6591.936358636585 -6591.936358636585 0.0 0.0 0.0 3666.347997877302 3.5928486240289543E-4 271.53962404797556 2.2143206448412957E-4 6591.936358636585 0.8497181170226246 1.2008061584101035E-8 57.70444498686359 3666.347997877302
57.711002310143435 0.12623566342217224 NaN 80.10072687460554  -6593.08426573799 -6593.08426573799 -6593.08426573799 0.0 0.0 0.0 3666.702010837862 3.59257374586153E-4 271.5441958133106 2.2142862530920743E-4 6593.08426573799 0.8497063024362053 1.2006141623614897E-8 57.711002310143435 3666.702010837862
57.717559633423285 0.12622132171992836 NaN 80.113696954664  -6594.232173367561 -6594.232173367561 -6594.232173367561 0.0 0.0 0.0 3667.0560128319507 3.5922988132681055E-4 271.54876669475595 2.214251861342853E-4 6594.232173367561 0.8496944931661651 1.200422223745576E-8 57.717559633423285 3667.0560128319507
57.724116956703135 0.12620698327605148 NaN 80.12666706037572  -6595.380082799823 -6595.380082799823 -6595.380082799823 0.0 0.0 0.0 3667.4099777574606 3.5920250254583576E-4 271.54618023478963 2.215526011313981E-4 6595.380082799823 0.8496200540803014 1.2008827651591248E-8 57.724116956703135 3667.4099777574606
57.73067427998299 0.12619264808943123 NaN 80.13963717124201  -6596.527993190879 -6596.527993190879 -6596.527993190879 0.0 0.0 0.0 3667.7639317389935 3.5917515183562696E-4 271.5507545736171 2.2154914944405704E-4 6596.527993190879 0.8496083044819618 1.2006908247149836E-8 57.73067427998299 3667.7639317389935
57.73723160326285 0.12617831615895783 NaN 80.15260727724112  -6597.675904110597 -6597.675904110597 -6597.675904110597 0.0 0.0 0.0 3668.117874780507 3.591477956490579E-4 271.55532803039847 2.2154569775671595E-4 6597.675904110597 0.8495965601931167 1.2004989416589136E-8 57.73723160326285 3668.117874780507
57.743788926542706 0.12616398748352203 NaN 80.16557737837374  -6598.8238155589725 -6598.8238155589725 -6598.8238155589725 0.0 0.0 0.0 3668.4718068846973 3.591204339881037E-4 271.5599006055577 2.215422460693749E-4 6598.8238155589725 0.8495848212120798 1.2003071159655202E-8 57.743788926542706 3668.4718068846973
57.75034624982257 0.126149662062015 NaN 80.17854747464061  -6599.971727536008 -6599.971727536008 -6599.971727536008 0.0 0.0 0.0 3668.8257280542607 3.5909306685473095E-4 271.5644722995186 2.215387943820338E-4 6599.971727536008 0.8495730875371672 1.2001153476094237E-8 57.75034624982257 3668.8257280542607
57.756903573102434 0.12613533989332845 NaN 80.19151756604242  -6601.119640041701 -6601.119640041701 -6601.119640041701 0.0 0.0 0.0 3669.1796382918924 3.590656942509095E-4 271.56904311270483 2.2153534269469277E-4 6601.119640041701 0.8495613591666944 1.1999236365652595E-8 57.756903573102434 3669.1796382918924
57.763460896382306 0.1261210209763546 NaN 80.20448765257989  -6602.267553076053 -6602.267553076053 -6602.267553076053 0.0 0.0 0.0 3669.5335376002868 3.590383161786007E-4 271.57361304553984 2.2153189100735166E-4 6602.267553076053 0.8495496360989793 1.1997319828076769E-8 57.763460896382306 3669.5335376002868
57.77001821966218 0.1261067053099862 NaN 80.21745773425371  -6603.415466639061 -6603.415466639061 -6603.415466639061 0.0 0.0 0.0 3669.8874259821378 3.5901093263978847E-4 271.57818209844646 2.215284393200106E-4 6603.415466639061 0.8495379183323385 1.1995403863113416E-8 57.77001821966218 3669.8874259821378
57.77657554294205 0.12609239289311644 NaN 80.23042781106462  -6604.563380730726 -6604.563380730726 -6604.563380730726 0.0 0.0 0.0 3670.2413034401384 3.5898354363642884E-4 271.5827502718479 2.215249876326695E-4 6604.563380730726 0.849526205865091 1.1993488470509323E-8 57.77657554294205 3670.2413034401384
57.78313286622192 0.12607808372463908 NaN 80.2433978830133  -6605.711295351045 -6605.711295351045 -6605.711295351045 0.0 0.0 0.0 3670.595169976981 3.589561491704966E-4 271.58731756616663 2.2152153594532845E-4 6605.711295351045 0.8495144986955558 1.1991573650011431E-8 57.78313286622192 3670.595169976981
57.78969018950179 0.12606377780344832 NaN 80.25636795010045  -6606.859210500018 -6606.859210500018 -6606.859210500018 0.0 0.0 0.0 3670.9490255953583 3.5892874924393854E-4 271.5918839818248 2.2151808425798736E-4 6606.859210500018 0.849502796822053 1.1989659401366847E-8 57.78969018950179 3670.9490255953583
57.79624751278166 0.12604947512843892 NaN 80.26933801232683  -6608.007126177646 -6608.007126177646 -6608.007126177646 0.0 0.0 0.0 3671.3028702979605 3.589013438587397E-4 271.5964495192451 2.2151463257064628E-4 6608.007126177646 0.8494911002429039 1.1987745724322795E-8 57.79624751278166 3671.3028702979605
57.80280483606154 0.12603517569850606 NaN 80.28230806969312  -6609.155042383928 -6609.155042383928 -6609.155042383928 0.0 0.0 0.0 3671.656704087479 3.588739330168455E-4 271.601014178849 2.2151118088330522E-4 6609.155042383928 0.8494794089564288 1.1985832618626665E-8 57.80280483606154 3671.656704087479
57.80936215934141 0.1260208795125455 NaN 80.29527812220002  -6610.302959118861 -6610.302959118861 -6610.302959118861 0.0 0.0 0.0 3672.0105269666024 3.588465167202394E-4 271.6055779610584 2.2150772919596413E-4 6610.302959118861 0.8494677229609511 1.1983920084025994E-8 57.80936215934141 3672.0105269666024
57.81591948262129 0.1260065865694535 NaN 80.30824816984824  -6611.450876382446 -6611.450876382446 -6611.450876382446 0.0 0.0 0.0 3672.364338938021 3.5881909497085786E-4 271.6101408662946 2.2150427750862307E-4 6611.450876382446 0.8494560422547934 1.1982008120268461E-8 57.81591948262129 3672.364338938021
57.82247680590117 0.1259922968681267 NaN 80.3212182126385  -6612.598794174682 -6612.598794174682 -6612.598794174682 0.0 0.0 0.0 3672.718140004423 3.5879166777067503E-4 271.6147028949791 2.2150082582128195E-4 6612.598794174682 0.8494443668362799 1.1980096727101888E-8 57.82247680590117 3672.718140004423
57.82903412918105 0.12597801040746245 NaN 80.33418825057151  -6613.746712495571 -6613.746712495571 -6613.746712495571 0.0 0.0 0.0 3673.071930168496 3.587642351216415E-4 271.6192640475325 2.2149737413394087E-4 6613.746712495571 0.8494326967037347 1.1978185904274257E-8 57.82903412918105 3673.071930168496
