# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
7.098987517759942 0.13635747317181487 NaN -18439.475269455957  -450.4169430545559 -450.4169430545559 -450.4169430545559 0.0 0.0 0.0 789.8625163444491 0.0010358991291449923 252.01008375286102 8.92963298756992E-4 450.4169430545559 1.1130541046923148 5.555658647977326E-7 7.098987517759942 789.8625163444491
7.100730265830597 0.13632400665296496 NaN -18439.45948818681  -450.7367766632087 -450.7367766632087 -450.7367766632087 0.0 0.0 0.0 790.0782743937366 0.001035866242118684 252.0990628875157 8.932684074865768E-4 450.7367766632087 1.1123110862168195 5.550524109464675E-7 7.100730265830597 790.0782743937366
7.102473013901257 0.13629055655760888 NaN -18439.443706909373  -451.0566090521866 -451.0566090521866 -451.0566090521866 0.0 0.0 0.0 790.2938943756951 0.0010358332636402716 252.18784602153949 8.935735162161623E-4 451.0566090521866 1.1115687531455558 5.545399948970541E-7 7.102473013901257 790.2938943756951
7.10421576197192 0.13625712287365999 NaN -18439.427925623706  -451.3764402223205 -451.3764402223205 -451.3764402223205 0.0 0.0 0.0 790.5093763746738 0.0010358001937994514 252.2764333384639 8.938786249457485E-4 451.3764402223205 1.110827104645722 5.540286137112312E-7 7.10421576197192 790.5093763746738
7.105958510042589 0.1362237055890435 NaN -18439.412144329846  -451.696270174441 -451.696270174441 -451.696270174441 0.0 0.0 0.0 790.7247204750056 0.0010357670327225674 252.36482502167604 8.941837336753355E-4 451.696270174441 1.1100861398857813 5.53518264461795E-7 7.105958510042589 790.7247204750056
7.107701258113262 0.13619030469169655 NaN -18439.396363027856  -452.01609890937823 -452.01609890937823 -452.01609890937823 0.0 0.0 0.0 790.9399267610067 0.0010357337805035702 252.45302125441825 8.944888424049234E-4 452.01609890937823 1.10934585803546 5.530089442325507E-7 7.107701258113262 790.9399267610067
7.109444006183939 0.13615692016956796 NaN -18439.38058171779  -452.33592642796185 -452.33592642796185 -452.33592642796185 0.0 0.0 0.0 791.1549953169765 0.0010357004372362484 252.54102221978837 8.947939511345119E-4 452.33592642796185 1.1086062582657452 5.525006501182587E-7 7.109444006183939 791.1549953169765
7.111186754254619 0.13612355201061851 NaN -18439.364800399682  -452.6557527310215 -452.6557527310215 -452.6557527310215 0.0 0.0 0.0 791.3699262271978 0.0010356670030556036 252.62882810074 8.95099059864101E-4 452.6557527310215 1.1078673397488819 5.519933792245837E-7 7.111186754254619 791.3699262271978
7.112929502325303 0.13609020020282064 NaN -18439.3490190736  -452.9755778193865 -452.9755778193865 -452.9755778193865 0.0 0.0 0.0 791.5847195759363 0.0010356334780458778 252.716439080082 8.95404168593691E-4 452.9755778193865 1.1071291016583698 5.514871286680453E-7 7.112929502325303 791.5847195759363
7.114672250395993 0.13605686473415868 NaN -18439.333237739585  -453.2954016938861 -453.2954016938861 -453.2954016938861 0.0 0.0 0.0 791.799375447441 0.0010355998623141369 252.8038553404791 8.957092773232818E-4 453.2954016938861 1.1063915431689635 5.50981895575966E-7 7.114672250395993 791.799375447441
7.116414998466688 0.13602354559262866 NaN -18439.317456397683  -453.6152243553486 -453.6152243553486 -453.6152243553486 0.0 0.0 0.0 792.0138939259431 0.001035566155990239 252.8910770644512 8.960143860528736E-4 453.6152243553486 1.1056546634566686 5.504776770864229E-7 7.116414998466688 792.0138939259431
7.118157746537385 0.13599024276623847 NaN -18439.301675047962  -453.93504580460217 -453.93504580460217 -453.93504580460217 0.0 0.0 0.0 792.2282750956568 0.001035532359134964 252.97810443437407 8.963194947824656E-4 453.93504580460217 1.1049184616987402 5.499744703481968E-7 7.118157746537385 792.2282750956568
7.119900494608087 0.1359569562430076 NaN -18439.285893690452  -454.25486604247516 -454.25486604247516 -454.25486604247516 0.0 0.0 0.0 792.4425190407792 0.0010354984719007842 253.06493763247926 8.966246035120586E-4 454.25486604247516 1.1041829370736786 5.494722725207214E-7 7.119900494608087 792.4425190407792
7.121643242678794 0.13592368601096738 NaN -18439.270112325215  -454.5746850697952 -454.5746850697952 -454.5746850697952 0.0 0.0 0.0 792.6566258454894 0.0010354644943573387 253.15157684085364 8.969297122416524E-4 454.5746850697952 1.1034480887612297 5.489710807740366E-7 7.121643242678794 792.6566258454894
7.123385990749505 0.1358904320581608 NaN -18439.2543309523  -454.89450288738954 -454.89450288738954 -454.89450288738954 0.0 0.0 0.0 792.8705955939491 0.0010354304266291955 253.23802224144006 8.97234820971247E-4 454.89450288738954 1.1027139159423809 5.484708922887373E-7 7.123385990749505 792.8705955939491
7.125128738820222 0.1358571943726425 NaN -18439.23854957175  -455.2143194960855 -455.2143194960855 -455.2143194960855 0.0 0.0 0.0 793.0844283703025 0.0010353962688177956 253.32427401603695 8.975399297008425E-4 455.2143194960855 1.1019804177993602 5.479717042559254E-7 7.125128738820222 793.0844283703025
7.12687148689094 0.13582397294247897 NaN -18439.22276818362  -455.53413489670925 -455.53413489670925 -455.53413489670925 0.0 0.0 0.0 793.298124258675 0.0010353620210244165 253.41033234629842 8.978450384304384E-4 455.53413489670925 1.1012475935156334 5.474735138771624E-7 7.12687148689094 793.298124258675
7.128614234961663 0.13579076775574822 NaN -18439.20698678796  -455.85394909008755 -455.85394909008755 -455.85394909008755 0.0 0.0 0.0 793.511683343175 0.0010353276833501702 253.4961974137345 8.981501471600349E-4 455.85394909008755 1.1005154422759007 5.469763183644184E-7 7.128614234961663 793.511683343175
7.1303569830323905 0.13575757880053993 NaN -18439.191205384825  -456.1737620770466 -456.1737620770466 -456.1737620770466 0.0 0.0 0.0 793.7251057078927 0.0010352932558960052 253.58186939971097 8.984552558896321E-4 456.1737620770466 1.099783963266096 5.464801149400267E-7 7.1303569830323905 793.7251057078927
7.132099731103121 0.1357244060649555 NaN -18439.17542397425  -456.49357385841193 -456.49357385841193 -456.49357385841193 0.0 0.0 0.0 793.9383914368995 0.0010352587387856187 253.66734848544945 8.987603646192302E-4 456.49357385841193 1.0990531556733834 5.459849008366352E-7 7.132099731103121 793.9383914368995
7.133842479173858 0.13569124953710782 NaN -18439.1596425563  -456.81338443500954 -456.81338443500954 -456.81338443500954 0.0 0.0 0.0 794.1515406142493 0.001035224132101291 253.75263485202757 8.990654733488293E-4 456.81338443500954 1.0983230186861555 5.454906732971575E-7 7.133842479173858 794.1515406142493
7.135585227244599 0.13565810920512156 NaN -18439.143861131015  -457.1331938076641 -457.1331938076641 -457.1331938076641 0.0 0.0 0.0 794.3645533239766 0.0010351894359617994 253.83772868037846 8.99370582078429E-4 457.1331938076641 1.0975935514940331 5.449974295747297E-7 7.135585227244599 794.3645533239766
7.137327975315343 0.13562498505713289 NaN -18439.128079698447  -457.4530019772004 -457.4530019772004 -457.4530019772004 0.0 0.0 0.0 794.577429650098 0.001035154650467426 253.92263015129151 8.996756908080293E-4 457.4530019772004 1.09686475328786 5.445051669326591E-7 7.137327975315343 794.577429650098
7.139070723386093 0.13559187708128956 NaN -18439.112298258642  -457.77280894444334 -457.77280894444334 -457.77280894444334 0.0 0.0 0.0 794.7901696766114 0.0010351197757137148 254.00733944541187 8.999807995376305E-4 457.77280894444334 1.0961366232597012 5.4401388264438E-7 7.139070723386093 794.7901696766114
7.140813471456846 0.13555878526575094 NaN -18439.09651681166  -458.09261471021654 -458.09261471021654 -458.09261471021654 0.0 0.0 0.0 795.0027734874957 0.0010350848118006312 254.0918567432408 9.002859082672325E-4 458.09261471021654 1.0954091606028424 5.435235739934061E-7 7.140813471456846 795.0027734874957
7.142556219527604 0.13552570959868787 NaN -18439.080735357536  -458.41241927534446 -458.41241927534446 -458.41241927534446 0.0 0.0 0.0 795.2152411667112 0.0010350497588462806 254.17618222513565 9.005910169968354E-4 458.41241927534446 1.0946823645117862 5.430342382732852E-7 7.142556219527604 795.2152411667112
7.144298967598365 0.1354926500682829 NaN -18439.064953896326  -458.73222264065 -458.73222264065 -458.73222264065 0.0 0.0 0.0 795.4275727981988 0.0010350146169548697 254.26031607130935 9.008961257264387E-4 458.73222264065 1.093956234182252 5.425458727875538E-7 7.144298967598365 795.4275727981988
7.146041715669131 0.13545960666272988 NaN -18439.049172428076  -459.05202480695687 -459.05202480695687 -459.05202480695687 0.0 0.0 0.0 795.6397684658806 0.0010349793862167247 254.34425846183154 9.012012344560428E-4 459.05202480695687 1.09323076881117 5.420584748496891E-7 7.146041715669131 795.6397684658806
7.147784463739901 0.1354265793702344 NaN -18439.033390952845  -459.3718257750876 -459.3718257750876 -459.3718257750876 0.0 0.0 0.0 795.8518282536595 0.001034944066731167 254.4280095766275 9.015063431856477E-4 459.3718257750876 1.0925059675966824 5.415720417830664E-7 7.147784463739901 795.8518282536595
7.149527211810676 0.13539356817901335 NaN -18439.01760947067  -459.69162554586484 -459.69162554586484 -459.69162554586484 0.0 0.0 0.0 796.0637522454191 0.0010349086586065002 254.51156959547873 9.018114519152532E-4 459.69162554586484 1.09178182973814 5.410865709209121E-7 7.149527211810676 796.0637522454191
7.1512699598814535 0.1353605730772953 NaN -18439.001827981603  -460.01142412011075 -460.01142412011075 -460.01142412011075 0.0 0.0 0.0 796.2755405250233 0.0010348731619508633 254.59493869802307 9.021165606448595E-4 460.01142412011075 1.0910583544361008 5.406020596062596E-7 7.1512699598814535 796.2755405250233
7.153012707952237 0.13532759405332007 NaN -18438.98604648569  -460.33122149864755 -460.33122149864755 -460.33122149864755 0.0 0.0 0.0 796.4871931763167 0.0010348375768676618 254.67811706375446 9.024216693744667E-4 460.33122149864755 1.090335540892325 5.401185051919039E-7 7.153012707952237 796.4871931763167
7.154755456023023 0.13529463109533915 NaN -18438.970264982985  -460.6510176822962 -460.6510176822962 -460.6510176822962 0.0 0.0 0.0 796.6987102831242 0.0010348019034418763 254.7611048720229 9.027267781040743E-4 460.6510176822962 1.089613388309778 5.396359050403591E-7 7.154755456023023 796.6987102831242
7.156498204093813 0.13526168419161538 NaN -18438.95448347353  -460.9708126718784 -460.9708126718784 -460.9708126718784 0.0 0.0 0.0 796.9100919292509 0.0010347661417903034 254.84390230203488 9.030318868336828E-4 460.9708126718784 1.088891895892622 5.391542565238112E-7 7.156498204093813 796.9100919292509
7.158240952164608 0.135228753330423 NaN -18438.938701957384  -461.29060646821483 -461.29060646821483 -461.29060646821483 0.0 0.0 0.0 797.1213381984822 0.0010347302920113107 254.92650953285317 9.033369955632919E-4 461.29060646821483 1.0881710628462185 5.386735570240764E-7 7.158240952164608 797.1213381984822
7.159983700235408 0.13519583850004768 NaN -18438.922920434583  -461.6103990721265 -461.6103990721265 -461.6103990721265 0.0 0.0 0.0 797.3324491745836 0.0010346943541985505 255.00892674339684 9.036421042929021E-4 461.6103990721265 1.0874508883771241 5.381938039325569E-7 7.159983700235408 797.3324491745836
7.1617264483062115 0.13516293968878654 NaN -18438.907138905182  -461.93019048443307 -461.93019048443307 -461.93019048443307 0.0 0.0 0.0 797.5434249413 0.0010346583284683347 255.09115411244116 9.039472130225128E-4 461.93019048443307 1.0867313716930898 5.377149946501974E-7 7.1617264483062115 797.5434249413
7.163469196377019 0.13513005688494809 NaN -18438.891357369233  -462.24998070595467 -462.24998070595467 -462.24998070595467 0.0 0.0 0.0 797.7542655823565 0.0010346222149003217 255.173191818618 9.042523217521241E-4 462.24998070595467 1.086012512003057 5.372371265874422E-7 7.163469196377019 797.7542655823565
7.16521194444783 0.13509719007685217 NaN -18438.875575826773  -462.5697697375108 -462.5697697375108 -462.5697697375108 0.0 0.0 0.0 797.964971181458 0.0010345860136196287 255.25504004041557 9.045574304817364E-4 462.5697697375108 1.085294308517156 5.367601971641911E-7 7.16521194444783 797.964971181458
7.166954692518646 0.13506433925282996 NaN -18438.859794277858  -462.88955757992073 -462.88955757992073 -462.88955757992073 0.0 0.0 0.0 798.1755418222889 0.0010345497247056146 255.33669895617848 9.048625392113492E-4 462.88955757992073 1.0845767604467045 5.362842038097577E-7 7.166954692518646 798.1755418222889
7.168697440589466 0.13503150440122402 NaN -18438.84401272253  -463.20934423400354 -463.20934423400354 -463.20934423400354 0.0 0.0 0.0 798.3859775885131 0.0010345133482785168 255.41816874410813 9.051676479409628E-4 463.20934423400354 1.0838598670042046 5.358091439628264E-7 7.168697440589466 798.3859775885131
7.17044018866029 0.13499868551038832 NaN -18438.828231160842  -463.5291297005776 -463.5291297005776 -463.5291297005776 0.0 0.0 0.0 798.5962785637738 0.0010344768844174014 255.49944958226217 9.05472756670577E-4 463.5291297005776 1.0831436274033415 5.353350150714104E-7 7.17044018866029 798.5962785637738
7.172182936731119 0.134965882568688 NaN -18438.812449592835  -463.8489139804612 -463.8489139804612 -463.8489139804612 0.0 0.0 0.0 798.8064448316936 0.0010344403332421916 255.5805416485548 9.057778654001922E-4 463.8489139804612 1.0824280408589804 5.348618145928099E-7 7.172182936731119 798.8064448316936
7.173925684801951 0.13493309556449962 NaN -18438.796668018567  -464.1686970744721 -464.1686970744721 -464.1686970744721 0.0 0.0 0.0 799.0164764758744 0.0010344036948362145 255.66144512075704 9.06082974129808E-4 464.1686970744721 1.0817131065871657 5.343895399935693E-7 7.173925684801951 799.0164764758744
7.175668432872787 0.13490032448621098 NaN -18438.78088643808  -464.4884789834281 -464.4884789834281 -464.4884789834281 0.0 0.0 0.0 799.2263735798969 0.0010343669693099755 255.74216017649647 9.063880828594245E-4 464.4884789834281 1.0809988238051167 5.33918188749436E-7 7.175668432872787 799.2263735798969
7.17741118094363 0.13486756932222113 NaN -18438.765104851416  -464.8082597081466 -464.8082597081466 -464.8082597081466 0.0 0.0 0.0 799.4361362273213 0.0010343301567601647 255.8226869932573 9.06693191589042E-4 464.8082597081466 1.080285191731227 5.334477583453194E-7 7.17741118094363 799.4361362273213
7.1791539290144755 0.1348348300609405 NaN -18438.74932325863  -465.1280392494439 -465.1280392494439 -465.1280392494439 0.0 0.0 0.0 799.6457645016861 0.0010342932572878773 255.9030257483805 9.069983003186601E-4 465.1280392494439 1.0795722095850642 5.329782462752502E-7 7.1791539290144755 799.6457645016861
7.180896677085325 0.13480210669079062 NaN -18438.733541659767  -465.44781760813686 -465.44781760813686 -465.44781760813686 0.0 0.0 0.0 799.8552584865089 0.0010342562709895079 255.9831766190637 9.073034090482789E-4 465.44781760813686 1.0788598765873638 5.325096500423379E-7 7.180896677085325 799.8552584865089
7.182639425156179 0.13476939920020445 NaN -18438.71776005487  -465.7675947850415 -465.7675947850415 -465.7675947850415 0.0 0.0 0.0 800.0646182652857 0.0010342191979658536 256.0631397823614 9.076085177778983E-4 465.7675947850415 1.0781481919600298 5.320419671587315E-7 7.182639425156179 800.0646182652857
7.184382173227036 0.13473670757762596 NaN -18438.70197844399  -466.08737078097386 -466.08737078097386 -466.08737078097386 0.0 0.0 0.0 800.2738439214916 0.001034182038317561 256.14291541518503 9.079136265075184E-4 466.08737078097386 1.0774371549261315 5.315751951455778E-7 7.184382173227036 800.2738439214916
7.186124921297898 0.13470403181151044 NaN -18438.68619682718  -466.4071455967495 -466.4071455967495 -466.4071455967495 0.0 0.0 0.0 800.4829355385797 0.0010341447921405835 256.22250369430276 9.082187352371394E-4 466.4071455967495 1.0767267647099013 5.311093315329818E-7 7.186124921297898 800.4829355385797
7.1878676693687655 0.13467137189032435 NaN -18438.670415204477  -466.72691923318376 -466.72691923318376 -466.72691923318376 0.0 0.0 0.0 800.6918931999819 0.0010341074595307306 256.3019047963398 9.085238439667614E-4 466.72691923318376 1.0760170205367334 5.306443738599665E-7 7.1878676693687655 800.6918931999819
7.189610417439636 0.1346387278025454 NaN -18438.654633575934  -467.04669169109087 -467.04669169109087 -467.04669169109087 0.0 0.0 0.0 800.9007169891078 0.0010340700405927535 256.3811188977779 9.088289526963838E-4 467.04669169109087 1.0753079216331833 5.301803196744347E-7 7.189610417439636 800.9007169891078
7.19135316551051 0.13460609953666242 NaN -18438.63885194159  -467.3664629712856 -467.3664629712856 -467.3664629712856 0.0 0.0 0.0 801.1094069893455 0.0010340325354267102 256.46014617495626 9.091340614260068E-4 467.3664629712856 1.0745994672269612 5.297171665331258E-7 7.19135316551051 801.1094069893455
7.193095913581388 0.13457348708117534 NaN -18438.6230703015  -467.6862330745822 -467.6862330745822 -467.6862330745822 0.0 0.0 0.0 801.3179632840614 0.0010339949441188915 256.53898680407093 9.094391701556306E-4 467.6862330745822 1.0738916565469332 5.292549120015794E-7 7.193095913581388 801.3179632840614
7.19483866165227 0.1345408904245953 NaN -18438.60728865571  -468.00600200179434 -468.00600200179434 -468.00600200179434 0.0 0.0 0.0 801.5263859565996 0.0010339572667736117 256.617640961175 9.097442788852551E-4 468.00600200179434 1.0731844888231186 5.287935536540938E-7 7.19483866165227 801.5263859565996
7.196581409723157 0.13450830955544457 NaN -18438.591507004257  -468.3257697537358 -468.3257697537358 -468.3257697537358 0.0 0.0 0.0 801.7346750902823 0.0010339195034995722 256.6961088221788 9.100493876148803E-4 468.3257697537358 1.0724779632866874 5.283330890736893E-7 7.196581409723157 801.7346750902823
7.1983241577940476 0.1344757444622565 NaN -18438.575725347197  -468.6455363312194 -468.6455363312194 -468.6455363312194 0.0 0.0 0.0 801.9428307684092 0.0010338816543781016 256.7743905628496 9.103544963445064E-4 468.6455363312194 1.0717720791699599 5.278735158520685E-7 7.1983241577940476 801.9428307684092
7.200066905864942 0.13444319513357555 NaN -18438.55994368457  -468.9653017350577 -468.9653017350577 -468.9653017350577 0.0 0.0 0.0 802.1508530742577 0.0010338437195221495 256.8524863588118 9.10659605074133E-4 468.9653017350577 1.071066835706402 5.274148315895771E-7 7.200066905864942 802.1508530742577
7.201809653935841 0.1344106615579573 NaN -18438.54416201643  -469.2850659660637 -469.2850659660637 -469.2850659660637 0.0 0.0 0.0 802.3587420910832 0.0010338056990127685 256.9303963855473 9.109647138037605E-4 469.2850659660637 1.070362232130624 5.269570338951654E-7 7.201809653935841 802.3587420910832
7.2035524020067445 0.1343781437239684 NaN -18438.528380342817  -469.60482902504907 -469.60482902504907 -469.60482902504907 0.0 0.0 0.0 802.566497902118 0.0010337675929671503 257.00812081839507 9.112698225333887E-4 469.60482902504907 1.0696582676783806 5.265001203863512E-7 7.2035524020067445 802.566497902118
7.205295150077653 0.13434564162018645 NaN -18438.512598663783  -469.92459091282575 -469.92459091282575 -469.92459091282575 0.0 0.0 0.0 802.7741205905725 0.0010337294014570073 257.08565983255147 9.115749312630178E-4 469.92459091282575 1.068954941586565 5.260440886891807E-7 7.205295150077653 802.7741205905725
7.207037898148564 0.13431315523520032 NaN -18438.49681697937  -470.2443516302048 -470.2443516302048 -470.2443516302048 0.0 0.0 0.0 802.9816102396336 0.0010336911245992437 257.16301360307006 9.118800399926473E-4 470.2443516302048 1.0682522530932121 5.255889364381928E-7 7.207037898148564 802.9816102396336
7.208780646219479 0.13428068455760975 NaN -18438.48103528962  -470.56411117799723 -470.56411117799723 -470.56411117799723 0.0 0.0 0.0 803.1889669324659 0.0010336527624788972 257.24018230486195 9.121851487222776E-4 470.56411117799723 1.0675502014374911 5.251346612763781E-7 7.208780646219479 803.1889669324659
7.210523394290399 0.13424822957602547 NaN -18438.465253594582  -470.8838695570142 -470.8838695570142 -470.8838695570142 0.0 0.0 0.0 803.3961907522112 0.0010336143152035195 257.31716611269565 9.124902574519087E-4 470.8838695570142 1.0668487858597058 5.246812608551441E-7 7.210523394290399 803.3961907522112
7.212266142361322 0.13421579027906938 NaN -18438.449471894302  -471.2036267680655 -471.2036267680655 -471.2036267680655 0.0 0.0 0.0 803.6032817819879 0.0010335757828624041 257.39396520119703 9.127953661815404E-4 471.2036267680655 1.0661480056012935 5.242287328342773E-7 7.212266142361322 803.6032817819879
7.21400889043225 0.13418336665537423 NaN -18438.43369018883  -471.5233828119615 -471.5233828119615 -471.5233828119615 0.0 0.0 0.0 803.8102401048918 0.0010335371655582914 257.47057974484954 9.131004749111729E-4 471.5233828119615 1.0654478599048214 5.237770748819066E-7 7.21400889043225 803.8102401048918
7.215751638503183 0.1341509586935838 NaN -18438.417908478204  -471.8431376895116 -471.8431376895116 -471.8431376895116 0.0 0.0 0.0 804.0170658039951 0.0010334984633802037 257.5470099179943 9.134055836408062E-4 471.8431376895116 1.064748348013985 5.233262846744651E-7 7.215751638503183 804.0170658039951
7.217494386574119 0.13411856638235284 NaN -18438.402126762478  -472.1628914015251 -472.1628914015251 -472.1628914015251 0.0 0.0 0.0 804.2237589623469 0.0010334596764170329 257.6232558948297 9.137106923704401E-4 472.1628914015251 1.0640494691736075 5.228763598966562E-7 7.217494386574119 804.2237589623469
7.219237134645059 0.13408618971034708 NaN -18438.38634504169  -472.48264394881096 -472.48264394881096 -472.48264394881096 0.0 0.0 0.0 804.4303196629729 0.0010334208047846768 257.6993178494121 9.140158011000748E-4 472.48264394881096 1.063351222629635 5.224272982414136E-7 7.219237134645059 804.4303196629729
7.220979882716004 0.13405382866624319 NaN -18438.370563315886  -472.80239533217775 -472.80239533217775 -472.80239533217775 0.0 0.0 0.0 804.6367479888755 0.0010333818485627063 257.77519595565553 9.143209098297103E-4 472.80239533217775 1.0626536076291364 5.21979097409868E-7 7.220979882716004 804.6367479888755
7.222722630786953 0.13402148323872867 NaN -18438.354781585116  -473.1221455524337 -473.1221455524337 -473.1221455524337 0.0 0.0 0.0 804.8430440230335 0.0010333428078576942 257.8508903873315 9.146260185593465E-4 473.1221455524337 1.0619566234203015 5.215317551113102E-7 7.222722630786953 804.8430440230335
7.224465378857906 0.1339891534165021 NaN -18438.33899984942  -473.44189461038644 -473.44189461038644 -473.44189461038644 0.0 0.0 0.0 805.0492078484017 0.0010333036827534724 257.9264013180694 9.149311272889834E-4 473.44189461038644 1.0612602692524387 5.210852690631553E-7 7.224465378857906 805.0492078484017
7.226208126928862 0.13395683918827286 NaN -18438.32321810885  -473.76164250684343 -473.76164250684343 -473.76164250684343 0.0 0.0 0.0 805.2552395479114 0.0010332644733563397 258.0017289213566 9.152362360186208E-4 473.76164250684343 1.0605645443759721 5.206396369909061E-7 7.226208126928862 805.2552395479114
7.227950874999823 0.13392454054276118 NaN -18438.307436363444  -474.08138924261215 -474.08138924261215 -474.08138924261215 0.0 0.0 0.0 805.4611392044704 0.0010332251797543822 258.076873370538 9.155413447482591E-4 474.08138924261215 1.0598694480424398 5.201948566281188E-7 7.227950874999823 805.4611392044704
7.229693623070787 0.1338922574686983 NaN -18438.291654613244  -474.40113481849926 -474.40113481849926 -474.40113481849926 0.0 0.0 0.0 805.6669069009622 0.0010331858020491077 258.15183483881674 9.158464534778979E-4 474.40113481849926 1.0591749795044934 5.197509257163676E-7 7.229693623070787 805.6669069009622
7.231436371141757 0.13385998995482615 NaN -18438.27587285831  -474.72087923531126 -474.72087923531126 -474.72087923531126 0.0 0.0 0.0 805.8725427202464 0.0010331463403238262 258.2266134992538 9.161515622075377E-4 474.72087923531126 1.0584811380158936 5.193078420052088E-7 7.231436371141757 805.8725427202464
7.233179119212728 0.1338277379898977 NaN -18438.260091098673  -475.0406224938537 -475.0406224938537 -475.0406224938537 0.0 0.0 0.0 806.0780467451584 0.0010331067946797807 258.30120952476796 9.164566709371778E-4 475.0406224938537 1.0577879228315121 5.188656032521479E-7 7.233179119212728 806.0780467451584
7.234921867283705 0.13379550156267658 NaN -18438.24430933438  -475.360364594933 -475.360364594933 -475.360364594933 0.0 0.0 0.0 806.2834190585097 0.0010330671652180757 258.3756230881363 9.167617796668189E-4 475.360364594933 1.0570953332073232 5.184242072226012E-7 7.234921867283705 806.2834190585097
7.236664615354686 0.13376328066193738 NaN -18438.22852756548  -475.68010553935403 -475.68010553935403 -475.68010553935403 0.0 0.0 0.0 806.488659743087 0.0010330274520216343 258.4498543619939 9.170668883964607E-4 475.68010553935403 1.0564033684004086 5.179836516898656E-7 7.236664615354686 806.488659743087
7.2384073634256705 0.13373107527646544 NaN -18438.212745792014  -475.99984532792206 -475.99984532792206 -475.99984532792206 0.0 0.0 0.0 806.6937688816533 0.0010329876551912996 258.523903518834 9.173719971261031E-4 475.99984532792206 1.0557120276689513 5.175439344350807E-7 7.2384073634256705 806.6937688816533
7.240150111496661 0.13369888539505684 NaN -18438.196964014027  -476.3195839614419 -476.3195839614419 -476.3195839614419 0.0 0.0 0.0 806.8987465569468 0.0010329477748232693 258.5977707310079 9.176771058557465E-4 476.3195839614419 1.0550213102722348 5.171050532471967E-7 7.240150111496661 806.8987465569468
7.2418928595676535 0.13366671100651858 NaN -18438.18118223157  -476.6393214407172 -476.6393214407172 -476.6393214407172 0.0 0.0 0.0 807.1035928516808 0.0010329078109955802 258.67145617072515 9.179822145853903E-4 476.6393214407172 1.0543312154706426 5.166670059229408E-7 7.2418928595676535 807.1035928516808
7.24363560763865 0.13363455209966835 NaN -18438.165400444672  -476.9590577665522 -476.9590577665522 -476.9590577665522 0.0 0.0 0.0 807.3083078485444 0.0010328677638312188 258.7449600100536 9.182873233150348E-4 476.9590577665522 1.0536417425256526 5.162297902667806E-7 7.24363560763865 807.3083078485444
7.245378355709652 0.1336024086633346 NaN -18438.149618653395  -477.2787929397506 -477.2787929397506 -477.2787929397506 0.0 0.0 0.0 807.5128916302019 0.001032827633389941 258.8182824209195 9.185924320446803E-4 477.2787929397506 1.0529528906998378 5.157934040908927E-7 7.245378355709652 807.5128916302019
7.247121103780657 0.13357028068635649 NaN -18438.133836857767  -477.5985269611154 -477.5985269611154 -477.5985269611154 0.0 0.0 0.0 807.7173442792929 0.0010327874197989704 258.8914235751074 9.188975407743264E-4 477.5985269611154 1.0522646592568654 5.153578452151293E-7 7.247121103780657 807.7173442792929
7.248863851851667 0.13353816815758401 NaN -18438.118055057847  -477.9182598314496 -477.9182598314496 -477.9182598314496 0.0 0.0 0.0 807.9216658784319 0.0010327471231178248 258.9643836442603 9.192026495039731E-4 477.9182598314496 1.0515770474614916 5.149231114669836E-7 7.248863851851667 807.9216658784319
7.25060659992268 0.1335060710658778 NaN -18438.10227325367  -478.23799155155535 -478.23799155155535 -478.23799155155535 0.0 0.0 0.0 808.1258565102083 0.0010327067434599511 259.0371627998795 9.195077582336206E-4 478.23799155155535 1.050890054579563 5.144892006815585E-7 7.25060659992268 808.1258565102083
7.252349347993698 0.13347398940010924 NaN -18438.086491445276  -478.557722122235 -478.557722122235 -478.557722122235 0.0 0.0 0.0 808.3299162571868 0.0010326662809206463 259.109761213325 9.198128669632689E-4 478.557722122235 1.0502036798780112 5.140561107015318E-7 7.252349347993698 808.3299162571868
7.254092096064718 0.1334419231491604 NaN -18438.07070963272  -478.87745154429 -478.87745154429 -478.87745154429 0.0 0.0 0.0 808.5338452019065 0.0010326257355860809 259.18217905581514 9.201179756929175E-4 478.87745154429 1.0495179226248543 5.136238393771241E-7 7.254092096064718 808.5338452019065
7.255834844135743 0.133409872301924 NaN -18438.05492781604  -479.19717981852205 -479.19717981852205 -479.19717981852205 0.0 0.0 0.0 808.7376434268816 0.001032585107546805 259.2544164984272 9.204230844225669E-4 479.19717981852205 1.0488327820891925 5.131923845660663E-7 7.255834844135743 808.7376434268816
7.257577592206773 0.1333778368473034 NaN -18438.03914599528  -479.51690694573216 -479.51690694573216 -479.51690694573216 0.0 0.0 0.0 808.9413110146011 0.0010325443968977428 259.3264737120968 9.207281931522173E-4 479.51690694573216 1.048148257541206 5.127617441335671E-7 7.257577592206773 808.9413110146011
7.259320340277806 0.13334581677421276 NaN -18438.023364170484  -479.8366329267206 -479.8366329267206 -479.8366329267206 0.0 0.0 0.0 809.144848047528 0.0010325036037291968 259.3983508676184 9.210333018818683E-4 479.8366329267206 1.0474643482521568 5.123319159522814E-7 7.259320340277806 809.144848047528
