# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
96.09621954934549 0.22329924747912205 20.255577975528347 69.95219076674516  -15947.836485886832 -15947.836485886832 -15947.836485886832 0.0 0.0 0.0 3723.081627363478 2.114350543992385E-4 648.3502647383367 1.380549481642883E-4 15947.836485886832 0.994526363032498 2.203699037210714E-9 96.09621954934549 3723.081627363478
96.11338955319383 0.22325935658612192 20.26012744253464 69.98170940156855  -15956.156109204203 -15956.156109204203 -15956.156109204203 0.0 0.0 0.0 3723.74318004194 2.1143711397646867E-4 648.531703806464 1.380523762052496E-4 15956.156109204203 0.9944425370960437 2.20246225355631E-9 96.11338955319383 3723.74318004194
96.13055955704218 0.22321947994304997 20.26467673321403 70.01122802520183  -15964.475733099429 -15964.475733099429 -15964.475733099429 0.0 0.0 0.0 3724.404676311955 2.1143916123396472E-4 648.7131435062822 1.3804980424621092E-4 15964.475733099429 0.9943587446000645 2.2012264620423067E-9 96.13055955704218 3724.404676311955
96.14772956089053 0.223179617542272 20.269225847542735 70.04074663764713  -15972.795357572495 -15972.795357572495 -15972.795357572495 0.0 0.0 0.0 3725.0661161860908 2.114411961800653E-4 648.8945838377032 1.3804723228717222E-4 15972.795357572495 0.9942749855268406 2.199991661635031E-9 96.14772956089053 3725.0661161860908
96.16489956473892 0.22313976937615912 20.273774785497032 70.07026523890669  -15981.114982623427 -15981.114982623427 -15981.114982623427 0.0 0.0 0.0 3725.7274996769156 2.1144321882311722E-4 649.0760248006383 1.3804466032813354E-4 15981.114982623427 0.9941912598586644 2.198757851302139E-9 96.16489956473892 3725.7274996769156
96.18206956858731 0.22309993543708811 20.278323547053223 70.09978382898262  -15989.434608252193 -15989.434608252193 -15989.434608252193 0.0 0.0 0.0 3726.3888267969937 2.1144522917145275E-4 649.2574663949991 1.3804208836909484E-4 15989.434608252193 0.9941075675778417 2.1975250300126116E-9 96.18206956858731 3726.3888267969937
96.19923957243573 0.22306011571744103 20.28287213218768 70.12930240787713  -15997.754234458811 -15997.754234458811 -15997.754234458811 0.0 0.0 0.0 3727.050097558888 2.1144722723338578E-4 649.4389086206977 1.3803951641005614E-4 15997.754234458811 0.99402390866669 2.196293196736749E-9 96.19923957243573 3727.050097558888
96.21640957628416 0.22302031020960544 20.287420540876816 70.15882097559235  -16006.073861243263 -16006.073861243263 -16006.073861243263 0.0 0.0 0.0 3727.71131197516 2.114492130172385E-4 649.6203514776449 1.3803694445101744E-4 16006.073861243263 0.9939402831075403 2.19506235044618E-9 96.21640957628416 3727.71131197516
96.2335795801326 0.22298051890597437 20.29196877309709 70.18833953213046  -16014.393488605545 -16014.393488605545 -16014.393488605545 0.0 0.0 0.0 3728.3724700583675 2.114511865313224E-4 649.8017949657528 1.3803437249197874E-4 16014.393488605545 0.993856690882736 2.1938324901138442E-9 96.2335795801326 3728.3724700583675
96.25074958398108 0.22294074179894613 20.296516828825016 70.21785807749366  -16022.71311654567 -16022.71311654567 -16022.71311654567 0.0 0.0 0.0 3729.0335718210704 2.114531477839381E-4 649.9832390849332 1.3803180053294003E-4 16022.71311654567 0.9937731319746324 2.1926036147140004E-9 96.25074958398108 3729.0335718210704
96.26791958782952 0.2229009788809247 20.301064708037142 70.24737661168402  -16031.032745063607 -16031.032745063607 -16031.032745063607 0.0 0.0 0.0 3729.6946172758207 2.1145509678338338E-4 650.1646838350972 1.3802922857390133E-4 16031.032745063607 0.9936896063655988 2.191375723222226E-9 96.26791958782952 3729.6946172758207
96.28508959167803 0.22286123014431916 20.305612410710093 70.27689513470386  -16039.352374159385 -16039.352374159385 -16039.352374159385 0.0 0.0 0.0 3730.355606435175 2.1145703353794113E-4 650.3461292161574 1.3802665661486263E-4 16039.352374159385 0.9936061140380154 2.1901488146154025E-9 96.28508959167803 3730.355606435175
96.30225959552654 0.2228214955815443 20.31015993682051 70.30641364655523  -16047.672003832982 -16047.672003832982 -16047.672003832982 0.0 0.0 0.0 3731.016539311683 2.1145895805588003E-4 650.5275752280248 1.380240846558239E-4 16047.672003832982 0.9935226549742766 2.188922887871731E-9 96.30225959552654 3731.016539311683
96.31942959937506 0.22278177518502013 20.3147072863451 70.33593214724033  -16055.991634084401 -16055.991634084401 -16055.991634084401 0.0 0.0 0.0 3731.677415917895 2.1146087034548843E-4 650.7090218706114 1.380215126967852E-4 16055.991634084401 0.9934392291567881 2.187697941970717E-9 96.31942959937506 3731.677415917895
96.33659960322362 0.22274206894717208 20.319254459260623 70.36545063676137  -16064.311264913647 -16064.311264913647 -16064.311264913647 0.0 0.0 0.0 3732.3382362663588 2.1146277041502864E-4 650.8904691438297 1.3801894073774647E-4 16064.311264913647 0.9933558365679687 2.1864739758931684E-9 96.33659960322362 3732.3382362663588
96.35376960707215 0.22270237686043123 20.32380145554386 70.39496911512038  -16072.630896320687 -16072.630896320687 -16072.630896320687 0.0 0.0 0.0 3732.999000369618 2.114646582727412E-4 651.07191704759 1.3801636877870774E-4 16072.630896320687 0.99327247719025 2.1852509886212112E-9 96.35376960707215 3732.999000369618
96.37093961092074 0.2226626989172336 20.328348275171685 70.42448758231971  -16080.950528305559 -16080.950528305559 -16080.950528305559 0.0 0.0 0.0 3733.65970824022 2.1146653392689353E-4 651.2533655818056 1.3801379681966904E-4 16080.950528305559 0.9931891510060755 2.1840289791382573E-9 96.37093961092074 3733.65970824022
96.38810961476933 0.222623035110021 20.332894918120974 70.4540060383614  -16089.270160868231 -16089.270160868231 -16089.270160868231 0.0 0.0 0.0 3734.3203598907044 2.1146839738572762E-4 651.4348147463875 1.380112248606303E-4 16089.270160868231 0.9931058579979022 2.182807946429032E-9 96.38810961476933 3734.3203598907044
96.40527961861794 0.22258338543124045 20.337441384368677 70.48352448324765  -16097.589794008707 -16097.589794008707 -16097.589794008707 0.0 0.0 0.0 3734.9809553336113 2.1147024865746702E-4 651.6162645412478 1.3800865290159158E-4 16097.589794008707 0.9930225981481984 2.1815878894795537E-9 96.40527961861794 3734.9809553336113
96.42244962246657 0.22254374987334435 20.34198767389179 70.51304291698064  -16105.909427726992 -16105.909427726992 -16105.909427726992 0.0 0.0 0.0 3735.6414945814795 2.1147208775034362E-4 651.7977149662987 1.3800608094255285E-4 16105.909427726992 0.9929393714394454 2.180368807277137E-9 96.42244962246657 3735.6414945814795
96.4396196263152 0.22250412842879053 20.346533786667344 70.54256133956247  -16114.229062023072 -16114.229062023072 -16114.229062023072 0.0 0.0 0.0 3736.3019776468436 2.1147391467258263E-4 651.9791660214518 1.3800350898351412E-4 16114.229062023072 0.9928561778541377 2.1791506988103957E-9 96.4396196263152 3736.3019776468436
96.45678963016387 0.2224645210900421 20.351079722672438 70.5720797509954  -16122.548696896956 -16122.548696896956 -16122.548696896956 0.0 0.0 0.0 3736.9624045422393 2.1147572943239077E-4 652.1606177066192 1.3800093702447537E-4 16122.548696896956 0.9927730173747813 2.1779335630692312E-9 96.45678963016387 3736.9624045422393
96.47395963401253 0.22242492784956772 20.355625481884196 70.6015981512815  -16130.868332348626 -16130.868332348626 -16130.868332348626 0.0 0.0 0.0 3737.6227752801974 2.1147753203797583E-4 652.3420700217124 1.3799836506543664E-4 16130.868332348626 0.9926898899838951 2.176717399044841E-9 96.47395963401253 3737.6227752801974
96.49112963786122 0.22238534869984117 20.36017106427981 70.631116540423  -16139.18796837809 -16139.18796837809 -16139.18796837809 0.0 0.0 0.0 3738.2830898732495 2.1147932249754236E-4 652.5235229666442 1.379957931063979E-4 16139.18796837809 0.9926067956640101 2.175502205729705E-9 96.49112963786122 3738.2830898732495
96.50829964170995 0.22234578363334168 20.364716469836516 70.66063491842206  -16147.50760498536 -16147.50760498536 -16147.50760498536 0.0 0.0 0.0 3738.9433483339244 2.1148110081926536E-4 652.7049765413266 1.3799322114735918E-4 16147.50760498536 0.9925237343976702 2.1742879821175928E-9 96.50829964170995 3738.9433483339244
96.52546964555866 0.222306232642554 20.369261698531574 70.69015328528076  -16155.827242170395 -16155.827242170395 -16155.827242170395 0.0 0.0 0.0 3739.6035506747457 2.114828670113323E-4 652.8864307456706 1.3799064918832042E-4 16155.827242170395 0.9924407061674321 2.1730747272035666E-9 96.52546964555866 3739.6035506747457
96.5426396494074 0.22226669571996793 20.373806750342325 70.71967164100134  -16164.146879933227 -16164.146879933227 -16164.146879933227 0.0 0.0 0.0 3740.263696908241 2.1148462108192724E-4 653.0678855795894 1.3798807722928167E-4 16164.146879933227 0.9923577109558638 2.1718624399839578E-9 96.5426396494074 3740.263696908241
96.55980965325617 0.22222717285807883 20.37835162524614 70.74918998558596  -16172.466518273837 -16172.466518273837 -16172.466518273837 0.0 0.0 0.0 3740.9237870469306 2.1148636303921638E-4 653.2493410429947 1.3798550527024294E-4 16172.466518273837 0.9922747487455461 2.1706511194563882E-9 96.55980965325617 3740.9237870469306
96.57697965710493 0.22218766404938736 20.382896323220432 70.77870831903674  -16180.78615719222 -16180.78615719222 -16180.78615719222 0.0 0.0 0.0 3741.5838211033356 2.1148809289136663E-4 653.4307971357985 1.3798293331120418E-4 16180.78615719222 0.9921918195190733 2.169440764619758E-9 96.57697965710493 3741.5838211033356
96.59414966095373 0.22214816928639938 20.387440844242683 70.80822664135589  -16189.105796688393 -16189.105796688393 -16189.105796688393 0.0 0.0 0.0 3742.2437990899757 2.1148981064651913E-4 653.6122538579133 1.3798036135216542E-4 16189.105796688393 0.9921089232590504 2.168231374474239E-9 96.59414966095373 3742.2437990899757
96.61131966480251 0.22210868856162633 20.391985188290388 70.83774495254546  -16197.425436762313 -16197.425436762313 -16197.425436762313 0.0 0.0 0.0 3742.903721019365 2.114915163128274E-4 653.7937112092504 1.3797778939312667E-4 16197.425436762313 0.9920260599480961 2.167022948021288E-9 96.61131966480251 3742.903721019365
96.62848966865134 0.22206922186758465 20.39652935534113 70.86726325260777  -16205.745077414025 -16205.745077414025 -16205.745077414025 0.0 0.0 0.0 3743.5635869040216 2.1149320989843415E-4 653.975169189723 1.379752174340879E-4 16205.745077414025 0.9919432295688405 2.1658154842636226E-9 96.62848966865134 3743.5635869040216
96.64565967250016 0.22202976919679643 20.401073345372502 70.89678154154484  -16214.064718643494 -16214.064718643494 -16214.064718643494 0.0 0.0 0.0 3744.2233967564557 2.1149489141146426E-4 654.156627799243 1.3797264547504916E-4 16214.064718643494 0.9918604321039266 2.1646089822052425E-9 96.64565967250016 3744.2233967564557
96.662829676349 0.2219903305417888 20.405617158362176 70.92629981935892  -16222.384360450733 -16222.384360450733 -16222.384360450733 0.0 0.0 0.0 3744.8831505891794 2.1149656086005085E-4 654.3380870377223 1.3797007351601037E-4 16222.384360450733 0.9917776675360104 2.163403440851412E-9 96.662829676349 3744.8831505891794
96.67999968019788 0.2219509058950943 20.41016079428785 70.95581808605213  -16230.70400283574 -16230.70400283574 -16230.70400283574 0.0 0.0 0.0 3745.542848414701 2.1149821825229768E-4 654.5195469050739 1.3796750155697162E-4 16230.70400283574 0.9916949358477583 2.16219885920866E-9 96.67999968019788 3745.542848414701
96.69716968404673 0.22191149524925094 20.414704253127265 70.98533634162658  -16239.02364579849 -16239.02364579849 -16239.02364579849 0.0 0.0 0.0 3746.202490245526 2.1149986359633217E-4 654.7010074012089 1.3796492959793286E-4 16239.02364579849 0.9916122370218508 2.1609952362847904E-9 96.69716968404673 3746.202490245526
96.71433968789565 0.22187209859680163 20.419247534858243 71.01485458608457  -16247.343289339022 -16247.343289339022 -16247.343289339022 0.0 0.0 0.0 3746.8620760941626 2.1150149690025202E-4 654.882468526041 1.3796235763889408E-4 16247.343289339022 0.9915295710409802 2.159792571088859E-9 96.71433968789565 3746.8620760941626
96.73150969174456 0.22183271593029497 20.42379063945861 71.0443728194281  -16255.6629334573 -16255.6629334573 -16255.6629334573 0.0 0.0 0.0 3747.521605973111 2.1150311817214482E-4 655.0639302794817 1.379597856798553E-4 16255.6629334573 0.9914469378878509 2.158590862631192E-9 96.73150969174456 3747.521605973111
96.7486796955935 0.2217933472422847 20.42833356690626 71.07389104165944  -16263.982578153336 -16263.982578153336 -16263.982578153336 0.0 0.0 0.0 3748.181079894873 2.1150472742010638E-4 655.2453926614434 1.379572137208165E-4 16263.982578153336 0.9913643375451798 2.157390109923373E-9 96.7486796955935 3748.181079894873
96.76584969944246 0.22175399252532976 20.432876317179137 71.10340925278071  -16272.302223427128 -16272.302223427128 -16272.302223427128 0.0 0.0 0.0 3748.840497871948 2.1150632465222213E-4 655.4268556718389 1.3795464176177775E-4 16272.302223427128 0.9912817699956958 2.156190311978241E-9 96.76584969944246 3748.840497871948
96.78301970329139 0.22171465177199465 20.43741889025521 71.13292745279396  -16280.621869278646 -16280.621869278646 -16280.621869278646 0.0 0.0 0.0 3749.4998599168316 2.115079098765595E-4 655.6083193105799 1.3795206980273897E-4 16280.621869278646 0.9911992352221407 2.154991467809897E-9 96.78301970329139 3749.4998599168316
96.80018970714038 0.22167532497484868 20.441961286112534 71.16244564170152  -16288.941515707931 -16288.941515707931 -16288.941515707931 0.0 0.0 0.0 3750.1591660420213 2.1150948310119045E-4 655.7897835775794 1.379494978437002E-4 16288.941515707931 0.9911167332072677 2.1537935764336874E-9 96.80018970714038 3750.1591660420213
96.81735971098936 0.22163601212646689 20.446503504729172 71.19196381950543  -16297.261162714953 -16297.261162714953 -16297.261162714953 0.0 0.0 0.0 3750.8184162600082 2.115110443341653E-4 655.9712484727497 1.379469258846614E-4 16297.261162714953 0.9910342639338429 2.1525966368662185E-9 96.81735971098936 3750.8184162600082
96.83452971483837 0.22159671321942934 20.451045546083254 71.22148198620788  -16305.580810299716 -16305.580810299716 -16305.580810299716 0.0 0.0 0.0 3751.477610583284 2.1151259358354667E-4 656.1527139960032 1.3794435392562262E-4 16305.580810299716 0.9909518273846443 2.1514006481253432E-9 96.83452971483837 3751.477610583284
96.85169971868741 0.22155742824632133 20.455587410152955 71.25100014181106  -16313.900458462229 -16313.900458462229 -16313.900458462229 0.0 0.0 0.0 3752.1367490243388 2.1151413085738279E-4 656.3341801472528 1.379417819665838E-4 16313.900458462229 0.9908694235424625 2.150205609230162E-9 96.85169971868741 3752.1367490243388
96.86886972253645 0.22151815719973364 20.460129096916482 71.28051828631705  -16322.220107202467 -16322.220107202467 -16322.220107202467 0.0 0.0 0.0 3752.795831595658 2.1151565616370032E-4 656.5156469264105 1.3793921000754503E-4 16322.220107202467 0.9907870523901 2.149011519201027E-9 96.86886972253645 3752.795831595658
96.88603972638552 0.221478900072262 20.46467060635211 71.31003641972808  -16330.539756520455 -16330.539756520455 -16330.539756520455 0.0 0.0 0.0 3753.454858309729 2.1151716951054185E-4 656.6971143333891 1.3793663804850624E-4 16330.539756520455 0.9907047139103712 2.147818377059528E-9 96.88603972638552 3753.454858309729
96.90320973023458 0.22143965685650774 20.46921193843814 71.3395545420462  -16338.859406416159 -16338.859406416159 -16338.859406416159 0.0 0.0 0.0 3754.1138291790326 2.1151867090592077E-4 656.8785823681009 1.3793406608946743E-4 16338.859406416159 0.9906224080861037 2.146626181828504E-9 96.90320973023458 3754.1138291790326
96.92037973408367 0.22140042754507708 20.473753093152936 71.36907265327366  -16347.1790568896 -16347.1790568896 -16347.1790568896 0.0 0.0 0.0 3754.7727442160517 2.115201603578703E-4 657.0600510304588 1.3793149413042862E-4 16347.1790568896 0.9905401349001359 2.1454349325320287E-9 96.92037973408367 3754.7727442160517
96.93754973793278 0.22136121213058163 20.478294070474902 71.39859075341259  -16355.498707940777 -16355.498707940777 -16355.498707940777 0.0 0.0 0.0 3755.431603433266 2.115216378743791E-4 657.2415203203756 1.3792892217138984E-4 16355.498707940777 0.9904578943353195 2.1442446281954184E-9 96.93754973793278 3755.431603433266
96.95471974178187 0.22132201060563841 20.482834870382472 71.42810884246505  -16363.818359569661 -16363.818359569661 -16363.818359569661 0.0 0.0 0.0 3756.0904068431505 2.11523103463456E-4 657.4229902377631 1.3792635021235103E-4 16363.818359569661 0.9903756863745184 2.143055267845231E-9 96.95471974178187 3756.0904068431505
96.97188974563103 0.22128282296286925 20.487375492854166 71.45762692043336  -16372.138011776296 -16372.138011776296 -16372.138011776296 0.0 0.0 0.0 3756.749154458184 2.115245571331067E-4 657.604460782535 1.3792377825331222E-4 16372.138011776296 0.9902935110006075 2.1418668505092463E-9 96.97188974563103 3756.749154458184
96.98905974948018 0.22124364919490164 20.491915937868505 71.48714498731954  -16380.45766456064 -16380.45766456064 -16380.45766456064 0.0 0.0 0.0 3757.4078462908365 2.115259988913155E-4 657.7859319546033 1.379212062942734E-4 16380.45766456064 0.990211368196475 2.1406793752164925E-9 96.98905974948018 3757.4078462908365
97.00622975332935 0.221204489294368 20.496456205404087 71.5166630431258  -16388.777317922704 -16388.777317922704 -16388.777317922704 0.0 0.0 0.0 3758.0664823535813 2.1152742874606367E-4 657.9674037538812 1.379186343352346E-4 16388.777317922704 0.9901292579450207 2.1394928409972194E-9 97.00622975332935 3758.0664823535813
97.02339975717855 0.22116534325390613 20.500996295439542 71.5461810878543  -16397.096971862502 -16397.096971862502 -16397.096971862502 0.0 0.0 0.0 3758.7250626588875 2.1152884670531846E-4 658.1488761802811 1.379160623761958E-4 16397.096971862502 0.9900471802291566 2.1383072468829103E-9 97.02339975717855 3758.7250626588875
97.04056976102774 0.22112621106615898 20.50553620795354 71.5756991215071  -16405.41662638 -16405.41662638 -16405.41662638 0.0 0.0 0.0 3759.383587219221 2.1153025277705957E-4 658.3303492337155 1.3791349041715698E-4 16405.41662638 0.9899651350318069 2.1371225919062786E-9 97.04056976102774 3759.383587219221
97.05773976487697 0.22108709272377466 20.51007594292482 71.60521714408645  -16413.73628147522 -16413.73628147522 -16413.73628147522 0.0 0.0 0.0 3760.04205604705 2.1153164696922588E-4 658.5118229140979 1.3791091845811814E-4 16413.73628147522 0.9898831223359079 2.135938875101256E-9 97.05773976487697 3760.04205604705
97.0749097687262 0.22104798821940658 20.514615500332145 71.63473515559444  -16422.05593714815 -16422.05593714815 -16422.05593714815 0.0 0.0 0.0 3760.7004691548354 2.1153302928979915E-4 658.6932972213406 1.3790834649907933E-4 16422.05593714815 0.9898011421244075 2.1347560955030067E-9 97.0749097687262 3760.7004691548354
97.09207977257545 0.22100889754571326 20.51915488015433 71.66425315603323  -16430.37559339879 -16430.37559339879 -16430.37559339879 0.0 0.0 0.0 3761.3588265550393 2.1153439974669772E-4 658.8747721553565 1.3790577454004052E-4 16430.37559339879 0.9897191943802667 2.133574252147913E-9 97.09207977257545 3761.3588265550393
97.10924977642472 0.22096982069535845 20.52369408237024 71.693771145405  -16438.695250227145 -16438.695250227145 -16438.695250227145 0.0 0.0 0.0 3762.017128260122 2.115357583478788E-4 659.0562477160587 1.3790320258100168E-4 16438.695250227145 0.9896372790864577 2.1323933440735757E-9 97.10924977642472 3762.017128260122
97.12641978027396 0.22093075766101114 20.528233106958773 71.7232891237118  -16447.01490763318 -16447.01490763318 -16447.01490763318 0.0 0.0 0.0 3762.675374282538 2.1153710510126678E-4 659.2377239033592 1.3790063062196287E-4 16447.01490763318 0.989555396225965 2.1312133703188228E-9 97.12641978027396 3762.675374282538
97.14358978412328 0.22089170843534528 20.5327719538989 71.75280709095594  -16455.33456561695 -16455.33456561695 -16455.33456561695 0.0 0.0 0.0 3763.3335646347477 2.115384400147943E-4 659.4192007171723 1.3789805866292403E-4 16455.33456561695 0.9894735457817849 2.1300343299236843E-9 97.14358978412328 3763.3335646347477
97.16075978797258 0.22085267301104036 20.537310623169606 71.78232504713941  -16463.654224178415 -16463.654224178415 -16463.654224178415 0.0 0.0 0.0 3763.9916993292004 2.115397630963615E-4 659.6006781574099 1.378954867038852E-4 16463.654224178415 0.9893917277369266 2.12885622192942E-9 97.16075978797258 3763.9916993292004
97.17792979182191 0.2208136513807807 20.54184911474994 71.81184299226446  -16471.973883317583 -16471.973883317583 -16471.973883317583 0.0 0.0 0.0 3764.649778378349 2.1154107435389198E-4 659.7821562239853 1.3789291474484636E-4 16471.973883317583 0.9893099420744103 2.1276790453784935E-9 97.17792979182191 3764.649778378349
97.19509979567127 0.22077464353725598 20.546387428618992 71.84136092633322  -16480.29354303446 -16480.29354303446 -16480.29354303446 0.0 0.0 0.0 3765.307801794643 2.1154237379529151E-4 659.9636349168115 1.3789034278580752E-4 16480.29354303446 0.9892281887772685 2.1265027993145834E-9 97.19509979567127 3765.307801794643
97.2122697995206 0.22073564947316113 20.550925564755882 71.87087884934773  -16488.613203329005 -16488.613203329005 -16488.613203329005 0.0 0.0 0.0 3765.9657695905285 2.115436614284483E-4 660.1451142358012 1.3788777082676868E-4 16488.613203329005 0.9891464678285461 2.1253274827825786E-9 97.2122697995206 3765.9657695905285
97.22943980336997 0.22069666918119593 20.55546352313981 71.90039676131028  -16496.93286420127 -16496.93286420127 -16496.93286420127 0.0 0.0 0.0 3766.623681778453 2.115449372612626E-4 660.3265941808678 1.3788519886772985E-4 16496.93286420127 0.9890647792112998 2.124153094828571E-9 97.22943980336997 3766.623681778453
97.24660980721934 0.22065770265406562 20.56000130374999 71.92991466222293  -16505.252525651213 -16505.252525651213 -16505.252525651213 0.0 0.0 0.0 3767.281538370858 2.1154620130160967E-4 660.5080747519239 1.37882626908691E-4 16505.252525651213 0.9889831229085979 2.1229796344998644E-9 97.24660980721934 3767.281538370858
97.26377981106874 0.22061874988448038 20.564538906565694 71.95943255208785  -16513.572187678863 -16513.572187678863 -16513.572187678863 0.0 0.0 0.0 3767.939339380186 2.1154745355736186E-4 660.6895559488833 1.3788005494965214E-4 16513.572187678863 0.9889014989035213 2.1218071008449592E-9 97.26377981106874 3767.939339380186
97.28094981491819 0.2205798108651556 20.569076331566244 71.98895043090725  -16521.89185028421 -16521.89185028421 -16521.89185028421 0.0 0.0 0.0 3768.597084818877 2.1154869403639646E-4 660.8710377716585 1.378774829906133E-4 16521.89185028421 0.9888199071791621 2.120635492913563E-9 97.28094981491819 3768.597084818877
97.2981198187676 0.220540885588812 20.57361357873098 72.01846829868312  -16530.21151346723 -16530.21151346723 -16530.21151346723 0.0 0.0 0.0 3769.2547746993664 2.115499227465656E-4 661.0525202201626 1.3787491103157447E-4 16530.21151346723 0.988738347718625 2.1194648097565866E-9 97.2981198187676 3769.2547746993664
97.31528982261707 0.22050197404817506 20.578150648039333 72.04798615541776  -16538.53117722796 -16538.53117722796 -16538.53117722796 0.0 0.0 0.0 3769.912409034092 2.1155113969573733E-4 661.2340032943092 1.378723390725356E-4 16538.53117722796 0.9886568205050266 2.11829505042613E-9 97.31528982261707 3769.912409034092
97.33245982646655 0.2204630762359758 20.582687539470736 72.07750400111321  -16546.850841566367 -16546.850841566367 -16546.850841566367 0.0 0.0 0.0 3770.5699878354844 2.1155234489174718E-4 661.415486994011 1.3786976711349674E-4 16546.850841566367 0.9885753255214952 2.1171262139755003E-9 97.33245982646655 3770.5699878354844
97.34962983031603 0.2204241921449501 20.58722425300469 72.10702183577165  -16555.170506482456 -16555.170506482456 -16555.170506482456 0.0 0.0 0.0 3771.2275111159765 2.115535383424354E-4 661.5969713191812 1.3786719515445787E-4 16555.170506482456 0.9884938627511708 2.1159582994591927E-9 97.34962983031603 3771.2275111159765
97.36679983416555 0.22038532176783898 20.591760788620732 72.13653965939524  -16563.49017197624 -16563.49017197624 -16563.49017197624 0.0 0.0 0.0 3771.8849788879975 2.115547200556396E-4 661.7784562697334 1.3786462319541904E-4 16563.49017197624 0.9884124321772055 2.114791305932896E-9 97.36679983416555 3771.8849788879975
97.38396983801503 0.22034646509738884 20.596297146298436 72.16605747198601  -16571.809838047677 -16571.809838047677 -16571.809838047677 0.0 0.0 0.0 3772.5423911639728 2.1155589003919116E-4 661.9599418455799 1.3786205123638017E-4 16571.809838047677 0.9883310337827641 2.113625232453498E-9 97.38396983801503 3772.5423911639728
97.40113984186459 0.2203076221263507 20.600833326017458 72.1955752735463  -16580.129504696823 -16580.129504696823 -16580.129504696823 0.0 0.0 0.0 3773.1997479563315 2.1155704830091093E-4 662.1414280466354 1.378594792773413E-4 16580.129504696823 0.9882496675510218 2.112460078079061E-9 97.40113984186459 3773.1997479563315
97.41830984571413 0.22026879284748122 20.605369327757447 72.22509306407808  -16588.449171923636 -16588.449171923636 -16588.449171923636 0.0 0.0 0.0 3773.857049277494 2.115581948486025E-4 662.322914872812 1.3785690731830244E-4 16588.449171923636 0.9881683334651669 2.111295841868851E-9 97.41830984571413 3773.857049277494
97.43547984956369 0.22022997725354185 20.60990515149813 72.25461084358355  -16596.768839728127 -16596.768839728127 -16596.768839728127 0.0 0.0 0.0 3774.514295139882 2.1155932969007412E-4 662.5044023240235 1.3785433535926355E-4 16596.768839728127 0.9880870315083988 2.1101325228833098E-9 97.43547984956369 3774.514295139882
97.45264985341328 0.22019117533729918 20.614440797219274 72.28412861206488  -16605.088508110297 -16605.088508110297 -16605.088508110297 0.0 0.0 0.0 3775.1714855559153 2.1156045283313155E-4 662.6858904001832 1.3785176340022469E-4 16605.088508110297 0.988005761663929 2.1089701201840664E-9 97.45264985341328 3775.1714855559153
97.46981985726283 0.2201523870915251 20.61897626490067 72.31364636952411  -16613.40817707012 -16613.40817707012 -16613.40817707012 0.0 0.0 0.0 3775.8286205380095 2.1156156428557042E-4 662.8673791012039 1.3784919144118582E-4 16613.40817707012 0.9879245239149812 2.107808632833937E-9 97.46981985726283 3775.8286205380095
97.48698986111246 0.22011361250899616 20.623511554522196 72.3431641159635  -16621.727846607646 -16621.727846607646 -16621.727846607646 0.0 0.0 0.0 3776.485700098583 2.1156266405515344E-4 663.048868427 1.3784661948214693E-4 16621.727846607646 0.9878433182447905 2.106648059896907E-9 97.48698986111246 3776.485700098583
97.50415986496208 0.2200748515824945 20.628046666063725 72.37268185138512  -16630.047516722825 -16630.047516722825 -16630.047516722825 0.0 0.0 0.0 3777.142724250046 2.1156375214968252E-4 663.230358377484 1.3784404752310807E-4 16630.047516722825 0.987762144636604 2.1054884004381533E-9 97.50415986496208 3777.142724250046
97.5213298688117 0.22003610430480705 20.632581599505208 72.40219957579112  -16638.367187415683 -16638.367187415683 -16638.367187415683 0.0 0.0 0.0 3777.79969300481 2.115648285769191E-4 663.4118489525696 1.3784147556406917E-4 16638.367187415683 0.9876810030736802 2.104329653524021E-9 97.5213298688117 3777.79969300481
97.53849987266136 0.2199973706687258 20.63711635482663 72.43171728918367  -16646.686858686207 -16646.686858686207 -16646.686858686207 0.0 0.0 0.0 3778.456606375285 2.1156589334463333E-4 663.5933401521705 1.3783890360503028E-4 16646.686858686207 0.9875998935392901 2.1031718182220337E-9 97.53849987266136 3778.456606375285
97.55566987651102 0.219958650667048 20.641650932008016 72.46123499156485  -16655.006530534396 -16655.006530534396 -16655.006530534396 0.0 0.0 0.0 3779.1134643738765 2.1156694646058544E-4 663.7748319761998 1.3783633164599142E-4 16655.006530534396 0.9875188160167161 2.1020148936008904E-9 97.55566987651102 3779.1134643738765
97.57283988036072 0.2199199442925758 20.646185331029447 72.49075268293686  -16663.326202960267 -16663.326202960267 -16663.326202960267 0.0 0.0 0.0 3779.7702670129916 2.1156798793251036E-4 663.9563244245714 1.3783375968695253E-4 16663.326202960267 0.9874377704892524 2.1008588787304574E-9 97.57283988036072 3779.7702670129916
97.59000988421043 0.21988125153811647 20.650719551871035 72.52027036330182  -16671.645875963797 -16671.645875963797 -16671.645875963797 0.0 0.0 0.0 3780.427014305032 2.1156901776817066E-4 664.1378174971984 1.3783118772791363E-4 16671.645875963797 0.9873567569402051 2.0997037726817776E-9 97.59000988421043 3780.427014305032
