# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
8.776573510278672 0.10977176900207035 14.039391052074686 14.464878042294627  -124.0188636931924 -124.0188636931924 -124.0188636931924 0.0 0.0 0.0 1176.2921982852067 NaN 107.39261079251476 0.0013357489024345632 124.0188636931924 0.3168325278889243 4.490091520227884E-7 8.776573510278672 1176.2921982852067
8.777440674935919 0.1097609241325956 14.040414940227619 14.46643248238529  -124.03279942547435 -124.03279942547435 -124.03279942547435 0.0 0.0 0.0 1176.3290193564083 NaN 107.40269806322432 0.0013357816567233852 124.03279942547435 0.3168172392797313 4.489119705590615E-7 8.777440674935919 1176.3290193564083
8.778307839593166 0.1097500814057405 14.041438775308933 14.467986919195175  -124.04673516245784 -124.04673516245784 -124.04673516245784 0.0 0.0 0.0 1176.3658361658843 NaN 107.41278529214887 0.0013358144110122074 124.04673516245784 0.31680195290591573 4.488148204948799E-7 8.778307839593166 1176.3658361658843
8.779175004250414 0.10973924082087017 14.042462557326655 14.46954135272501  -124.06067090414241 -124.06067090414241 -124.06067090414241 0.0 0.0 0.0 1176.402648714492 NaN 107.42287247929487 0.0013358471653010294 124.06067090414241 0.316786668766873 4.487177018167906E-7 8.779175004250414 1176.402648714492
8.780042168907661 0.10972840237734993 14.043486286288813 14.471095782975516  -124.07460665052778 -124.07460665052778 -124.07460665052778 0.0 0.0 0.0 1176.4394570030884 NaN 107.43295962466865 0.0013358799195898514 124.07460665052778 0.31677138686199874 4.486206145113484E-7 8.780042168907661 1176.4394570030884
8.78090933356491 0.10971756607454536 14.044509962203431 14.472650209947425  -124.08854240161354 -124.08854240161354 -124.08854240161354 0.0 0.0 0.0 1176.47626103253 NaN 107.44304672827667 0.0013359126738786734 124.08854240161354 0.3167561071906886 4.485235585651145E-7 8.78090933356491 1176.47626103253
8.781776498222158 0.10970673191182233 14.04553358507853 14.474204633641456  -124.10247815739925 -124.10247815739925 -124.10247815739925 0.0 0.0 0.0 1176.5130608036727 NaN 107.45313379012529 0.0013359454281674957 124.10247815739925 0.31674082975233875 4.4842653396465805E-7 8.781776498222158 1176.5130608036727
8.782643662879407 0.10969589988854687 14.046557154922134 14.475759054058342  -124.11641391788461 -124.11641391788461 -124.11641391788461 0.0 0.0 0.0 1176.5498563173733 NaN 107.46322081022089 0.0013359781824563179 124.11641391788461 0.3167255545463454 4.4832954069655476E-7 8.782643662879407 1176.5498563173733
8.783510827536654 0.10968507000408541 14.047580671742256 14.4773134711988  -124.13034968306918 -124.13034968306918 -124.13034968306918 0.0 0.0 0.0 1176.5866475744872 NaN 107.47330778856983 0.00133601093674514 124.13034968306918 0.31671028157210523 4.4823257874738833E-7 8.783510827536654 1176.5866475744872
8.784377992193903 0.10967424225780446 14.048604135546917 14.478867885063561  -124.14428545295262 -124.14428545295262 -124.14428545295262 0.0 0.0 0.0 1176.62343457587 NaN 107.4833947251786 0.0013360436910339621 124.14428545295262 0.31669501082901474 4.48135648103748E-7 8.784377992193903 1176.62343457587
8.785245156851152 0.1096634166490709 14.04962754634413 14.48042229565335  -124.15822122753454 -124.15822122753454 -124.15822122753454 0.0 0.0 0.0 1176.6602173223775 NaN 107.49348162005347 0.0013360764453227844 124.15822122753454 0.3166797423164711 4.4803874875223206E-7 8.785245156851152 1176.6602173223775
8.786112321508401 0.10965259317725179 14.050650904141907 14.481976702968884  -124.17215700681454 -124.17215700681454 -124.17215700681454 0.0 0.0 0.0 1176.6969958148645 NaN 107.50356847320089 0.0013361091996116064 124.17215700681454 0.3166644760338716 4.4794188067944464E-7 8.786112321508401 1176.6969958148645
8.78697948616565 0.10964177184171452 14.051674208948258 14.483531107010895  -124.18609279079227 -124.18609279079227 -124.18609279079227 0.0 0.0 0.0 1176.7337700541857 NaN 107.5136552846272 0.0013361419539004286 124.18609279079227 0.31664921198061347 4.4784504387199754E-7 8.78697948616565 1176.7337700541857
8.7878466508229 0.10963095264182662 14.05269746077119 14.4850855077801  -124.2000285794673 -124.2000285794673 -124.2000285794673 0.0 0.0 0.0 1176.7705400411958 NaN 107.5237420543388 0.0013361747081892508 124.2000285794673 0.31663395015609436 4.477482383165093E-7 8.7878466508229 1176.7705400411958
8.788713815480149 0.10962013557695599 14.053720659618712 14.486639905277228  -124.21396437283929 -124.21396437283929 -124.21396437283929 0.0 0.0 0.0 1176.8073057767492 NaN 107.53382878234208 0.001336207462478073 124.21396437283929 0.31661869055971253 4.476514639996062E-7 8.788713815480149 1176.8073057767492
8.789580980137398 0.10960932064647068 14.054743805498827 14.488194299503002  -124.22790017090786 -124.22790017090786 -124.22790017090786 0.0 0.0 0.0 1176.8440672616998 NaN 107.54391546864342 0.0013362402167668953 124.22790017090786 0.31660343319086576 4.4755472090792093E-7 8.789580980137398 1176.8440672616998
8.790448144794647 0.10959850784973904 14.055766898419538 14.489748690458143  -124.24183597367261 -124.24183597367261 -124.24183597367261 0.0 0.0 0.0 1176.8808244969016 NaN 107.55400211324914 0.0013362729710557173 124.24183597367261 0.3165881780489527 4.4745800902809385E-7 8.790448144794647 1176.8808244969016
8.791315309451896 0.10958769718612965 14.056789938388844 14.491303078143376  -124.25577178113318 -124.25577178113318 -124.25577178113318 0.0 0.0 0.0 1176.917577483208 NaN 107.56408871616568 0.0013363057253445393 124.25577178113318 0.3165729251333717 4.4736132834677196E-7 8.791315309451896 1176.917577483208
8.792182474109145 0.10957688865501135 14.057812925414746 14.49285746255942  -124.26970759328917 -124.26970759328917 -124.26970759328917 0.0 0.0 0.0 1176.9543262214727 NaN 107.57417527739938 0.0013363384796333615 124.26970759328917 0.3165576744435218 4.4726467885060983E-7 8.792182474109145 1176.9543262214727
8.793049638766396 0.10956608225575322 14.05883585950524 14.494411843707008  -124.28364341014023 -124.28364341014023 -124.28364341014023 0.0 0.0 0.0 1176.9910707125484 NaN 107.58426179695664 0.0013363712339221837 124.28364341014023 0.3165424259788019 4.4716806052626846E-7 8.793049638766396 1176.9910707125484
8.793916803423647 0.10955527798772459 14.05985874066832 14.495966221586855  -124.29757923168596 -124.29757923168596 -124.29757923168596 0.0 0.0 0.0 1177.0278109572882 NaN 107.5943482748438 0.001336403988211006 124.29757923168596 0.31652717973861144 4.4707147336041685E-7 8.793916803423647 1177.0278109572882
8.794783968080896 0.10954447585029507 14.060881568911974 14.497520596199674  -124.31151505792594 -124.31151505792594 -124.31151505792594 0.0 0.0 0.0 1177.0645469565445 NaN 107.60443471106723 0.001336436742499828 124.31151505792594 0.3165119357223499 4.4697491733973055E-7 8.794783968080896 1177.0645469565445
8.795651132738145 0.1095336758428345 14.061904344244196 14.499074967546203  -124.32545088885985 -124.32545088885985 -124.32545088885985 0.0 0.0 0.0 1177.1012787111697 NaN 107.61452110563329 0.0013364694967886502 124.32545088885985 0.3164966939294171 4.4687839245089224E-7 8.795651132738145 1177.1012787111697
8.796518297395396 0.1095228779647129 14.062927066672978 14.500629335627156  -124.3393867244873 -124.3393867244873 -124.3393867244873 0.0 0.0 0.0 1177.1380062220157 NaN 107.62460745854837 0.0013365022510774724 124.3393867244873 0.3164814543592129 4.467818986805914E-7 8.796518297395396 1177.1380062220157
8.797385462052647 0.10951208221530064 14.063949736206304 14.502183700443256  -124.3533225648079 -124.3533225648079 -124.3533225648079 0.0 0.0 0.0 1177.1747294899346 NaN 107.63469376981882 0.0013365350053662949 124.3533225648079 0.3164662170111376 4.4668543601552527E-7 8.797385462052647 1177.1747294899346
8.798252626709896 0.10950128859396831 14.064972352852154 14.50373806199522  -124.36725840982122 -124.36725840982122 -124.36725840982122 0.0 0.0 0.0 1177.2114485157776 NaN 107.64478003945096 0.001336567759655117 124.36725840982122 0.3164509818845917 4.4658900444239776E-7 8.798252626709896 1177.2114485157776
8.799119791367147 0.1094904971000867 14.065994916618516 14.505292420283777  -124.38119425952698 -124.38119425952698 -124.38119425952698 0.0 0.0 0.0 1177.2481633003963 NaN 107.65486626745123 0.0013366005139439391 124.38119425952698 0.3164357489789758 4.4649260394791954E-7 8.799119791367147 1177.2481633003963
8.7999869560244 0.10947970773302687 14.06701742751337 14.506846775309645  -124.39513011392476 -124.39513011392476 -124.39513011392476 0.0 0.0 0.0 1177.2848738446417 NaN 107.66495245382598 0.0013366332682327614 124.39513011392476 0.316420518293691 4.463962345188088E-7 8.7999869560244 1177.2848738446417
8.80085412068165 0.1094689204921602 14.068039885544692 14.50840112707354  -124.40906597301417 -124.40906597301417 -124.40906597301417 0.0 0.0 0.0 1177.3215801493645 NaN 107.6750385985815 0.0013366660225215838 124.40906597301417 0.31640528982813815 4.462998961417909E-7 8.80085412068165 1177.3215801493645
8.801721285338902 0.10945813537685822 14.06906229072046 14.509955475576183  -124.42300183679477 -124.42300183679477 -124.42300183679477 0.0 0.0 0.0 1177.3582822154153 NaN 107.68512470172415 0.0013366987768104058 124.42300183679477 0.3163900635817189 4.4620358880359784E-7 8.801721285338902 1177.3582822154153
8.802588449996152 0.10944735238649277 14.070084643048647 14.511509820818299  -124.43693770526627 -124.43693770526627 -124.43693770526627 0.0 0.0 0.0 1177.3949800436446 NaN 107.69521076326035 0.0013367315310992283 124.43693770526627 0.31637483955383466 4.4610731249096873E-7 8.802588449996152 1177.3949800436446
8.803455614653405 0.10943657152043587 14.071106942537229 14.51306416280061  -124.45087357842829 -124.45087357842829 -124.45087357842829 0.0 0.0 0.0 1177.4316736349024 NaN 107.70529678319642 0.0013367642853880505 124.45087357842829 0.31635961774388743 4.460110671906499E-7 8.803455614653405 1177.4316736349024
8.804322779310658 0.10942579277805986 14.072129189194174 14.51461850152383  -124.4648094562804 -124.4648094562804 -124.4648094562804 0.0 0.0 0.0 1177.4683629900383 NaN 107.71538276153872 0.0013367970396768725 124.4648094562804 0.31634439815127935 4.4591485288939484E-7 8.804322779310658 1177.4683629900383
8.80518994396791 0.10941501615873729 14.07315138302745 14.516172836988675  -124.47874533882225 -124.47874533882225 -124.47874533882225 0.0 0.0 0.0 1177.5050481099017 NaN 107.72546869829357 0.001336829793965695 124.47874533882225 0.3163291807754124 4.458186695739636E-7 8.80518994396791 1177.5050481099017
8.806057108625161 0.10940424166184101 14.074173524045024 14.517727169195869  -124.49268122605339 -124.49268122605339 -124.49268122605339 0.0 0.0 0.0 1177.5417289953423 NaN 107.73555459346733 0.0013368625482545172 124.49268122605339 0.3163139656156893 4.457225172311238E-7 8.806057108625161 1177.5417289953423
8.806924273282412 0.10939346928674402 14.075195612254861 14.51928149814613  -124.50661711797352 -124.50661711797352 -124.50661711797352 0.0 0.0 0.0 1177.578405647209 NaN 107.74564044706635 0.0013368953025433394 124.50661711797352 0.31629875267151286 4.456263958476498E-7 8.806924273282412 1177.578405647209
8.807791437939665 0.10938269903281964 14.076217647664924 14.52083582384018  -124.52055301458225 -124.52055301458225 -124.52055301458225 0.0 0.0 0.0 1177.6150780663506 NaN 107.755726259097 0.0013369280568321616 124.52055301458225 0.316283541942286 4.4553030541032276E-7 8.807791437939665 1177.6150780663506
8.808658602596918 0.10937193089944139 14.077239630283174 14.522390146278736  -124.53448891587918 -124.53448891587918 -124.53448891587918 0.0 0.0 0.0 1177.6517462536158 NaN 107.7658120295656 0.0013369608111209838 124.53448891587918 0.3162683334274119 4.4543424590593126E-7 8.808658602596918 1177.6517462536158
8.80952576725417 0.10936116488598309 14.07826156011757 14.523944465462517  -124.54842482186396 -124.54842482186396 -124.54842482186396 0.0 0.0 0.0 1177.6884102098527 NaN 107.77589775847846 0.0013369935654098063 124.54842482186396 0.3162531271262941 4.4533821732127105E-7 8.80952576725417 1177.6884102098527
8.810392931911421 0.10935040099181881 14.079283437176064 14.525498781392232  -124.56236073253613 -124.56236073253613 -124.56236073253613 0.0 0.0 0.0 1177.7250699359092 NaN 107.78598344584195 0.0013370263196986285 124.56236073253613 0.31623792303833625 4.452422196431444E-7 8.810392931911421 1177.7250699359092
8.811260096568674 0.10933963921632277 14.080305261466618 14.527053094068611  -124.57629664789542 -124.57629664789542 -124.57629664789542 0.0 0.0 0.0 1177.7617254326335 NaN 107.79606909166245 0.0013370590739874507 124.57629664789542 0.3162227211629422 4.451462528583604E-7 8.811260096568674 1177.7617254326335
8.812127261225926 0.10932887955886952 14.081327032997182 14.528607403492366  -124.59023256794137 -124.59023256794137 -124.59023256794137 0.0 0.0 0.0 1177.7983767008727 NaN 107.80615469594623 0.0013370918282762732 124.59023256794137 0.31620752149951603 4.450503169537358E-7 8.812127261225926 1177.7983767008727
8.81299442588318 0.10931812201883385 14.082348751775704 14.530161709664217  -124.60416849267362 -124.60416849267362 -124.60416849267362 0.0 0.0 0.0 1177.8350237414745 NaN 107.81624025869965 0.0013371245825650954 124.60416849267362 0.31619232404746234 4.4495441191609433E-7 8.81299442588318 1177.8350237414745
8.813861590540432 0.1093073665955908 14.083370417810135 14.531716012584878  -124.61810442209182 -124.61810442209182 -124.61810442209182 0.0 0.0 0.0 1177.8716665552859 NaN 107.82632577992908 0.0013371573368539176 124.61810442209182 0.31617712880618554 4.4485853773226593E-7 8.813861590540432 1177.8716665552859
8.814728755197685 0.10929661328851563 14.084392031108422 14.53327031225507  -124.63204035619555 -124.63204035619555 -124.63204035619555 0.0 0.0 0.0 1177.9083051431535 NaN 107.8364112596408 0.00133719009114274 124.63204035619555 0.31616193577509044 4.447626943890884E-7 8.814728755197685 1177.9083051431535
8.815595919854937 0.10928586209698384 14.08541359167851 14.534824608675507  -124.64597629498446 -124.64597629498446 -124.64597629498446 0.0 0.0 0.0 1177.944939505924 NaN 107.84649669784118 0.0013372228454315623 124.64597629498446 0.3161467449535822 4.4466688187340594E-7 8.815595919854937 1177.944939505924
8.81646308451219 0.1092751130203712 14.086435099528341 14.536378901846902  -124.65991223845815 -124.65991223845815 -124.65991223845815 0.0 0.0 0.0 1177.9815696444434 NaN 107.85658209453648 0.0013372555997203843 124.65991223845815 0.31613155634106604 4.445711001720701E-7 8.81646308451219 1177.9815696444434
8.817330249169444 0.1092643660580537 14.087456554665858 14.537933191769982  -124.67384818661625 -124.67384818661625 -124.67384818661625 0.0 0.0 0.0 1178.0181955595583 NaN 107.86666744973314 0.0013372883540092068 124.67384818661625 0.31611636993694736 4.4447534927193896E-7 8.817330249169444 1178.0181955595583
8.818197413826697 0.10925362120940764 14.088477957098997 14.539487478445453  -124.68778413945839 -124.68778413945839 -124.68778413945839 0.0 0.0 0.0 1178.054817252114 NaN 107.87675276343737 0.0013373211082980292 124.68778413945839 0.316101185740632 4.443796291598784E-7 8.818197413826697 1178.054817252114
8.819064578483953 0.10924287847380945 14.0894993068357 14.54104176187404  -124.7017200969842 -124.7017200969842 -124.7017200969842 0.0 0.0 0.0 1178.0914347229564 NaN 107.88683803565564 0.0013373538625868517 124.7017200969842 0.3160860037515259 4.442839398227598E-7 8.819064578483953 1178.0914347229564
8.819931743141208 0.10923213785063593 14.090520603883895 14.54259604205645  -124.71565605919326 -124.71565605919326 -124.71565605919326 0.0 0.0 0.0 1178.1280479729305 NaN 107.89692326639413 0.001337386616875674 124.71565605919326 0.3160708239690354 4.4418828124746345E-7 8.819931743141208 1178.1280479729305
8.820798907798462 0.10922139933926406 14.09154184825152 14.544150318993399  -124.7295920260852 -124.7295920260852 -124.7295920260852 0.0 0.0 0.0 1178.1646570028815 NaN 107.90700845565924 0.0013374193711644963 124.7295920260852 0.31605564639256667 4.4409265342087483E-7 8.820798907798462 1178.1646570028815
8.821666072455717 0.10921066293907106 14.092563039946503 14.545704592685606  -124.74352799765965 -124.74352799765965 -124.74352799765965 0.0 0.0 0.0 1178.2012618136544 NaN 107.91709360345723 0.0013374521254533186 124.74352799765965 0.3160404710215265 4.439970563298876E-7 8.821666072455717 1178.2012618136544
8.822533237112971 0.10919992864943441 14.093584178976775 14.547258863133786  -124.75746397391623 -124.75746397391623 -124.75746397391623 0.0 0.0 0.0 1178.2378624060934 NaN 107.92717870979445 0.001337484879742141 124.75746397391623 0.3160252978553217 4.439014899614017E-7 8.822533237112971 1178.2378624060934
8.823400401770225 0.10918919646973185 14.094605265350262 14.54881313033865  -124.77139995485454 -124.77139995485454 -124.77139995485454 0.0 0.0 0.0 1178.274458781043 NaN 107.93726377467726 0.0013375176340309635 124.77139995485454 0.31601012689335944 4.438059543023241E-7 8.823400401770225 1178.274458781043
8.82426756642748 0.10917846639934133 14.09562629907489 14.550367394300917  -124.78533594047424 -124.78533594047424 -124.78533594047424 0.0 0.0 0.0 1178.3110509393473 NaN 107.94734879811195 0.001337550388319786 124.78533594047424 0.31599495813504697 4.437104493395687E-7 8.82426756642748 1178.3110509393473
8.825134731084734 0.10916773843764106 14.096647280158583 14.5519216550213  -124.79927193077492 -124.79927193077492 -124.79927193077492 0.0 0.0 0.0 1178.34763888185 NaN 107.95743378010478 0.0013375831426086081 124.79927193077492 0.315979791579792 4.4361497506005684E-7 8.825134731084734 1178.34763888185
8.82600189574199 0.10915701258400949 14.097668208609262 14.553475912500511  -124.81320792575625 -124.81320792575625 -124.81320792575625 0.0 0.0 0.0 1178.3842226093946 NaN 107.96751872066214 0.0013376158968974306 124.81320792575625 0.3159646272270021 4.4351953145071574E-7 8.82600189574199 1178.3842226093946
8.826869060399245 0.10914628883782534 14.098689084434843 14.555030166739265  -124.82714392541773 -124.82714392541773 -124.82714392541773 0.0 0.0 0.0 1178.4208021228246 NaN 107.9776036197903 0.001337648651186253 124.82714392541773 0.31594946507608535 4.4342411849848073E-7 8.826869060399245 1178.4208021228246
8.827736225056501 0.10913556719846755 14.099709907643248 14.556584417738277  -124.84107992975912 -124.84107992975912 -124.84107992975912 0.0 0.0 0.0 1178.457377422983 NaN 107.98768847749558 0.0013376814054750752 124.84107992975912 0.31593430512645015 4.433287361902933E-7 8.827736225056501 1178.457377422983
8.828603389713756 0.10912484766531531 14.100730678242389 14.558138665498259  -124.85501593877996 -124.85501593877996 -124.85501593877996 0.0 0.0 0.0 1178.4939485107125 NaN 107.99777329378426 0.0013377141597638977 124.85501593877996 0.31591914737750476 4.432333845131022E-7 8.828603389713756 1178.4939485107125
8.829470554371012 0.10911413023774805 14.101751396240182 14.559692910019924  -124.8689519524799 -124.8689519524799 -124.8689519524799 0.0 0.0 0.0 1178.5305153868558 NaN 108.00785806866273 0.0013377469140527201 124.8689519524799 0.31590399182865797 4.431380634538626E-7 8.829470554371012 1178.5305153868558
8.830337719028268 0.10910341491514543 14.102772061644536 14.561247151303988  -124.88288797085856 -124.88288797085856 -124.88288797085856 0.0 0.0 0.0 1178.5670780522553 NaN 108.0179428021372 0.0013377796683415424 124.88288797085856 0.31588883847931865 4.4304277299953723E-7 8.830337719028268 1178.5670780522553
8.831204883685523 0.10909270169688742 14.10379267446336 14.56280138935116  -124.8968239939155 -124.8968239939155 -124.8968239939155 0.0 0.0 0.0 1178.603636507753 NaN 108.02802749421399 0.0013378124226303648 124.8968239939155 0.315873687328896 4.4294751313709563E-7 8.831204883685523 1178.603636507753
8.832072048342779 0.10908199058235411 14.104813234704563 14.564355624162152  -124.91076002165045 -124.91076002165045 -124.91076002165045 0.0 0.0 0.0 1178.6401907541906 NaN 108.03811214489946 0.0013378451769191872 124.91076002165045 0.3158585383767994 4.4285228385351364E-7 8.832072048342779 1178.6401907541906
8.832939213000035 0.10907128157092597 14.105833742376051 14.565909855737685  -124.92469605406296 -124.92469605406296 -124.92469605406296 0.0 0.0 0.0 1178.6767407924099 NaN 108.04819675419988 0.0013378779312080097 124.92469605406296 0.3158433916224383 4.4275708513577445E-7 8.832939213000035 1178.6767407924099
8.833806377657291 0.10906057466198361 14.106854197485728 14.567464084078457  -124.93863209115264 -124.93863209115264 -124.93863209115264 0.0 0.0 0.0 1178.713286623252 NaN 108.05828132212153 0.0013379106854968321 124.93863209115264 0.31582824706522267 4.4266191697086825E-7 8.833806377657291 1178.713286623252
8.834673542314547 0.10904986985490796 14.107874600041493 14.569018309185191  -124.95256813291914 -124.95256813291914 -124.95256813291914 0.0 0.0 0.0 1178.749828247558 NaN 108.06836584867072 0.0013379434397856546 124.95256813291914 0.31581310470456253 4.4256677934579176E-7 8.834673542314547 1178.749828247558
8.835540706971804 0.10903916714908012 14.108894950051246 14.570572531058593  -124.96650417936206 -124.96650417936206 -124.96650417936206 0.0 0.0 0.0 1178.7863656661689 NaN 108.07845033385375 0.001337976194074477 124.96650417936206 0.31579796453986814 4.4247167224754897E-7 8.835540706971804 1178.7863656661689
8.83640787162906 0.1090284665438815 14.109915247522887 14.572126749699377  -124.98044023048104 -124.98044023048104 -124.98044023048104 0.0 0.0 0.0 1178.822898879925 NaN 108.08853477767693 0.0013380089483632995 124.98044023048104 0.31578282657055007 4.423765956631505E-7 8.83640787162906 1178.822898879925
8.837275036286318 0.10901776803869367 14.110935492464312 14.573680965108256  -124.99437628627574 -124.99437628627574 -124.99437628627574 0.0 0.0 0.0 1178.8594278896671 NaN 108.09861918014656 0.001338041702652122 124.99437628627574 0.31576769079601896 4.4228154957961355E-7 8.837275036286318 1178.8594278896671
8.838142200943574 0.10900707163289858 14.111955684883412 14.575235177285935  -125.0083123467457 -125.0083123467457 -125.0083123467457 0.0 0.0 0.0 1178.895952696235 NaN 108.10870354126888 0.0013380744569409444 125.0083123467457 0.31575255721568574 4.4218653398396296E-7 8.838142200943574 1178.895952696235
8.839009365600834 0.10899637732587823 14.112975824788084 14.576789386233138  -125.0222484118906 -125.0222484118906 -125.0222484118906 0.0 0.0 0.0 1178.9324733004687 NaN 108.11878786105021 0.0013381072112297668 125.0222484118906 0.31573742582896164 4.420915488632296E-7 8.839009365600834 1178.9324733004687
8.839876530258092 0.10898568511701506 14.11399591218621 14.578343591950558  -125.03618448171002 -125.03618448171002 -125.03618448171002 0.0 0.0 0.0 1178.9689897032076 NaN 108.12887213949689 0.0013381399655185895 125.03618448171002 0.3157222966352581 4.419965942044519E-7 8.839876530258092 1178.9689897032076
8.84074369491535 0.10897499500569163 14.115015947085682 14.579897794438915  -125.05012055620361 -125.05012055620361 -125.05012055620361 0.0 0.0 0.0 1179.005501905291 NaN 108.13895637661508 0.001338172719807412 125.05012055620361 0.31570716963398665 4.419016699946749E-7 8.84074369491535 1179.005501905291
8.841610859572608 0.10896430699129078 14.116035929494386 14.581451993698916  -125.06405663537096 -125.06405663537096 -125.06405663537096 0.0 0.0 0.0 1179.0420099075584 NaN 108.14904057241118 0.0013382054740962344 125.06405663537096 0.31569204482455926 4.4180677622095025E-7 8.841610859572608 1179.0420099075584
8.842478024229866 0.10895362107319559 14.117055859420205 14.583006189731277  -125.07799271921171 -125.07799271921171 -125.07799271921171 0.0 0.0 0.0 1179.0785137108483 NaN 108.15912472689145 0.001338238228385057 125.07799271921171 0.31567692220638793 4.4171191287033673E-7 8.842478024229866 1179.0785137108483
8.843345188887124 0.10894293725078938 14.118075736871022 14.5845603825367  -125.09192880772547 -125.09192880772547 -125.09192880772547 0.0 0.0 0.0 1179.1150133159992 NaN 108.16920884006213 0.0013382709826738795 125.09192880772547 0.31566180177888503 4.4161707992989987E-7 8.843345188887124 1179.1150133159992
8.844212353544382 0.10893225552345569 14.119095561854717 14.586114572115896  -125.10586490091185 -125.10586490091185 -125.10586490091185 0.0 0.0 0.0 1179.1515087238497 NaN 108.17929291192952 0.001338303736962702 125.10586490091185 0.3156466835414631 4.4152227738671205E-7 8.844212353544382 1179.1515087238497
8.84507951820164 0.10892157589057834 14.120115334379168 14.587668758469578  -125.11980099877051 -125.11980099877051 -125.11980099877051 0.0 0.0 0.0 1179.187999935238 NaN 108.18937694249993 0.0013383364912515241 125.11980099877051 0.3156315674935348 4.4142750522785224E-7 8.84507951820164 1179.187999935238
8.845946682858898 0.10891089835154137 14.121135054452251 14.589222941598452  -125.13373710130104 -125.13373710130104 -125.13373710130104 0.0 0.0 0.0 1179.2244869510016 NaN 108.19946093177963 0.0013383692455403468 125.13373710130104 0.31561645363451307 4.413327634404066E-7 8.845946682858898 1179.2244869510016
8.846813847516156 0.10890022290572908 14.12215472208184 14.590777121503224  -125.14767320850306 -125.14767320850306 -125.14767320850306 0.0 0.0 0.0 1179.2609697719786 NaN 108.20954487977485 0.0013384019998291692 125.14767320850306 0.31560134196381134 4.4123805201146816E-7 8.846813847516156 1179.2609697719786
8.847681012173414 0.10888954955252597 14.123174337275808 14.592331298184613  -125.16160932037621 -125.16160932037621 -125.16160932037621 0.0 0.0 0.0 1179.297448399006 NaN 108.21962878649192 0.001338434754117992 125.16160932037621 0.3155862324808428 4.411433709281363E-7 8.847681012173414 1179.297448399006
8.848548176830674 0.1088788782913168 14.124193900042027 14.593885471643315  -125.17554543692013 -125.17554543692013 -125.17554543692013 0.0 0.0 0.0 1179.3339228329214 NaN 108.22971265193712 0.0013384675084068143 125.17554543692013 0.31557112518502123 4.4104872017751747E-7 8.848548176830674 1179.3339228329214
8.849415341487934 0.10886820912148659 14.125213410388364 14.595439641880047  -125.18948155813439 -125.18948155813439 -125.18948155813439 0.0 0.0 0.0 1179.3703930745612 NaN 108.2397964761167 0.0013385002626956368 125.18948155813439 0.3155560200757605 4.409540997467251E-7 8.849415341487934 1179.3703930745612
8.850282506145192 0.10885754204242064 14.126232868322681 14.596993808895514  -125.20341768401862 -125.20341768401862 -125.20341768401862 0.0 0.0 0.0 1179.4068591247624 NaN 108.24988025903689 0.0013385330169844595 125.20341768401862 0.31554091715247473 4.408595096228797E-7 8.850282506145192 1179.4068591247624
8.851149670802451 0.10884687705350436 14.12725227385285 14.598547972690422  -125.21735381457246 -125.21735381457246 -125.21735381457246 0.0 0.0 0.0 1179.4433209843612 NaN 108.25996400070399 0.001338565771273282 125.21735381457246 0.3155258164145781 4.4076494979310754E-7 8.851149670802451 1179.4433209843612
8.85201683545971 0.10883621415412356 14.128271626986727 14.60010213326548  -125.23128994979551 -125.23128994979551 -125.23128994979551 0.0 0.0 0.0 1179.4797786541938 NaN 108.27004770112427 0.0013385985255621046 125.23128994979551 0.31551071786148527 4.406704202445427E-7 8.85201683545971 1179.4797786541938
8.852884000116967 0.10882555334366417 14.129290927732175 14.601656290621394  -125.24522608968742 -125.24522608968742 -125.24522608968742 0.0 0.0 0.0 1179.5162321350958 NaN 108.28013136030404 0.001338631279850927 125.24522608968742 0.3154956214926111 4.405759209643255E-7 8.852884000116967 1179.5162321350958
8.853751164774227 0.10881489462151238 14.130310176097055 14.603210444758872  -125.2591622342478 -125.2591622342478 -125.2591622342478 0.0 0.0 0.0 1179.5526814279035 NaN 108.2902149782495 0.0013386640341397494 125.2591622342478 0.3154805273073705 4.4048145193960317E-7 8.853751164774227 1179.5526814279035
8.854618329431485 0.1088042379870547 14.13132937208922 14.604764595678622  -125.27309838347622 -125.27309838347622 -125.27309838347622 0.0 0.0 0.0 1179.5891265334517 NaN 108.30029855496691 0.0013386967884285721 125.27309838347622 0.31546543530517857 4.4038701315753013E-7 8.854618329431485 1179.5891265334517
8.855485494088745 0.10879358343967778 14.13234851571653 14.606318743381351  -125.2870345373724 -125.2870345373724 -125.2870345373724 0.0 0.0 0.0 1179.625567452576 NaN 108.31038209046262 0.0013387295427173946 125.2870345373724 0.315450345485451 4.402926046052667E-7 8.855485494088745 1179.625567452576
8.856352658746005 0.10878293097876857 14.133367606986832 14.607872887867762  -125.30097069593589 -125.30097069593589 -125.30097069593589 0.0 0.0 0.0 1179.662004186111 NaN 108.32046558474282 0.0013387622970062172 125.30097069593589 0.31543525784760323 4.4019822626998096E-7 8.856352658746005 1179.662004186111
8.857219823403264 0.10877228060371423 14.13438664590798 14.609427029138564  -125.31490685916633 -125.31490685916633 -125.31490685916633 0.0 0.0 0.0 1179.6984367348916 NaN 108.33054903781374 0.0013387950512950397 125.31490685916633 0.31542017239105136 4.4010387813884735E-7 8.857219823403264 1179.6984367348916
