# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
14.010273449350196 0.6994867041980919 NaN 0.2434011907750134  -27.134050462180852 -27.134050462180852 -27.134050462180852 0.0 0.0 0.0 332.6739067344681 NaN 16.74278453778013 1.601082689825454E-4 27.134050462180852 1.370375037935708 9.353602313828351E-7 14.010273449350196 332.6739067344681
14.013542295202337 0.699323539584643 NaN 0.24385336275073743  -27.18043134840909 -27.18043134840909 -27.18043134840909 0.0 0.0 0.0 332.7802681419091 NaN 16.746202954624593 1.6010092137592476E-4 27.18043134840909 1.3701182564253753 9.347330649272485E-7 14.013542295202337 332.7802681419091
14.016811141054482 0.6991604510740913 NaN 0.24430610080140158  -27.22686842372769 -27.22686842372769 -27.22686842372769 0.0 0.0 0.0 332.8866185625105 NaN 16.780858742714287 1.6009761107742463E-4 27.22686842372769 1.3698270555689862 9.323676313766732E-7 14.016811141054482 332.8866185625105
14.020079986906634 0.6989974386132055 NaN 0.24475930286195793  -27.273351549658113 -27.273351549658113 -27.273351549658113 0.0 0.0 0.0 332.9929533551446 NaN 16.784158685104718 1.6009761107742463E-4 27.273351549658113 1.3695076741180283 9.317496826687784E-7 14.020079986906634 332.9929533551446
14.023348832758796 0.6988345021488037 NaN 0.24521324270661765  -27.31990788102002 -27.31990788102002 -27.31990788102002 0.0 0.0 0.0 333.09927251748303 NaN 16.818930940806652 1.6009761107742463E-4 27.31990788102002 1.369188441563678 9.293899056263639E-7 14.023348832758796 333.09927251748303
14.026617678610966 0.6986716416277541 NaN 0.24566747930516825  -27.36649377662905 -27.36649377662905 -27.36649377662905 0.0 0.0 0.0 333.20557604755555 NaN 16.822234181547618 1.6009761107742463E-4 27.36649377662905 1.3688693578013416 9.287743636395713E-7 14.026617678610966 333.20557604755555
14.029886524463139 0.6985088569969744 NaN 0.24612262277329797  -27.4131700853258 -27.4131700853258 -27.4131700853258 0.0 0.0 0.0 333.31186394339886 NaN 16.857177905548344 1.6009761107742463E-4 27.4131700853258 1.3685504227246517 9.264172350131747E-7 14.029886524463139 333.31186394339886
14.033155370315319 0.6983461482034314 NaN 0.24657793261342872  -27.459863161994047 -27.459863161994047 -27.459863161994047 0.0 0.0 0.0 333.41813620305714 NaN 16.892119892078966 1.600951255833446E-4 27.459863161994047 1.3682316362314884 9.240559085883214E-7 14.033155370315319 333.41813620305714
14.036424216167507 0.6981835151941413 NaN 0.2470342405240415  -27.506655728420803 -27.506655728420803 -27.506655728420803 0.0 0.0 0.0 333.5243928245819 NaN 16.895433172481034 1.600951255833446E-4 27.506655728420803 1.3679129982194098 9.234444370400734E-7 14.036424216167507 333.5243928245819
14.039693062019705 0.69802095791617 NaN 0.24749075393249698  -27.55346893804398 -27.55346893804398 -27.55346893804398 0.0 0.0 0.0 333.6306338060319 NaN 16.930380119734988 1.600951255833446E-4 27.55346893804398 1.3675945085835863 9.211092320948833E-7 14.039693062019705 333.6306338060319
14.042961907871907 0.6978584763166326 NaN 0.24794809637805587  -27.60036481835416 -27.60036481835416 -27.60036481835416 0.0 0.0 0.0 333.7368591454726 NaN 16.93369671062465 1.600951255833446E-4 27.60036481835416 1.3672761672204035 9.205001380656708E-7 14.042961907871907 333.7368591454726
14.046230753724116 0.6976960703426932 NaN 0.24840581340694518  -27.64729816193272 -27.64729816193272 -27.64729816193272 0.0 0.0 0.0 333.8430688409769 NaN 16.968648601302856 1.600951255833446E-4 27.64729816193272 1.3669579740263427 9.18176592765223E-7 14.046230753724116 333.8430688409769
14.04949959957633 0.6975337399415652 NaN 0.2488641903862157  -27.69429735610259 -27.69429735610259 -27.69429735610259 0.0 0.0 0.0 333.94926289062505 NaN 16.97196848837289 1.600951255833446E-4 27.69429735610259 1.3666399288979822 9.175698638943339E-7 14.04949959957633 333.94926289062505
14.052768445428551 0.6973714850605113 NaN 0.2493231166617064  -27.741351119188327 -27.741351119188327 -27.741351119188327 0.0 0.0 0.0 334.0554411690225 NaN 17.007026796464704 1.600989859420238E-4 27.741351119188327 1.366289086531983 9.15252437691199E-7 14.052768445428551 334.0554411690225
14.056037291280782 0.6972093056468426 NaN 0.2497825389153842  -27.788454163472366 -27.788454163472366 -27.788454163472366 0.0 0.0 0.0 334.16159996460044 NaN 17.010376391651388 1.6009990314586495E-4 27.788454163472366 1.3659847260404003 9.14660845423055E-7 14.056037291280782 334.16159996460044
14.05930613713302 0.69704720164792 NaN 0.25024267412969925  -27.83562869869719 -27.83562869869719 -27.83562869869719 0.0 0.0 0.0 334.26774706369474 NaN 17.04554336961339 1.6009761107738715E-4 27.83562869869719 1.3656866808754429 9.123493937055855E-7 14.05930613713302 334.26774706369474
14.062574982985263 0.6968851730111533 NaN 0.25070313132157696  -27.88283561410377 -27.88283561410377 -27.88283561410377 0.0 0.0 0.0 334.37387850956605 NaN 17.04886991240506 1.6009761107738715E-4 27.88283561410377 1.365369226978746 9.117473586180828E-7 14.062574982985263 334.37387850956605
14.065843828837512 0.6967232196840005 NaN 0.25116447724718005  -27.930131373762173 -27.930131373762173 -27.930131373762173 0.0 0.0 0.0 334.4799925924104 NaN 17.084063902198277 1.6010386173503355E-4 27.930131373762173 1.364998627273328 9.094462646482373E-7 14.065843828837512 334.4799925924104
14.06911267468977 0.696561341613969 NaN 0.25162599176821443  -27.977444067458052 -27.977444067458052 -27.977444067458052 0.0 0.0 0.0 334.5860861480456 NaN 17.11923896660705 1.6011111117107124E-4 27.977444067458052 1.3646196913437507 9.071559288762545E-7 14.06911267468977 334.5860861480456
14.072381520542034 0.6963995387486146 NaN 0.25208853685340343  -28.024859808104534 -28.024859808104534 -28.024859808104534 0.0 0.0 0.0 334.6921616734745 NaN 17.122575325288725 1.6011111117111203E-4 28.024859808104534 1.364302706516673 9.06557856346244E-7 14.072381520542034 334.6921616734745
14.075650366394306 0.6962378110355423 NaN 0.25255126338562506  -28.07229379813782 -28.07229379813782 -28.07229379813782 0.0 0.0 0.0 334.79822153643147 NaN 17.157733565997596 1.6010981788105763E-4 28.07229379813782 1.3639968865407253 9.042800555995444E-7 14.075650366394306 334.79822153643147
14.078919212246584 0.6960761584224054 NaN 0.25301484842089317  -28.119813420010768 -28.119813420010768 -28.119813420010768 0.0 0.0 0.0 334.9042746772846 NaN 17.161280902597888 1.600951255833551E-4 28.119813420010768 1.3637841686820869 9.036593299849526E-7 14.078919212246584 334.9042746772846
14.082188058098868 0.6959145808569059 NaN 0.2534787882959937  -28.16736875206351 -28.16736875206351 -28.16736875206351 0.0 0.0 0.0 335.0103121547553 NaN 17.19692192019305 1.6009512558336827E-4 28.16736875206351 1.3634675985435263 9.013678670872024E-7 14.082188058098868 335.0103121547553
14.085456903951158 0.6957530782867946 NaN 0.25394342394272446  -28.214993863934726 -28.214993863934726 -28.214993863934726 0.0 0.0 0.0 335.11633396572194 NaN 17.20026526507107 1.6009512558332747E-4 28.214993863934726 1.3631511753398111 9.007744260783792E-7 14.085456903951158 335.11633396572194
14.088725749803459 0.6955916506598698 NaN 0.2544085809570931  -28.262671315248934 -28.262671315248934 -28.262671315248934 0.0 0.0 0.0 335.22234010834984 NaN 17.235578308696724 1.6009512558330712E-4 28.262671315248934 1.3628348989680328 8.985117901308151E-7 14.088725749803459 335.22234010834984
14.091994595655764 0.6954302979239797 NaN 0.2548742565723713  -28.310400829356933 -28.310400829356933 -28.310400829356933 0.0 0.0 0.0 335.3283305808112 NaN 17.238924956977282 1.6009512558330712E-4 28.310400829356933 1.362518769326013 8.979206422845744E-7 14.091994595655764 335.3283305808112
14.095263441508077 0.6952690200270198 NaN 0.2553406307536542  -28.35820004141292 -28.35820004141292 -28.35820004141292 0.0 0.0 0.0 335.4343053812853 NaN 17.274409474968017 1.600951255833342E-4 28.35820004141292 1.3622027863123778 8.956605919908657E-7 14.095263441508077 335.4343053812853
14.098532287360394 0.6951078169169347 NaN 0.2558073572215805  -28.40603450199859 -28.40603450199859 -28.40603450199859 0.0 0.0 0.0 335.5402645079584 NaN 17.277759464947827 1.6009512558337502E-4 28.40603450199859 1.3618869498248711 8.950717300907106E-7 14.098532287360394 335.5402645079584
14.101801133212719 0.6949466885417163 NaN 0.2562749500214226  -28.453956195573664 -28.453956195573664 -28.453956195573664 0.0 0.0 0.0 335.64620637116985 NaN 17.313311286094503 1.6010370645969376E-4 28.453956195573664 1.3615196065560504 8.928336756344421E-7 14.101801133212719 335.64620637116985
14.105069979065053 0.6947856348494053 NaN 0.2567427232188281  -28.501896132150655 -28.501896132150655 -28.501896132150655 0.0 0.0 0.0 335.75212769493606 NaN 17.316538301977566 1.6011105406728635E-4 28.501896132150655 1.361141608183065 8.922535891816576E-7 14.105069979065053 335.75212769493606
14.108338824917395 0.6946246557880906 NaN 0.25721154099101545  -28.549940476085915 -28.549940476085915 -28.549940476085915 0.0 0.0 0.0 335.85803323295374 NaN 17.352322761475154 1.6010386389761835E-4 28.549940476085915 1.3608873510008308 8.900009954045012E-7 14.108338824917395 335.85803323295374
14.11160767076974 0.6944637513059094 NaN 0.2576805268726102  -28.598001960946736 -28.598001960946736 -28.598001960946736 0.0 0.0 0.0 335.96392794932916 NaN 17.38808926195221 1.6009763269079117E-4 28.598001960946736 1.3606250670936935 8.87758876219394E-7 14.11160767076974 335.96392794932916
14.11487651662209 0.6943029213510465 NaN 0.25815040322459176  -28.646152946917177 -28.646152946917177 -28.646152946917177 0.0 0.0 0.0 336.06980867490284 NaN 17.391452763539615 1.6009763269075037E-4 28.646152946917177 1.3603099617073056 8.871761212129706E-7 14.11487651662209 336.06980867490284
14.118145362474447 0.6941421658717348 NaN 0.2586206092372123  -28.694337273065937 -28.694337273065937 -28.694337273065937 0.0 0.0 0.0 336.17567371594095 NaN 17.427283598893062 1.6009763269072243E-4 28.694337273065937 1.3599950022370701 8.849421371305543E-7 14.118145362474447 336.17567371594095
14.121414208326815 0.6939814848162548 NaN 0.2590915364377545  -28.74259429396243 -28.74259429396243 -28.74259429396243 0.0 0.0 0.0 336.28152307067876 NaN 17.430650491516815 1.6009763269072243E-4 28.74259429396243 1.359680188581956 8.843616334232888E-7 14.121414208326815 336.28152307067876
14.12468305417919 0.6938208781329356 NaN 0.2595629669065482  -28.790901886232774 -28.790901886232774 -28.790901886232774 0.0 0.0 0.0 336.3873479245448 NaN 17.466313422747827 1.60105097268289E-4 28.790901886232774 1.3592806729714764 8.821335508053484E-7 14.12468305417919 336.3873479245448
14.127951900031567 0.693660345770154 NaN 0.2600349490711617  -28.83926492404383 -28.83926492404383 -28.83926492404383 0.0 0.0 0.0 336.49316172045735 NaN 17.469810791269403 1.6009774977675077E-4 28.83926492404383 1.3590285383732623 8.815488748529284E-7 14.127951900031567 336.49316172045735
14.131220745883951 0.693499887676334 NaN 0.26050760839874726  -28.887695840286312 -28.887695840286312 -28.887695840286312 0.0 0.0 0.0 336.5989640014137 NaN 17.505697550421573 1.6009510397072373E-4 28.887695840286312 1.358736621491484 8.793347375708939E-7 14.131220745883951 336.5989640014137
14.134489591736342 0.6933395037999477 NaN 0.2609806479101493  -28.93616492582122 -28.93616492582122 -28.93616492582122 0.0 0.0 0.0 336.70475058935494 NaN 17.50907118115793 1.6009510397072373E-4 28.93616492582122 1.3584223900832093 8.787587107844238E-7 14.134489591736342 336.70475058935494
14.137758437588744 0.6931791940895147 NaN 0.26145453230628  -28.984719576458886 -28.984719576458886 -28.984719576458886 0.0 0.0 0.0 336.8105214822762 NaN 17.545083647386743 1.60095103970691E-4 28.984719576458886 1.358108303984532 8.765495178891593E-7 14.137758437588744 336.8105214822762
14.14102728344115 0.6930189584936023 NaN 0.2619286226629713  -29.033295241120385 -29.033295241120385 -29.033295241120385 0.0 0.0 0.0 336.9162766784539 NaN 17.548460678025457 1.600951039706502E-4 29.033295241120385 1.3577943630944733 8.759757121571316E-7 14.14102728344115 336.9162766784539
14.144296129293563 0.6928587969608256 NaN 0.26240373968439384  -29.081973815179705 -29.081973815179705 -29.081973815179705 0.0 0.0 0.0 337.02201391888866 NaN 17.58435456421529 1.6010219585776533E-4 29.081973815179705 1.357420436350636 8.737836205062833E-7 14.144296129293563 337.02201391888866
14.14756497514598 0.6926987094398469 NaN 0.26287902720172324  -29.13066970356034 -29.13066970356034 -29.13066970356034 0.0 0.0 0.0 337.12773771499417 NaN 17.620477557613672 1.6009857220201256E-4 29.13066970356034 1.3571589522330807 8.71603173254246E-7 14.14756497514598 337.12773771499417
14.150833820998406 0.6925386958793758 NaN 0.2633552339670041  -29.179458570450862 -29.179458570450862 -29.179458570450862 0.0 0.0 0.0 337.23344276418635 NaN 17.623736355959785 1.6010591980956457E-4 29.179458570450862 1.3567831796269845 8.71039445340553E-7 14.150833820998406 337.23344276418635
14.154102666850841 0.6923787562281694 NaN 0.26383174920061064  -29.228278365614948 -29.228278365614948 -29.228278365614948 0.0 0.0 0.0 337.3391272583468 NaN 17.659703112811126 1.601089981553285E-4 29.228278365614948 1.3564437545316506 8.688639748939464E-7 14.154102666850841 337.3391272583468
14.157371512703284 0.6922188904350323 NaN 0.26430901947288005  -29.277173805319652 -29.277173805319652 -29.277173805319652 0.0 0.0 0.0 337.4447988627658 NaN 17.663222153896406 1.6010165054773567E-4 29.277173805319652 1.3561927978392136 8.682897673181077E-7 14.157371512703284 337.4447988627658
14.16064035855573 0.6920590984488163 NaN 0.2647867691241076  -29.326118047643586 -29.326118047643586 -29.326118047643586 0.0 0.0 0.0 337.55045960918875 NaN 17.699651391456342 1.6009763269074089E-4 29.326118047643586 1.3559137615001056 8.661026611711459E-7 14.16064035855573 337.55045960918875
14.163909204408181 0.6918993802184205 NaN 0.26526509828821054  -29.375121170532324 -29.375121170532324 -29.375121170532324 0.0 0.0 0.0 337.6561048746883 NaN 17.703045417254277 1.600976326907817E-4 29.375121170532324 1.3556008342554804 8.655369643984012E-7 14.163909204408181 337.6561048746883
14.16717805026064 0.6917397356927907 NaN 0.26574408506590574  -29.42419060769729 -29.42419060769729 -29.42419060769729 0.0 0.0 0.0 337.7617338686694 NaN 17.739329834864925 1.6010215756103152E-4 29.42419060769729 1.3552497477321117 8.633680217623894E-7 14.16717805026064 337.7617338686694
14.170446896113107 0.6915801648209202 NaN 0.26622348083008585  -29.47330138304244 -29.47330138304244 -29.47330138304244 0.0 0.0 0.0 337.8673442138734 NaN 17.74277819587353 1.600967315626729E-4 29.47330138304244 1.3549616377930098 8.627883948207771E-7 14.170446896113107 337.8673442138734
14.173715741965582 0.6914206675518495 NaN 0.26670370044859887  -29.52249558894709 -29.52249558894709 -29.52249558894709 0.0 0.0 0.0 337.9729423421101 NaN 17.779009378396854 1.60095103970736E-4 29.52249558894709 1.3546629185573063 8.606330420855975E-7 14.173715741965582 337.9729423421101
14.176984587818064 0.6912612438346657 NaN 0.2671841527956507  -29.571713497538187 -29.571713497538187 -29.571713497538187 0.0 0.0 0.0 338.07852475526704 NaN 17.782410204535854 1.60095103970736E-4 29.571713497538187 1.3543505683367494 8.600716911336562E-7 14.176984587818064 338.07852475526704
14.180253433670549 0.6911018936185034 NaN 0.2676656117131415  -29.62103277870708 -29.62103277870708 -29.62103277870708 0.0 0.0 0.0 338.18409145153504 NaN 17.818784308102945 1.6009510397069763E-4 29.62103277870708 1.3540383621230716 8.579203228344512E-7 14.180253433670549 338.18409145153504
14.183522279523043 0.6909426168525432 NaN 0.268147242511887  -29.6703695573112 -29.6703695573112 -29.6703695573112 0.0 0.0 0.0 338.28964242927964 NaN 17.855137832021587 1.6009510397066106E-4 29.6703695573112 1.3536927152181357 8.557577482881447E-7 14.183522279523043 338.28964242927964
14.186791125375546 0.6907834134860134 NaN 0.2686298292690239  -29.719802885024084 -29.719802885024084 -29.719802885024084 0.0 0.0 0.0 338.39516245683086 NaN 17.857847399787293 1.6009510397066106E-4 29.719802885024084 1.3530573025313632 8.550292225925109E-7 14.186791125375546 338.39516245683086
14.190059971228056 0.6906242834681886 NaN 0.26911269511844005  -29.769264928230786 -29.769264928230786 -29.769264928230786 0.0 0.0 0.0 338.50064153423386 NaN 17.89417351343293 1.6009706168113524E-4 29.769264928230786 1.352577994639951 8.528051289193716E-7 14.190059971228056 338.50064153423386
14.193328817080568 0.6904652267483906 NaN 0.2695963517312535  -29.818806959725634 -29.818806959725634 -29.818806959725634 0.0 0.0 0.0 338.6061453229372 NaN 17.89869266249521 1.6009763269073343E-4 29.818806959725634 1.3527909753427603 8.525307106678536E-7 14.193328817080568 338.6061453229372
14.196597662933087 0.6903062432759873 NaN 0.2700804641920937  -29.86839543958818 -29.86839543958818 -29.86839543958818 0.0 0.0 0.0 338.71163339301995 NaN 17.93518568760181 1.6010078555179317E-4 29.86839543958818 1.352452853322655 8.50404296065653E-7 14.196597662933087 338.71163339301995
14.199866508785615 0.6901473330003935 NaN 0.27056518434339766  -29.918045690516895 -29.918045690516895 -29.918045690516895 0.0 0.0 0.0 338.817101239249 NaN 17.93847284621665 1.6010813315942696E-4 29.918045690516895 1.352079463344978 8.498570489169009E-7 14.199866508785615 338.817101239249
14.20313535463815 0.6899884958710705 NaN 0.27105054029990644  -29.96775997294895 -29.96775997294895 -29.96775997294895 0.0 0.0 0.0 338.92254940401733 NaN 17.975050786000185 1.601067848055215E-4 29.96775997294895 1.3517796668444868 8.477373031992693E-7 14.20313535463815 338.92254940401733
14.206404200490692 0.6898297318375263 NaN 0.2715363333358088  -30.017518438307057 -30.017518438307057 -30.017518438307057 0.0 0.0 0.0 339.0279866763895 NaN 17.97860301033332 1.6009943719788762E-4 30.017518438307057 1.351530651223682 8.471798056473299E-7 14.206404200490692 339.0279866763895
14.209673046343239 0.6896710408493152 NaN 0.27202293516613646  -30.0673589858232 -30.0673589858232 -30.0673589858232 0.0 0.0 0.0 339.13341182522737 NaN 18.01536095214284 1.6009763269071012E-4 30.0673589858232 1.3512349700952846 8.450623114827564E-7 14.209673046343239 339.13341182522737
14.212941892195792 0.689512422856038 NaN 0.2725097987195368  -30.11722621822781 -30.11722621822781 -30.11722621822781 0.0 0.0 0.0 339.2388212413208 NaN 18.018785756005492 1.6009763269071012E-4 30.11722621822781 1.3509241984846196 8.445130972053714E-7 14.212941892195792 339.2388212413208
14.216210738048352 0.6893538778073416 NaN 0.27299764780434227  -30.16719322291707 -30.16719322291707 -30.16719322291707 0.0 0.0 0.0 339.3442149229178 NaN 18.05551662010381 1.600951039706986E-4 30.16719322291707 1.350613569791041 8.423942373415816E-7 14.216210738048352 339.3442149229178
14.219479583900918 0.6891954056529195 NaN 0.2734856692787929  -30.217177926981467 -30.217177926981467 -30.217177926981467 0.0 0.0 0.0 339.44959286845756 NaN 18.092401709971266 1.6009568969360552E-4 30.217177926981467 1.3502981437236499 8.402903694069024E-7 14.219479583900918 339.44959286845756
14.222748429753493 0.6890370063425114 NaN 0.27397467663377323  -30.26726325015297 -30.26726325015297 -30.26726325015297 0.0 0.0 0.0 339.55495227342584 NaN 18.095705004095556 1.60103037185185E-4 30.26726325015297 1.3499258477002565 8.397508412515335E-7 14.222748429753493 339.55495227342584
14.226017275606074 0.688878679825903 NaN 0.27446394464248897  -30.317375024797595 -30.317375024797595 -30.317375024797595 0.0 0.0 0.0 339.66029110368567 NaN 18.132537557518482 1.6010682302925537E-4 30.317375024797595 1.3495837498767354 8.376599718647494E-7 14.226017275606074 339.66029110368567
14.22928612145866 0.6887204260529264 NaN 0.2749540303646033  -30.36756964047321 -30.36756964047321 -30.36756964047321 0.0 0.0 0.0 339.76561653409044 NaN 18.13610805574721 1.6009947553767586E-4 30.36756964047321 1.3493356371682177 8.371103141508666E-7 14.22928612145866 339.76561653409044
14.232554967311252 0.6885622449734596 NaN 0.2754445488811068  -30.41780853121114 -30.41780853121114 -30.41780853121114 0.0 0.0 0.0 339.8709310552802 NaN 18.173092554186766 1.6009510397066106E-4 30.41780853121114 1.349062566624256 8.350229926921429E-7 14.232554967311252 339.8709310552802
14.235823813163853 0.6884041365374268 NaN 0.27593570509479765  -30.46811246330973 -30.46811246330973 -30.46811246330973 0.0 0.0 0.0 339.9762302923339 NaN 18.176534585917565 1.6009510397066106E-4 30.46811246330973 1.3487527933625405 8.344815058832618E-7 14.235823813163853 339.9762302923339
14.23909265901646 0.688246100694798 NaN 0.2764274763203226  -30.518478736124234 -30.518478736124234 -30.518478736124234 0.0 0.0 0.0 340.0815052336091 NaN 18.213443692164404 1.6010696169505755E-4 30.518478736124234 1.348364592153357 8.324212762629347E-7 14.23909265901646 340.0815052336091
14.242361504869072 0.6880881373955893 NaN 0.27691971529907233  -30.568892506290517 -30.568892506290517 -30.568892506290517 0.0 0.0 0.0 340.18676925642313 NaN 18.217021781147025 1.6009961408746434E-4 30.568892506290517 1.3481169888906697 8.318757879297491E-7 14.242361504869072 340.18676925642313
14.24563035072169 0.6879302465898625 NaN 0.27741274079965644  -30.619386529904396 -30.619386529904396 -30.619386529904396 0.0 0.0 0.0 340.2920201367559 NaN 18.25404315369405 1.6010299890169903E-4 30.619386529904396 1.3477791512020751 8.298076932704368E-7 14.24563035072169 340.2920201367559
14.248899196574316 0.6877724282277252 NaN 0.27790605589478695  -30.669910137612135 -30.669910137612135 -30.669910137612135 0.0 0.0 0.0 340.3972504373171 NaN 18.257358894164607 1.601103465092923E-4 30.669910137612135 1.3474081200247663 8.29276370675685E-7 14.248899196574316 340.3972504373171
14.25216804242695 0.6876146822593311 NaN 0.27840033828995764  -30.720531864137616 -30.720531864137616 -30.720531864137616 0.0 0.0 0.0 340.50246205373605 NaN 18.294432155970505 1.6011113278625473E-4 30.720531864137616 1.3470924661067694 8.272162728774658E-7 14.25216804242695 340.50246205373605
14.25543688827959 0.6874570086348795 NaN 0.2788947946010199  -30.77117145492441 -30.77117145492441 -30.77117145492441 0.0 0.0 0.0 340.6076579158757 NaN 18.331684374965935 1.601111327862162E-4 30.77117145492441 1.3467835707953346 8.251567128383237E-7 14.25543688827959 340.6076579158757
14.258705734132233 0.6872994073046151 NaN 0.27939027120753335  -30.821915335005567 -30.821915335005567 -30.821915335005567 0.0 0.0 0.0 340.7128380223364 NaN 18.335143437382023 1.601111327862162E-4 30.821915335005567 1.3464748171126233 8.246228168662915E-7 14.258705734132233 340.7128380223364
14.261974579984884 0.6871418782188286 NaN 0.27988598328855185  -30.872683312548205 -30.872683312548205 -30.872683312548205 0.0 0.0 0.0 340.8180112395389 NaN 18.372646554503966 1.6009761107745317E-4 30.872683312548205 1.3462797192725156 8.225622542235723E-7 14.261974579984884 340.8180112395389
14.265243425837541 0.6869844213278556 NaN 0.28038254337418345  -30.923537608441414 -30.923537608441414 -30.923537608441414 0.0 0.0 0.0 340.9231687008985 NaN 18.376109376065408 1.600976110774124E-4 30.923537608441414 1.3459712225479519 8.22030387300512E-7 14.265243425837541 340.9231687008985
14.268512271690208 0.6868270365820781 NaN 0.2808795156127779  -30.974433945495637 -30.974433945495637 -30.974433945495637 0.0 0.0 0.0 341.02831040358535 NaN 18.413372217524767 1.6009761107740268E-4 30.974433945495637 1.3456628671732855 8.199910168412207E-7 14.268512271690208 341.02831040358535
14.27178111754288 0.686669723931923 NaN 0.2813771591790843  -31.02539862996707 -31.02539862996707 -31.02539862996707 0.0 0.0 0.0 341.13343634614387 NaN 18.416838489320373 1.6009761107744347E-4 31.02539862996707 1.3453546530512277 8.19461172569811E-7 14.27178111754288 341.13343634614387
14.275049963395556 0.6865124833278629 NaN 0.28187539195140304  -31.0764239182517 -31.0764239182517 -31.0764239182517 0.0 0.0 0.0 341.2385465271251 NaN 18.45443952459411 1.6009761107743992E-4 31.0764239182517 1.345046580085539 8.174170258118752E-7 14.275049963395556 341.2385465271251
14.27831880924824 0.6863553147204152 NaN 0.282374118997456  -31.12750007981024 -31.12750007981024 -31.12750007981024 0.0 0.0 0.0 341.3436409450869 NaN 18.457909334512077 1.6009761107739913E-4 31.12750007981024 1.344738648179211 8.168892016809514E-7 14.27831880924824 341.3436409450869
14.281587655100932 0.6861982180601434 NaN 0.2828736123025759  -31.178654224375542 -31.178654224375542 -31.178654224375542 0.0 0.0 0.0 341.4487195985933 NaN 18.495182536155745 1.6009761107741596E-4 31.178654224375542 1.3444308572345884 8.14869779464504E-7 14.281587655100932 341.4487195985933
14.28485650095363 0.6860411932976556 NaN 0.28337342262306897  -31.229840753149 -31.229840753149 -31.229840753149 0.0 0.0 0.0 341.55377667045235 NaN 18.4984256709871 1.6010766231599568E-4 31.229840753149 1.3440179597674522 8.143414440948073E-7 14.28485650095363 341.55377667045235
14.288125346806336 0.6858842403836053 NaN 0.28387418487897076  -31.28112417623289 -31.28112417623289 -31.28112417623289 0.0 0.0 0.0 341.6588167084749 NaN 18.536136400842786 1.6010224112634583E-4 31.28112417623289 1.3437559736455096 8.123129016504509E-7 14.288125346806336 341.6588167084749
14.291394192659045 0.6857273592686915 NaN 0.284375122245018  -31.332425713644646 -31.332425713644646 -31.332425713644646 0.0 0.0 0.0 341.76384579714403 NaN 18.573876759157148 1.6009512558339434E-4 31.332425713644646 1.3435083292087293 8.102915583900086E-7 14.291394192659045 341.76384579714403
14.29466303851176 0.6855705499036578 NaN 0.28487711287331796  -31.383835261287718 -31.383835261287718 -31.383835261287718 0.0 0.0 0.0 341.8688613739409 NaN 18.57736048998674 1.6009512558339434E-4 31.383835261287718 1.3432011011461866 8.097691314249512E-7 14.29466303851176 341.8688613739409
14.297931884364484 0.6854138122392931 NaN 0.28537931345046114  -31.435266430662644 -31.435266430662644 -31.435266430662644 0.0 0.0 0.0 341.97386117920064 NaN 18.614975292309484 1.6009512558338643E-4 31.435266430662644 1.3428940135627108 8.077633773669002E-7 14.297931884364484 341.97386117920064
14.301200730217216 0.685257146226431 NaN 0.28588239299803875  -31.486787455333324 -31.486787455333324 -31.486787455333324 0.0 0.0 0.0 342.0788452115262 NaN 18.618462504484846 1.6009512558334566E-4 31.486787455333324 1.3425870663614847 8.072429325083082E-7 14.301200730217216 342.0788452115262
14.304469576069954 0.6851005518159505 NaN 0.2863858604327955  -31.538348443947655 -31.538348443947655 -31.538348443947655 0.0 0.0 0.0 342.1838134695268 NaN 18.656249005451507 1.6009512558331942E-4 31.538348443947655 1.3422802594471974 8.052397851817349E-7 14.304469576069954 342.1838134695268
14.307738421922696 0.6849440289587753 NaN 0.2868900290668072  -31.58998148038166 -31.58998148038166 -31.58998148038166 0.0 0.0 0.0 342.28876182489637 NaN 18.659555234239964 1.6010758087624372E-4 31.58998148038166 1.3418900288697355 8.047417665553226E-7 14.307738421922696 342.28876182489637
14.311007267775446 0.6847875776058737 NaN 0.28739476668126424  -31.64167270457594 -31.64167270457594 -31.64167270457594 0.0 0.0 0.0 342.3936896798829 NaN 18.697281334590674 1.6011111117112444E-4 31.64167270457594 1.3415539407111958 8.027511672708922E-7 14.311007267775446 342.3936896798829
14.314276113628202 0.6846311977082592 NaN 0.2879000297672927  -31.69341774957379 -31.69341774957379 -31.69341774957379 0.0 0.0 0.0 342.4986017546763 NaN 18.700775270688492 1.6011111117108368E-4 31.69341774957379 1.3412475799136294 8.022346598610173E-7 14.314276113628202 342.4986017546763
14.317544959480967 0.6844748892169894 NaN 0.2884060403295993  -31.74523923151757 -31.74523923151757 -31.74523923151757 0.0 0.0 0.0 342.60349804826836 NaN 18.73857190028478 1.601111111710707E-4 31.74523923151757 1.3409413590073798 8.002509761531546E-7 14.317544959480967 342.60349804826836
14.320813805333737 0.6843186520831676 NaN 0.2889123977739464  -31.79709629774558 -31.79709629774558 -31.79709629774558 0.0 0.0 0.0 342.7083785593024 NaN 18.74206932427767 1.601111111710707E-4 31.79709629774558 1.3406352778963633 7.997364246183675E-7 14.320813805333737 342.7083785593024
