# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
49.895959828027806 0.14604970071958706 NaN 73.24483950433935  -7048.975332978715 -7048.975332978715 -7048.975332978715 0.0 0.0 0.0 2841.605946928696 NaN 471.2631067596989 2.2316623729727478E-4 7048.975332978715 0.75557771931502 7.170984941799401E-9 49.895959828027806 2841.605946928696
49.90251904449743 0.1460305038609778 NaN 73.26318989733812  -7051.3686735457395 -7051.3686735457395 -7051.3686735457395 0.0 0.0 0.0 2841.888186305623 NaN 471.28289362682455 2.2316451310812295E-4 7051.3686735457395 0.7555603313706499 7.169520960204066E-9 49.90251904449743 2841.888186305623
49.90907826096704 0.14601131204819812 NaN 73.28154028589073  -7053.7620144601215 -7053.7620144601215 -7053.7620144601215 0.0 0.0 0.0 2842.170410120654 NaN 471.3026744630612 2.2316278891897114E-4 7053.7620144601215 0.7555429492624153 7.16805755682998E-9 49.90907826096704 2842.170410120654
49.91563747743666 0.1459921252792588 NaN 73.29989066999809  -7056.155355721857 -7056.155355721857 -7056.155355721857 0.0 0.0 0.0 2842.4526183772255 NaN 471.32244927130444 2.2316106472981934E-4 7056.155355721857 0.7555255729880451 7.1665947313379886E-9 49.91563747743666 2842.4526183772255
49.92219669390628 0.1459729435521718 NaN 73.31824104966107  -7058.548697330932 -7058.548697330932 -7058.548697330932 0.0 0.0 0.0 2842.7348110787707 NaN 471.3422180544471 2.2315934054066753E-4 7058.548697330932 0.7555082025452687 7.165132483389213E-9 49.92219669390628 2842.7348110787707
49.928755910375905 0.14595376686495 NaN 73.33659142488048  -7060.94203928734 -7060.94203928734 -7060.94203928734 0.0 0.0 0.0 2843.016988228723 NaN 471.3619808153807 2.2315761635151576E-4 7060.94203928734 0.7554908379318176 7.163670812645037E-9 49.928755910375905 2843.016988228723
49.93531512684553 0.1459345952156074 NaN 73.35494179565718  -7063.335381591067 -7063.335381591067 -7063.335381591067 0.0 0.0 0.0 2843.299149830514 NaN 471.38173755699506 2.2315589216236395E-4 7063.335381591067 0.7554734791454237 7.1622097187671016E-9 49.93531512684553 2843.299149830514
49.94187434331515 0.14591542860215903 NaN 73.37329216199201  -7065.728724242098 -7065.728724242098 -7065.728724242098 0.0 0.0 0.0 2843.581295887574 NaN 471.401488282178 2.2315416797321215E-4 7065.728724242098 0.7554561261838207 7.160749201417315E-9 49.94187434331515 2843.581295887574
49.948433559784775 0.14589626702262093 NaN 73.39164252388582  -7068.12206724043 -7068.12206724043 -7068.12206724043 0.0 0.0 0.0 2843.8634264033326 NaN 471.4212329938155 2.2315244378406034E-4 7068.12206724043 0.755438779044743 7.159289260257849E-9 49.948433559784775 2843.8634264033326
49.9549927762544 0.1458771104750102 NaN 73.40999288133943  -7070.515410586049 -7070.515410586049 -7070.515410586049 0.0 0.0 0.0 2844.145541381218 NaN 471.44097169479176 2.2315071959490857E-4 7070.515410586049 0.7554214377259262 7.157829894951137E-9 49.9549927762544 2844.145541381218
49.96155199272403 0.145857958957345 NaN 73.42834323435376  -7072.9087542789475 -7072.9087542789475 -7072.9087542789475 0.0 0.0 0.0 2844.4276408246587 NaN 471.4607043879897 2.2314899540575676E-4 7072.9087542789475 0.7554041022251076 7.156371105159864E-9 49.96155199272403 2844.4276408246587
49.96811120919367 0.14583881246764446 NaN 73.44669358292958  -7075.302098319114 -7075.302098319114 -7075.302098319114 0.0 0.0 0.0 2844.7097247370803 NaN 471.4804310762898 2.2314727121660493E-4 7075.302098319114 0.7553867725400253 7.154912890546998E-9 49.96811120919367 2844.7097247370803
49.97467042566331 0.1458196710039289 NaN 73.4650439270678  -7077.695442706536 -7077.695442706536 -7077.695442706536 0.0 0.0 0.0 2844.9917931219074 NaN 471.5001517625711 2.2314554702745313E-4 7077.695442706536 0.7553694486684183 7.153455250775749E-9 49.97467042566331 2844.9917931219074
49.98122964213296 0.1458005345642195 NaN 73.4833942667692  -7080.088787441205 -7080.088787441205 -7080.088787441205 0.0 0.0 0.0 2845.273845982565 NaN 471.5198664497107 2.2314382283830132E-4 7080.088787441205 0.7553521306080275 7.151998185509602E-9 49.98122964213296 2845.273845982565
49.987788858602606 0.14578140314653865 NaN 73.50174460203465  -7082.482132523106 -7082.482132523106 -7082.482132523106 0.0 0.0 0.0 2845.5558833224754 NaN 471.53957514058425 2.2314209864914954E-4 7082.482132523106 0.7553348183565942 7.1505416944122925E-9 49.987788858602606 2845.5558833224754
49.994348075072246 0.14576227674890965 NaN 73.52009493286499  -7084.87547795223 -7084.87547795223 -7084.87547795223 0.0 0.0 0.0 2845.83790514506 NaN 471.55927783806504 2.231403744599977E-4 7084.87547795223 0.755317511911862 7.149085777147831E-9 49.994348075072246 2845.83790514506
50.0009072915419 0.14574315536935686 NaN 73.53844525926107  -7087.268823728571 -7087.268823728571 -7087.268823728571 0.0 0.0 0.0 2846.1199114537408 NaN 471.5789745450254 2.231386502708459E-4 7087.268823728571 0.7553002112715747 7.147630433380473E-9 50.0009072915419 2846.1199114537408
50.00746650801155 0.14572403900590575 NaN 73.55679558122372  -7089.66216985211 -7089.66216985211 -7089.66216985211 0.0 0.0 0.0 2846.4019022519365 NaN 471.59866526433507 2.231369260816941E-4 7089.66216985211 0.7552829164334773 7.146175662774745E-9 50.00746650801155 2846.4019022519365
50.01402572448121 0.1457049276565827 NaN 73.57514589875383  -7092.055516322848 -7092.055516322848 -7092.055516322848 0.0 0.0 0.0 2846.683877543066 NaN 471.61834999886247 2.2313520189254227E-4 7092.055516322848 0.7552656273953167 7.1447214649954264E-9 50.01402572448121 2846.683877543066
50.02058494095086 0.14568582131941524 NaN 73.59349621185217  -7094.448863140763 -7094.448863140763 -7094.448863140763 0.0 0.0 0.0 2846.9658373305465 NaN 471.6380287514743 2.2313347770339047E-4 7094.448863140763 0.75524834415484 7.143267839707559E-9 50.02058494095086 2846.9658373305465
50.027144157420516 0.1456667199924319 NaN 73.61184652051962  -7096.842210305848 -7096.842210305848 -7096.842210305848 0.0 0.0 0.0 2847.2477816177943 NaN 471.6577015250354 2.2313175351423866E-4 7096.842210305848 0.7552310667097966 7.141814786576451E-9 50.027144157420516 2847.2477816177943
50.03370337389018 0.1456476236736622 NaN 73.63019682475702  -7099.235557818097 -7099.235557818097 -7099.235557818097 0.0 0.0 0.0 2847.529710408225 NaN 471.67736832240865 2.2313002932508683E-4 7099.235557818097 0.755213795057936 7.140362305267657E-9 50.03370337389018 2847.529710408225
50.04026259035984 0.14562853236113676 NaN 73.64854712456523  -7101.628905677492 -7101.628905677492 -7101.628905677492 0.0 0.0 0.0 2847.8116237052527 NaN 471.6970291464553 2.2312830513593506E-4 7101.628905677492 0.7551965291970095 7.138910395447005E-9 50.04026259035984 2847.8116237052527
50.0468218068295 0.14560944605288723 NaN 73.66689741994506  -7104.022253884027 -7104.022253884027 -7104.022253884027 0.0 0.0 0.0 2848.0935215122904 NaN 471.71668400003506 2.2312658094678325E-4 7104.022253884027 0.75517926912477 7.137459056780571E-9 50.0468218068295 2848.0935215122904
50.053381023299174 0.14559036474694614 NaN 73.68524771089739  -7106.415602437694 -7106.415602437694 -7106.415602437694 0.0 0.0 0.0 2848.3754038327506 NaN 471.7363328860055 2.2312485675763142E-4 7106.415602437694 0.7551620148389703 7.13600828893469E-9 50.053381023299174 2848.3754038327506
50.05994023976884 0.1455712884413473 NaN 73.703597997423  -7108.808951338477 -7108.808951338477 -7108.808951338477 0.0 0.0 0.0 2848.657270670043 NaN 471.7559758072227 2.2312313256847962E-4 7108.808951338477 0.7551447663373658 7.1345580915759716E-9 50.05994023976884 2848.657270670043
50.06649945623852 0.1455522171341254 NaN 73.72194827952279  -7111.202300586368 -7111.202300586368 -7111.202300586368 0.0 0.0 0.0 2848.9391220275784 NaN 471.775612766541 2.2312140837932778E-4 7111.202300586368 0.755127523617712 7.133108464371256E-9 50.06649945623852 2848.9391220275784
50.07305867270819 0.14553315082331614 NaN 73.74029855719759  -7113.595650181355 -7113.595650181355 -7113.595650181355 0.0 0.0 0.0 2849.220957908765 NaN 471.79524376681275 2.2311968419017598E-4 7113.595650181355 0.7551102866777657 7.131659406987661E-9 50.07305867270819 2849.220957908765
50.07961788917787 0.14551408950695632 NaN 73.75864883044821  -7115.989000123428 -7115.989000123428 -7115.989000123428 0.0 0.0 0.0 2849.5027783170103 NaN 471.8148688108884 2.2311796000102415E-4 7115.989000123428 0.7550930555152859 7.130210919092566E-9 50.07961788917787 2849.5027783170103
50.08617710564755 0.14549503318308374 NaN 73.77699909927553  -7118.382350412578 -7118.382350412578 -7118.382350412578 0.0 0.0 0.0 2849.7845832557214 NaN 471.8344879016174 2.2311623581187234E-4 7118.382350412578 0.7550758301280314 7.128763000353588E-9 50.08617710564755 2849.7845832557214
50.09273632211723 0.14547598184973723 NaN 73.79534936368034  -7120.775701048792 -7120.775701048792 -7120.775701048792 0.0 0.0 0.0 2850.0663727283027 NaN 471.8541010418468 2.231145116227205E-4 7120.775701048792 0.7550586105137633 7.127315650438617E-9 50.09273632211723 2850.0663727283027
50.099295538586915 0.14545693550495664 NaN 73.81369962366351  -7123.169052032059 -7123.169052032059 -7123.169052032059 0.0 0.0 0.0 2850.348146738159 NaN 471.87370823442205 2.231127874335687E-4 7123.169052032059 0.755041396670243 7.125868869015794E-9 50.099295538586915 2850.348146738159
50.105854755056605 0.14543789414678288 NaN 73.83204987922589  -7125.562403362372 -7125.562403362372 -7125.562403362372 0.0 0.0 0.0 2850.6299052886934 NaN 471.8933094821868 2.2311106324441688E-4 7125.562403362372 0.7550241885952336 7.124422655753517E-9 50.105854755056605 2850.6299052886934
50.112413971526294 0.1454188577732578 NaN 73.8504001303683  -7127.955755039719 -7127.955755039719 -7127.955755039719 0.0 0.0 0.0 2850.9116483833086 NaN 471.9129047879831 2.2310933905526507E-4 7127.955755039719 0.7550069862864992 7.1229770103204434E-9 50.112413971526294 2850.9116483833086
50.118973187995984 0.1453998263824244 NaN 73.8687503770916  -7130.349107064086 -7130.349107064086 -7130.349107064086 0.0 0.0 0.0 2851.193376025405 NaN 471.932494154651 2.2310761486611324E-4 7130.349107064086 0.7549897897418051 7.121531932385484E-9 50.118973187995984 2851.193376025405
50.12553240446569 0.14538079997232656 NaN 73.88710061939662  -7132.74245943547 -7132.74245943547 -7132.74245943547 0.0 0.0 0.0 2851.4750882183835 NaN 471.9520775850293 2.231058906769614E-4 7132.74245943547 0.7549725989589178 7.120087421617801E-9 50.12553240446569 2851.4750882183835
50.132091620935384 0.14536177854100935 NaN 73.90545085728418  -7135.135812153852 -7135.135812153852 -7135.135812153852 0.0 0.0 0.0 2851.756784965641 NaN 471.9716550819545 2.2310416648780963E-4 7135.135812153852 0.7549554139356046 7.118643477686824E-9 50.132091620935384 2851.756784965641
50.13865083740509 0.1453427620865187 NaN 73.92380109075513  -7137.529165219227 -7137.529165219227 -7137.529165219227 0.0 0.0 0.0 2852.038466270577 NaN 471.99122664826166 2.2310244229865777E-4 7137.529165219227 0.7549382346696352 7.117200100262229E-9 50.13865083740509 2852.038466270577
50.14521005387479 0.1453237506069017 NaN 73.9421513198103  -7139.922518631582 -7139.922518631582 -7139.922518631582 0.0 0.0 0.0 2852.3201321365873 NaN 472.0107922867837 2.2310071810950594E-4 7139.922518631582 0.7549210611587787 7.115757289013953E-9 50.14521005387479 2852.3201321365873
50.151769270344495 0.14530474410020636 NaN 73.96050154445055  -7142.315872390905 -7142.315872390905 -7142.315872390905 0.0 0.0 0.0 2852.601782567068 NaN 472.0303520003527 2.2309899392035417E-4 7142.315872390905 0.7549038934008063 7.114315043612176E-9 50.151769270344495 2852.601782567068
50.158328486814206 0.14528574256448173 NaN 73.9788517646767  -7144.709226497189 -7144.709226497189 -7144.709226497189 0.0 0.0 0.0 2852.8834175654133 NaN 472.049905791798 2.230972697312023E-4 7144.709226497189 0.7548867313934909 7.112873363727349E-9 50.158328486814206 2852.8834175654133
50.16488770328392 0.14526674599777795 NaN 73.99720198048959  -7147.102580950422 -7147.102580950422 -7147.102580950422 0.0 0.0 0.0 2853.1650371350165 NaN 472.06945366394774 2.2309554554205048E-4 7147.102580950422 0.7548695751346055 7.111432249030165E-9 50.16488770328392 2853.1650371350165
50.17144691975363 0.14524775439814613 NaN 74.01555219189005  -7149.495935750591 -7149.495935750591 -7149.495935750591 0.0 0.0 0.0 2853.44664127927 NaN 472.08899561962795 2.2309382135289864E-4 7149.495935750591 0.7548524246219247 7.109991699191581E-9 50.17144691975363 2853.44664127927
50.178006136223345 0.14522876776363833 NaN 74.03390239887892  -7151.88929089769 -7151.88929089769 -7151.88929089769 0.0 0.0 0.0 2853.728230001565 NaN 472.1085316616637 2.2309209716374684E-4 7151.88929089769 0.7548352798532244 7.108551713882794E-9 50.178006136223345 2853.728230001565
50.18456535269306 0.14520978609230778 NaN 74.05225260145706  -7154.282646391705 -7154.282646391705 -7154.282646391705 0.0 0.0 0.0 2854.009803305292 NaN 472.1280617928774 2.23090372974595E-4 7154.282646391705 0.7548181408262817 7.107112292775272E-9 50.18456535269306 2854.009803305292
50.19112456916278 0.1451908093822086 NaN 74.07060279962525  -7156.676002232626 -7156.676002232626 -7156.676002232626 0.0 0.0 0.0 2854.2913611938393 NaN 472.14758601609026 2.2308864878544318E-4 7156.676002232626 0.7548010075388749 7.105673435540726E-9 50.19112456916278 2854.2913611938393
50.197683785632506 0.14517183763139596 NaN 74.08895299338438  -7159.0693584204455 -7159.0693584204455 -7159.0693584204455 0.0 0.0 0.0 2854.5729036705957 NaN 472.1671043341215 2.2308692459629135E-4 7159.0693584204455 0.7547838799887829 7.104235141851122E-9 50.197683785632506 2854.5729036705957
50.20424300210223 0.14515287083792608 NaN 74.10730319234995  -7161.462715134733 -7161.462715134733 -7161.462715134733 0.0 0.0 0.0 2854.8544307389475 NaN 472.1482791283459 2.232419680574766E-4 7161.462715134733 0.7544979983563116 7.105834697900462E-9 50.20424300210223 2854.8544307389475
50.210802218571956 0.1451339089998562 NaN 74.12565339906018  -7163.856071994874 -7163.856071994874 -7163.856071994874 0.0 0.0 0.0 2855.1358422238213 NaN 472.16783096336275 2.232402401290956E-4 7163.856071994874 0.7544812534007161 7.1043995668447336E-9 50.210802218571956 2855.1358422238213
50.21736143504168 0.1451149521152445 NaN 74.14400360138907  -7166.2494292051915 -7166.2494292051915 -7166.2494292051915 0.0 0.0 0.0 2855.4172384388075 NaN 472.1873769124526 2.2323851220071463E-4 7166.2494292051915 0.7544645140858758 7.102964996748975E-9 50.21736143504168 2855.4172384388075
50.22392065151141 0.14509600018215024 NaN 74.16235379933747  -7168.642786765677 -7168.642786765677 -7168.642786765677 0.0 0.0 0.0 2855.698619387263 NaN 472.2069169784157 2.2323678427233357E-4 7168.642786765677 0.7544477804096102 7.101530987287484E-9 50.22392065151141 2855.698619387263
50.230479867981146 0.1450770531986337 NaN 74.18070399290617  -7171.036144676319 -7171.036144676319 -7171.036144676319 0.0 0.0 0.0 2855.9799850725435 NaN 472.2264511640509 2.2323505634395257E-4 7171.036144676319 0.7544310523697401 7.100097538134816E-9 50.230479867981146 2855.9799850725435
50.237039084450885 0.1450581111627561 NaN 74.19905418209605  -7173.429502937109 -7173.429502937109 -7173.429502937109 0.0 0.0 0.0 2856.261335498004 NaN 472.2459794721554 2.2323332841557157E-4 7173.429502937109 0.7544143299640864 7.098664648965758E-9 50.237039084450885 2856.261335498004
50.243598300920624 0.14503917407257977 NaN 74.21740436690789  -7175.822861548033 -7175.822861548033 -7175.822861548033 0.0 0.0 0.0 2856.5426706669978 NaN 472.2655019055241 2.2323160048719058E-4 7175.822861548033 0.7543976131904724 7.097232319455371E-9 50.243598300920624 2856.5426706669978
50.25015751739036 0.145020241926168 NaN 74.2357545473425  -7178.216220509082 -7178.216220509082 -7178.216220509082 0.0 0.0 0.0 2856.8239905828777 NaN 472.2850184669505 2.2322987255880958E-4 7178.216220509082 0.7543809020467217 7.095800549278957E-9 50.25015751739036 2856.8239905828777
50.25671673386011 0.14500131472158506 NaN 74.25410472340079  -7180.609579820246 -7180.609579820246 -7180.609579820246 0.0 0.0 0.0 2857.105295248996 NaN 472.3045291592268 2.232281446304286E-4 7180.609579820246 0.7543641965306597 7.094369338112062E-9 50.25671673386011 2857.105295248996
50.263275950329856 0.1449823924568963 NaN 74.27245489508351  -7183.002939481512 -7183.002939481512 -7183.002939481512 0.0 0.0 0.0 2857.386584668702 NaN 472.32403398514265 2.232264167020476E-4 7183.002939481512 0.7543474966401124 7.092938685630489E-9 50.263275950329856 2857.386584668702
50.26983516679961 0.144963475130168 NaN 74.29080506239153  -7185.3962994928725 -7185.3962994928725 -7185.3962994928725 0.0 0.0 0.0 2857.6678588453465 NaN 472.34353294748706 2.2322468877366655E-4 7185.3962994928725 0.7543308023729073 7.09150859151028E-9 50.26983516679961 2857.6678588453465
50.276394383269356 0.14494456273946757 NaN 74.30915522532564  -7187.789659854314 -7187.789659854314 -7187.789659854314 0.0 0.0 0.0 2857.9491177822765 NaN 472.3630260490463 2.2322296084528555E-4 7187.789659854314 0.7543141137268726 7.090079055427743E-9 50.276394383269356 2857.9491177822765
50.2829535997391 0.1449256552828633 NaN 74.32750538388666  -7190.183020565824 -7190.183020565824 -7190.183020565824 0.0 0.0 0.0 2858.2303614828397 NaN 472.38251329260555 2.2322123291690455E-4 7190.183020565824 0.7542974306998381 7.088650077059421E-9 50.2829535997391 2858.2303614828397
50.28951281620886 0.14490675275842455 NaN 74.3458555380755  -7192.5763816274 -7192.5763816274 -7192.5763816274 0.0 0.0 0.0 2858.5115899503826 NaN 472.40199468094823 2.2321950498852358E-4 7192.5763816274 0.7542807532896344 7.0872216560821056E-9 50.28951281620886 2858.5115899503826
50.296072032678616 0.14488785516422167 NaN 74.36420568789288  -7194.969743039024 -7194.969743039024 -7194.969743039024 0.0 0.0 0.0 2858.7928031882498 NaN 472.4214702168556 2.2321777706014258E-4 7194.969743039024 0.7542640814940934 7.085793792172848E-9 50.296072032678616 2858.7928031882498
50.302631249148384 0.144868962498326 NaN 74.38255583333971  -7197.363104800692 -7197.363104800692 -7197.363104800692 0.0 0.0 0.0 2859.074001199786 NaN 472.440939903108 2.2321604913176152E-4 7197.363104800692 0.7542474153110482 7.084366485008931E-9 50.302631249148384 2859.074001199786
50.309190465618144 0.14485007475881 NaN 74.40090597441676  -7199.756466912385 -7199.756466912385 -7199.756466912385 0.0 0.0 0.0 2859.3551839883335 NaN 472.46040374248344 2.2321432120338052E-4 7199.756466912385 0.754230754738333 7.082939734267904E-9 50.309190465618144 2859.3551839883335
50.31574968208791 0.14483119194374697 NaN 74.41925611112488  -7202.149829374101 -7202.149829374101 -7202.149829374101 0.0 0.0 0.0 2859.6363515572352 NaN 472.4798617377583 2.2321259327499952E-4 7202.149829374101 0.7542140997737827 7.081513539627549E-9 50.31574968208791 2859.6363515572352
50.32230889855768 0.1448123140512113 NaN 74.43760624346487  -7204.543192185822 -7204.543192185822 -7204.543192185822 0.0 0.0 0.0 2859.917503909831 NaN 472.4993138917075 2.232108653466185E-4 7204.543192185822 0.754197450415234 7.080087900765902E-9 50.32230889855768 2859.917503909831
50.328868115027454 0.14479344107927838 NaN 74.45595637143761  -7206.936555347542 -7206.936555347542 -7206.936555347542 0.0 0.0 0.0 2860.198641049461 NaN 472.5187602071042 2.232091374182375E-4 7206.936555347542 0.7541808066605241 7.078662817361244E-9 50.328868115027454 2860.198641049461
50.33542733149723 0.1447745730260246 NaN 74.47430649504385  -7209.32991885925 -7209.32991885925 -7209.32991885925 0.0 0.0 0.0 2860.4797629794643 NaN 472.5382006867198 2.232074094898565E-4 7209.32991885925 0.7541641685074918 7.077238289092103E-9 50.33542733149723 2860.4797629794643
50.34198654796701 0.14475570988952732 NaN 74.49265661428448  -7211.7232827209355 -7211.7232827209355 -7211.7232827209355 0.0 0.0 0.0 2860.7608697031783 NaN 472.557635333324 2.2320568156147547E-4 7211.7232827209355 0.7541475359539773 7.075814315637261E-9 50.34198654796701 2860.7608697031783
50.34854576443679 0.14473685166786499 NaN 74.51100672916029  -7214.116646932585 -7214.116646932585 -7214.116646932585 0.0 0.0 0.0 2861.0419612239393 NaN 472.5770641496849 2.2320395363309447E-4 7214.116646932585 0.7541309089978208 7.074390896675731E-9 50.34854576443679 2861.0419612239393
50.355104980906574 0.14471799835911694 NaN 74.52935683967208  -7216.510011494191 -7216.510011494191 -7216.510011494191 0.0 0.0 0.0 2861.323037545083 NaN 472.59648713856876 2.2320222570471345E-4 7216.510011494191 0.7541142876368649 7.072968031886788E-9 50.355104980906574 2861.323037545083
50.361664197376356 0.14469914996136363 NaN 74.54770694582069  -7218.9033764057385 -7218.9033764057385 -7218.9033764057385 0.0 0.0 0.0 2861.604098669943 NaN 472.6159043027402 2.2320049777633245E-4 7218.9033764057385 0.7540976718689525 7.071545720949946E-9 50.361664197376356 2861.604098669943
50.36822341384614 0.14468030647268643 NaN 74.56605704760699  -7221.296741667221 -7221.296741667221 -7221.296741667221 0.0 0.0 0.0 2861.885144601854 NaN 472.6353156449623 2.2319876984795145E-4 7221.296741667221 0.7540810616919276 7.070123963544959E-9 50.36822341384614 2861.885144601854
50.37478263031593 0.14466146789116768 NaN 74.58440714503173  -7223.690107278627 -7223.690107278627 -7223.690107278627 0.0 0.0 0.0 2862.1661753441476 NaN 472.65472116799623 2.2319704191957042E-4 7223.690107278627 0.754064457103636 7.068702759351837E-9 50.37478263031593 2862.1661753441476
50.38134184678571 0.14464263421489088 NaN 74.60275723809576  -7226.0834732399435 -7226.0834732399435 -7226.0834732399435 0.0 0.0 0.0 2862.4471909001554 NaN 472.67412087460156 2.2319531399118942E-4 7226.0834732399435 0.7540478581019239 7.06728210805083E-9 50.38134184678571 2862.4471909001554
50.3879010632555 0.14462380544194028 NaN 74.62110732679992  -7228.476839551165 -7228.476839551165 -7228.476839551165 0.0 0.0 0.0 2862.7281912732074 NaN 472.69351476753644 2.2319358606280837E-4 7228.476839551165 0.7540312646846394 7.0658620093224314E-9 50.3879010632555 2862.7281912732074
50.394460279725294 0.14460498157040136 NaN 74.63945741114503  -7230.870206212279 -7230.870206212279 -7230.870206212279 0.0 0.0 0.0 2863.0091764666327 NaN 472.71290284955677 2.2319185813442737E-4 7230.870206212279 0.7540146768496307 7.064442462847385E-9 50.394460279725294 2863.0091764666327
50.4010194961951 0.14458616259836046 NaN 74.65780749113192  -7233.263573223278 -7233.263573223278 -7233.263573223278 0.0 0.0 0.0 2863.2901464837596 NaN 472.73228512341745 2.2319013020604634E-4 7233.263573223278 0.7539980945947484 7.063023468306672E-9 50.4010194961951 2863.2901464837596
50.4075787126649 0.14456734852390496 NaN 74.67615756676139  -7235.656940584146 -7235.656940584146 -7235.656940584146 0.0 0.0 0.0 2863.5711013279147 NaN 472.7516615918711 2.2318840227766534E-4 7235.656940584146 0.7539815179178426 7.06160502538152E-9 50.4075787126649 2863.5711013279147
50.41413792913471 0.14454853934512327 NaN 74.69450763803428  -7238.050308294876 -7238.050308294876 -7238.050308294876 0.0 0.0 0.0 2863.8520410024244 NaN 472.77103225766894 2.231866743492843E-4 7238.050308294876 0.7539649468167662 7.0601871337534086E-9 50.41413792913471 2863.8520410024244
50.420697145604514 0.14452973506010475 NaN 74.71285770495135  -7240.443676355451 -7240.443676355451 -7240.443676355451 0.0 0.0 0.0 2864.132965510613 NaN 472.7903971235603 2.2318494642090329E-4 7240.443676355451 0.753948381289372 7.058769793104053E-9 50.420697145604514 2864.132965510613
50.42725636207432 0.14451093566693973 NaN 74.73120776751347  -7242.837044765865 -7242.837044765865 -7242.837044765865 0.0 0.0 0.0 2864.4138748558044 NaN 472.80975619229326 2.231832184925223E-4 7242.837044765865 0.7539318213335144 7.0573530031154144E-9 50.42725636207432 2864.4138748558044
50.433815578544134 0.14449214116371958 NaN 74.74955782572148  -7245.230413526113 -7245.230413526113 -7245.230413526113 0.0 0.0 0.0 2864.6947690413217 NaN 472.82910946661394 2.2318149056414123E-4 7245.230413526113 0.7539152669470492 7.055936763469692E-9 50.433815578544134 2864.6947690413217
50.440374795013945 0.14447335154853672 NaN 74.76790787957617  -7247.623782636174 -7247.623782636174 -7247.623782636174 0.0 0.0 0.0 2864.9756480704864 NaN 472.8484569492668 2.231797626357602E-4 7247.623782636174 0.7538987181278326 7.054521073849337E-9 50.440374795013945 2864.9756480704864
50.44693401148376 0.14445456681948438 NaN 74.78625792907836  -7250.017152096046 -7250.017152096046 -7250.017152096046 0.0 0.0 0.0 2865.2565119466194 NaN 472.86779864299444 2.231780347073792E-4 7250.017152096046 0.7538821748737223 7.053105933937042E-9 50.44693401148376 2865.2565119466194
50.45349322795358 0.14443578697465695 NaN 74.80460797422887  -7252.410521905713 -7252.410521905713 -7252.410521905713 0.0 0.0 0.0 2865.5373606730395 NaN 472.8871345505384 2.2317630677899818E-4 7252.410521905713 0.7538656371825777 7.051691343415737E-9 50.45349322795358 2865.5373606730395
50.4600524444234 0.14441701201214974 NaN 74.82295801502852  -7254.803892065167 -7254.803892065167 -7254.803892065167 0.0 0.0 0.0 2865.818194253066 NaN 472.9064646746378 2.2317457885061713E-4 7254.803892065167 0.7538491050522582 7.0502773019685965E-9 50.4600524444234 2865.818194253066
50.466611660893214 0.1443982419300591 NaN 74.84130805147812  -7257.197262574394 -7257.197262574394 -7257.197262574394 0.0 0.0 0.0 2866.0990126900156 NaN 472.9257890180302 2.2317285092223615E-4 7257.197262574394 0.7538325784806245 7.048863809279042E-9 50.466611660893214 2866.0990126900156
50.47317087736304 0.14437947672648227 NaN 74.85965808357852  -7259.590633433389 -7259.590633433389 -7259.590633433389 0.0 0.0 0.0 2866.3798159872053 NaN 472.9451075834524 2.231711229938551E-4 7259.590633433389 0.7538160574655398 7.047450865030728E-9 50.47317087736304 2866.3798159872053
50.47973009383287 0.14436071639951759 NaN 74.87800811133054  -7261.984004642141 -7261.984004642141 -7261.984004642141 0.0 0.0 0.0 2866.6606041479504 NaN 472.9644203736383 2.2316939506547407E-4 7261.984004642141 0.7537995420048667 7.04603846890756E-9 50.47973009383287 2866.6606041479504
50.4862893103027 0.1443419609472643 NaN 74.89635813473495  -7264.377376200637 -7264.377376200637 -7264.377376200637 0.0 0.0 0.0 2866.941377175565 NaN 472.983727391321 2.2316766713709307E-4 7264.377376200637 0.7537830320964696 7.044626620593679E-9 50.4862893103027 2866.941377175565
50.492848526772526 0.14432321036782272 NaN 74.9147081537926  -7266.770748108862 -7266.770748108862 -7266.770748108862 0.0 0.0 0.0 2867.2221350733616 NaN 473.00302863923156 2.2316593920871205E-4 7266.770748108862 0.7537665277382141 7.0432153197734686E-9 50.492848526772526 2867.2221350733616
50.49940774324236 0.14430446465929408 NaN 74.93305816850429  -7269.164120366813 -7269.164120366813 -7269.164120366813 0.0 0.0 0.0 2867.5028778446535 NaN 473.0223241200994 2.23164211280331E-4 7269.164120366813 0.753750028927967 7.041804566131556E-9 50.49940774324236 2867.5028778446535
50.5059669597122 0.14428572381978064 NaN 74.95140817887088  -7271.557492974478 -7271.557492974478 -7271.557492974478 0.0 0.0 0.0 2867.7836054927516 NaN 473.041613836652 2.2316248335194997E-4 7271.557492974478 0.7537335356635957 7.04039435935281E-9 50.5059669597122 2867.7836054927516
50.51252617618204 0.14426698784738556 NaN 74.96975818489317  -7273.950865931847 -7273.950865931847 -7273.950865931847 0.0 0.0 0.0 2868.0643180209654 NaN 473.0608977916161 2.2316075542356894E-4 7273.950865931847 0.753717047942969 7.038984699122326E-9 50.51252617618204 2868.0643180209654
