# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
50.86797862776185 0.10471305685485481 36.849834057955505 210.75618729418304  -19707.08504862192 -19707.08504862192 -19707.08504862192 0.0 0.0 0.0 8572.036715781012 206.9332377816356 1399.1176481363693 3.7645588875992306E-4 19707.08504862192 0.8692477976638869 4.5978942582456435E-9 50.86797862776185 8572.036715781012
50.877568317852734 0.10469331994924183 36.856885092821294 210.83190243840744  -19717.296104747904 -19717.296104747904 -19717.296104747904 0.0 0.0 0.0 8573.441357049782 207.0082135350913 1399.2025393859458 3.7644284533458033E-4 19717.296104747904 0.8691799964912998 4.596230913182237E-9 50.877568317852734 8573.441357049782
50.88715800794362 0.10467359048247259 36.86393501259506 210.90761749171847  -19727.507162020836 -19727.507162020836 -19727.507162020836 0.0 0.0 0.0 8574.845854146457 207.0831895035919 1399.2873839866072 3.7642980190923765E-4 19727.507162020836 0.8691122275273415 4.594568639966965E-9 50.88715800794362 8574.845854146457
50.896747698034524 0.10465386845034227 36.870983817573126 210.98333245413966  -19737.71822044098 -19737.71822044098 -19737.71822044098 0.0 0.0 0.0 8576.250207117917 207.15816568709292 1399.372181977309 3.764167584838949E-4 19737.71822044098 0.8690444907544985 4.5929074375953436E-9 50.896747698034524 8576.250207117917
50.906337388125436 0.10463415384864931 36.87803150805175 211.05904732569408  -19747.92928000855 -19747.92928000855 -19747.92928000855 0.0 0.0 0.0 8577.654416011022 207.2331420855497 1399.4569333969694 3.764037150585521E-4 19747.92928000855 0.8689767861552697 4.591247305064123E-9 50.906337388125436 8577.654416011022
50.915927078216356 0.1046144466731953 36.88507808432712 211.13476210640513  -19758.140340723778 -19758.140340723778 -19758.140340723778 0.0 0.0 0.0 8579.058480872622 207.3081186989176 1399.5416382844687 3.763906716332094E-4 19758.140340723778 0.8689091137121676 4.5895882413712914E-9 50.915927078216356 8579.058480872622
50.92551676830729 0.10459474691978494 36.89212354669538 211.21047679629598  -19768.351402586915 -19768.351402586915 -19768.351402586915 0.0 0.0 0.0 8580.462401749544 207.3830955271522 1399.6262966786492 3.7637762820786665E-4 19768.351402586915 0.8688414734077178 4.587930245516069E-9 50.92551676830729 8580.462401749544
50.93510645839823 0.10457505458422617 36.89916789545261 211.2861913953899  -19778.562465598177 -19778.562465598177 -19778.562465598177 0.0 0.0 0.0 8581.866178688604 207.45807257020877 1399.7109086183127 3.763645847825239E-4 19778.562465598177 0.8687738652244595 4.586273316498924E-9 50.93510645839823 8581.866178688604
50.944696148489186 0.10455536966232999 36.90621113089483 211.3619059037102  -19788.77352975782 -19788.77352975782 -19788.77352975782 0.0 0.0 0.0 8583.2698117366 207.53304982804295 1399.7954741422259 3.7635154135718106E-4 19788.77352975782 0.8687062891449447 4.584617453321535E-9 50.944696148489186 8583.2698117366
50.95428583858015 0.10453569214991064 36.913253253318004 211.4376203212801  -19798.98459506605 -19798.98459506605 -19798.98459506605 0.0 0.0 0.0 8584.673300940314 207.6080273006102 1399.8799932891159 3.7633849793183827E-4 19798.98459506605 0.8686387451517391 4.582962654986829E-9 50.95428583858015 8584.673300940314
50.96387552867113 0.10451602204278544 36.92029426301805 211.51333464812282  -19809.195661523136 -19809.195661523136 -19809.195661523136 0.0 0.0 0.0 8586.076646346515 207.68300498786596 1399.9644660976728 3.7632545450649543E-4 19809.195661523136 0.8685712332274214 4.581308920498948E-9 50.96387552867113 8586.076646346515
50.97346521876213 0.10449635933677492 36.927334160290805 211.58904888426162  -19819.406729129292 -19819.406729129292 -19819.406729129292 0.0 0.0 0.0 8587.479848001953 207.75798288976583 1400.0488926065482 3.763124110811526E-4 19819.406729129292 0.8685037533545833 4.57965624886327E-9 50.97346521876213 8587.479848001953
50.98305490885313 0.10447670402770275 36.934372945432045 211.66476302971958  -19829.617797884748 -19829.617797884748 -19829.617797884748 0.0 0.0 0.0 8588.882905953356 207.8329610062652 1400.1332728543543 3.7629936765580974E-4 19829.617797884748 0.86843630551583 4.578004639086396E-9 50.98305490885313 8588.882905953356
50.99264459894414 0.10445705611139568 36.941410618737514 211.74047708451997  -19839.828867789744 -19839.828867789744 -19839.828867789744 0.0 0.0 0.0 8590.285820247449 207.90793933731976 1400.2176068796684 3.7628632423046684E-4 19839.828867789744 0.8683688896937797 4.576354090176141E-9 50.99264459894414 8590.285820247449
51.00223428903515 0.10443741558368368 36.94844718050287 211.81619104868594  -19850.0399388445 -19850.0399388445 -19850.0399388445 0.0 0.0 0.0 8591.688590930931 207.982917882885 1400.3018947210282 3.76273280805124E-4 19850.0399388445 0.8683015058710638 4.574704601141553E-9 51.00223428903515 8591.688590930931
51.011823979126184 0.10441778244039976 36.955482631023735 211.89190492224083  -19860.25101104928 -19860.25101104928 -19860.25101104928 0.0 0.0 0.0 8593.091218050491 208.0578966429166 1400.3861364169336 3.762602373797811E-4 19860.25101104928 0.868234154030327 4.573056170992887E-9 51.011823979126184 8593.091218050491
51.02141366921723 0.10439815667738014 36.962516970595665 211.9676187052077  -19870.4620844043 -19870.4620844043 -19870.4620844043 0.0 0.0 0.0 8594.4937016528 208.13287561737016 1400.4703320058477 3.7624719395443814E-4 19870.4620844043 0.868166834154227 4.57140879874162E-9 51.02141366921723 8594.4937016528
51.03100335930828 0.10437853829046419 36.96955019951413 212.0433323976097  -19880.67315890978 -19880.67315890978 -19880.67315890978 0.0 0.0 0.0 8595.896041784508 208.20785480620117 1400.5544815261946 3.7623415052909524E-4 19880.67315890978 0.8680995462254347 4.56976248340045E-9 51.03100335930828 8595.896041784508
51.04059304939934 0.1043589272754943 36.97658231807459 212.11904599947  -19890.884234565983 -19890.884234565983 -19890.884234565983 0.0 0.0 0.0 8597.298238492258 208.2828342093654 1400.6385850163629 3.762211071037523E-4 19890.884234565983 0.868032290226634 4.568117223983275E-9 51.04059304939934 8597.298238492258
51.05018273949042 0.10433932362831608 36.98361332657241 212.19475951081182  -19901.095311373127 -19901.095311373127 -19901.095311373127 0.0 0.0 0.0 8598.700291822672 208.3578138268185 1400.7226425147014 3.7620806367840933E-4 19901.095311373127 0.8679650661405219 4.566473019505213E-9 51.05018273949042 8598.700291822672
51.0597724295815 0.10431972734477821 36.9906432253029 212.27047293165825  -19911.306389331443 -19911.306389331443 -19911.306389331443 0.0 0.0 0.0 8600.102201822354 208.43279365851612 1400.8066540595216 3.761950202530664E-4 19911.306389331443 0.8678978739498088 4.564829868982593E-9 51.0597724295815 8600.102201822354
51.069362119672604 0.1043001384207325 36.997672014561324 212.34618626203252  -19921.517468441183 -19921.517468441183 -19921.517468441183 0.0 0.0 0.0 8601.503968537898 208.50777370441403 1400.8906196890998 3.7618197682772337E-4 19921.517468441183 0.8678307136372176 4.563187771432942E-9 51.069362119672604 8601.503968537898
51.07895180976371 0.10428055685203393 37.004699694642866 212.42189950195757  -19931.72854870255 -19931.72854870255 -19931.72854870255 0.0 0.0 0.0 8602.905592015875 208.58275396446783 1400.9745394416711 3.7616893340238037E-4 19931.72854870255 0.8677635851854854 4.561546725875012E-9 51.07895180976371 8602.905592015875
51.08854149985483 0.1042609826345405 37.011726265842675 212.49761265145665  -19941.939630115805 -19941.939630115805 -19941.939630115805 0.0 0.0 0.0 8604.307072302847 208.65773443863327 1401.0584133554378 3.761558899770373E-4 19941.939630115805 0.8676964885773609 4.5599067313287295E-9 51.08854149985483 8604.307072302847
51.09813118994596 0.10424141576411337 37.01875172845583 212.5733257105529  -19952.150712681174 -19952.150712681174 -19952.150712681174 0.0 0.0 0.0 8605.708409445355 208.73271512686614 1401.14224146856 3.761428465516943E-4 19952.150712681174 0.8676294237956065 4.558267786815252E-9 51.09813118994596 8605.708409445355
51.10772088003709 0.10422185623661682 37.02577608277734 212.64903867926924  -19962.36179639888 -19962.36179639888 -19962.36179639888 0.0 0.0 0.0 8607.109603489926 208.8076960291221 1401.2260238191636 3.7612980312635123E-4 19962.36179639888 0.8675623908229982 4.556629891356922E-9 51.10772088003709 8607.109603489926
51.11731057012823 0.10420230404791822 37.03279932910216 212.72475155762888  -19972.57288126916 -19972.57288126916 -19972.57288126916 0.0 0.0 0.0 8608.51065448307 208.88267714535704 1401.3097604453371 3.761167597010082E-4 19972.57288126916 0.8674953896423241 4.554993043977281E-9 51.11731057012823 8608.51065448307
51.126900260219394 0.10418275919388797 37.039821467725204 212.800464345655  -19982.783967292264 -19982.783967292264 -19982.783967292264 0.0 0.0 0.0 8609.911562471285 208.95765847552676 1401.3934513851307 3.7610371627566516E-4 19982.783967292264 0.8674284202363856 4.553357243701067E-9 51.126900260219394 8609.911562471285
51.13648995031056 0.10416322167039971 37.0468424989413 212.87617704337052  -19992.995054468414 -19992.995054468414 -19992.995054468414 0.0 0.0 0.0 8611.31232750105 209.032640019587 1401.477096676557 3.7609067285032205E-4 19992.995054468414 0.8673614825879977 4.551722489554221E-9 51.13648995031056 8611.31232750105
51.14607964040174 0.10414369147333004 37.053862423045224 212.9518896507986  -20003.20614279784 -20003.20614279784 -20003.20614279784 0.0 0.0 0.0 8612.712949618824 209.10762177749365 1401.560696357593 3.76077629424979E-4 20003.20614279784 0.8672945766799877 4.550088780563869E-9 51.14607964040174 8612.712949618824
51.15566933049292 0.10412416859855875 37.060881240331696 213.02760216796221  -20013.41723228077 -20013.41723228077 -20013.41723228077 0.0 0.0 0.0 8614.113428871058 209.1826037492025 1401.644250466178 3.7606458599963587E-4 20013.41723228077 0.8672277024951958 4.548456115758329E-9 51.15566933049292 8614.113428871058
51.16525902058413 0.10410465304196861 37.067898951095394 213.10331459488458  -20023.62832291747 -20023.62832291747 -20023.62832291747 0.0 0.0 0.0 8615.513765304184 209.2575859346696 1401.7277590402136 3.7605154257429275E-4 20023.62832291747 0.8671608600164753 4.546824494167106E-9 51.16525902058413 8615.513765304184
51.17484871067535 0.1040851447994456 37.074915555630895 213.17902693158862  -20033.83941470815 -20033.83941470815 -20033.83941470815 0.0 0.0 0.0 8616.913958964615 209.3325683338507 1401.811222117565 3.7603849914894953E-4 20033.83941470815 0.8670940492266931 4.545193914820899E-9 51.17484871067535 8616.913958964615
51.18443840076657 0.10406564386687873 37.08193105423273 213.25473917809734  -20044.050507653028 -20044.050507653028 -20044.050507653028 0.0 0.0 0.0 8618.314009898751 209.40755094670158 1401.89463973606 3.760254557236064E-4 20044.050507653028 0.8670272701087283 4.543564376751593E-9 51.18443840076657 8618.314009898751
51.1940280908578 0.10404615024016008 37.0889454471954 213.33045133443383  -20054.261601752358 -20054.261601752358 -20054.261601752358 0.0 0.0 0.0 8619.713918152978 209.48253377317826 1401.9780119334903 3.7601241229826324E-4 20054.261601752358 0.866960522645473 4.541935878992249E-9 51.1940280908578 8619.713918152978
51.203617780949045 0.10402666391518478 37.095958734813316 213.40616340062107  -20064.472697006375 -20064.472697006375 -20064.472697006375 0.0 0.0 0.0 8621.113683773663 209.5575168132368 1402.0613387476096 3.7599936887292007E-4 20064.472697006375 0.866893806819832 4.540308420577113E-9 51.203617780949045 8621.113683773663
51.2132074710403 0.1040071848878511 37.10297091738083 213.48187537668207  -20074.683793415305 -20074.683793415305 -20074.683793415305 0.0 0.0 0.0 8622.513306807155 209.63250006683296 1402.1446202161358 3.7598632544757685E-4 20074.683793415305 0.8668271226147243 4.5386820005416185E-9 51.2132074710403 8622.513306807155
51.22279716113156 0.10398771315406036 37.109981995192236 213.55758726263983  -20084.894890979373 -20084.894890979373 -20084.894890979373 0.0 0.0 0.0 8623.912787299792 209.70748353392275 1402.2278563767488 3.7597328202223357E-4 20084.894890979373 0.8667604700130802 4.537056617922367E-9 51.22279716113156 8623.912787299792
51.232386851222834 0.10396824870971691 37.116991968541775 213.63329905851737  -20095.10598969883 -20095.10598969883 -20095.10598969883 0.0 0.0 0.0 8625.312125297896 209.7824672144622 1402.3110472670928 3.759602385968904E-4 20095.10598969883 0.8666938489978434 4.535432271757145E-9 51.232386851222834 8625.312125297896
51.24197654131412 0.1039487915507282 37.12400083772363 213.7090107643377  -20105.317089573902 -20105.317089573902 -20105.317089573902 0.0 0.0 0.0 8626.71132084777 209.85745110840742 1402.3941929247753 3.759471951715471E-4 20105.317089573902 0.8666272595519708 4.533808961084904E-9 51.24197654131412 8626.71132084777
51.25156623140541 0.10392934167300476 37.1310086030319 213.78472238012367  -20115.528190604815 -20115.528190604815 -20115.528190604815 0.0 0.0 0.0 8628.1103739957 209.93243521571418 1402.4772933873658 3.759341517462039E-4 20115.528190604815 0.8665607016584319 4.532186684945782E-9 51.25156623140541 8628.1103739957
51.26115592149672 0.10390989907246012 37.13801526476066 213.8604339058984  -20125.73929279182 -20125.73929279182 -20125.73929279182 0.0 0.0 0.0 8629.509284787962 210.00741953633877 1402.5603486923985 3.759211083208606E-4 20125.73929279182 0.8664941753002088 4.530565442381077E-9 51.26115592149672 8629.509284787962
51.27074561158804 0.10389046374501093 37.14502082320389 213.93614534168478  -20135.950396135133 -20135.950396135133 -20135.950396135133 0.0 0.0 0.0 8630.908053270812 210.0824040702371 1402.6433588773714 3.7590806489551734E-4 20135.950396135133 0.8664276804602971 4.528945232433261E-9 51.27074561158804 8630.908053270812
51.280335301679365 0.10387103568657688 37.15202527865553 214.0118566875057  -20146.16150063499 -20146.16150063499 -20146.16150063499 0.0 0.0 0.0 8632.306679490492 210.1573888173652 1402.7263239797435 3.75895021470174E-4 20146.16150063499 0.8663612171217046 4.527326054145977E-9 51.280335301679365 8632.306679490492
51.2899249917707 0.1038516148930807 37.15902863140944 214.08756794338416  -20156.37260629162 -20156.37260629162 -20156.37260629162 0.0 0.0 0.0 8633.705163493225 210.23237377767924 1402.8092440369398 3.758819780448307E-4 20156.37260629162 0.8662947852674521 4.525707906564029E-9 51.2899249917707 8633.705163493225
51.29951468186204 0.10383220136044814 37.16603088175945 214.1632791093431  -20166.583713105272 -20166.583713105272 -20166.583713105272 0.0 0.0 0.0 8635.103505325222 210.30735895113534 1402.8921190863482 3.758689346194874E-4 20166.583713105272 0.8662283848805731 4.524090788733383E-9 51.29951468186204 8635.103505325222
51.3091043719534 0.10381279508460806 37.17303202999929 214.2389901854055  -20176.794821076175 -20176.794821076175 -20176.794821076175 0.0 0.0 0.0 8636.501705032675 210.38234433768963 1402.9749491653197 3.75855891194144E-4 20176.794821076175 0.8661620159441142 4.522474699701173E-9 51.3091043719534 8636.501705032675
51.31869406204476 0.10379339606149231 37.18003207642266 214.31470117159412  -20187.005930204545 -20187.005930204545 -20187.005930204545 0.0 0.0 0.0 8637.899762661762 210.45732993729814 1403.057734311169 3.758428477688007E-4 20187.005930204545 0.8660956784411343 4.520859638515695E-9 51.31869406204476 8637.899762661762
51.328283752136144 0.10377400428703579 37.1870310213232 214.39041206793206  -20197.21704049064 -20197.21704049064 -20197.21704049064 0.0 0.0 0.0 8639.297678258645 210.5323157499172 1403.1404745611744 3.758298043434573E-4 20197.21704049064 0.8660293723547055 4.5192456042264E-9 51.328283752136144 8639.297678258645
51.33787344222753 0.10375461975717647 37.19402886499446 214.46612287444208  -20207.428151934673 -20207.428151934673 -20207.428151934673 0.0 0.0 0.0 8640.69545186947 210.60730177550283 1403.223169952579 3.7581676091811395E-4 20207.428151934673 0.8659630976679122 4.5176325958838945E-9 51.33787344222753 8640.69545186947
51.347463132318936 0.1037352424678553 37.201025607729946 214.54183359114717  -20217.63926453689 -20217.63926453689 -20217.63926453689 0.0 0.0 0.0 8642.093083540367 210.68228801401133 1403.305820522587 3.758037174927705E-4 20217.63926453689 0.8658968543638522 4.516020612539948E-9 51.347463132318936 8642.093083540367
51.35705282241035 0.10371587241501631 37.20802124982311 214.61754421807018  -20227.850378297524 -20227.850378297524 -20227.850378297524 0.0 0.0 0.0 8643.490573317453 210.7572744653989 1403.3884263083705 3.7579067406742707E-4 20227.850378297524 0.8658306424256352 4.5144096532474695E-9 51.35705282241035 8643.490573317453
51.36664251250177 0.10369650959460658 37.215015791567325 214.69325475523388  -20238.061493216792 -20238.061493216792 -20238.061493216792 0.0 0.0 0.0 8644.887921246822 210.83226112962163 1403.4709873470604 3.757776306420837E-4 20238.061493216792 0.8657644618363839 4.51279971706054E-9 51.36664251250177 8644.887921246822
51.3762322025932 0.10367715400257611 37.22200923325592 214.76896520266124  -20248.272609294938 -20248.272609294938 -20248.272609294938 0.0 0.0 0.0 8646.28512737456 210.90724800663588 1403.553503675756 3.7576458721674024E-4 20248.272609294938 0.8656983125792345 4.511190803034377E-9 51.3762322025932 8646.28512737456
51.38582189268463 0.10365780563487807 37.229001575182146 214.84467556037504  -20258.483726532184 -20258.483726532184 -20258.483726532184 0.0 0.0 0.0 8647.682191746731 210.98223509639783 1403.6359753315185 3.757515437913968E-4 20258.483726532184 0.8656321946373344 4.509582910225345E-9 51.38582189268463 8647.682191746731
51.395411582776084 0.10363846448746848 37.235992817639215 214.9203858283983  -20268.69484492878 -20268.69484492878 -20268.69484492878 0.0 0.0 0.0 8649.07911440939 211.05722239886387 1403.7184023513717 3.757385003660533E-4 20268.69484492878 0.865566107993845 4.5079760376909656E-9 51.395411582776084 8649.07911440939
51.405001272867544 0.10361913055630653 37.24298296092026 214.99609600675367  -20278.905964484955 -20278.905964484955 -20278.905964484955 0.0 0.0 0.0 8650.475895408568 211.13220991399024 1403.8007847723063 3.757254569407098E-4 20278.905964484955 0.8655000526319395 4.506370184489895E-9 51.405001272867544 8650.475895408568
51.41459096295902 0.10359980383735434 37.249972005318355 215.07180609546413  -20289.117085200935 -20289.117085200935 -20289.117085200935 0.0 0.0 0.0 8651.87253479029 211.20719764173325 1403.8831226312752 3.7571241351536637E-4 20289.117085200935 0.8654340285348041 4.50476534968194E-9 51.41459096295902 8651.87253479029
51.4241806530505 0.10358048432657709 37.25695995112651 215.14751609455246  -20299.328207076956 -20299.328207076956 -20299.328207076956 0.0 0.0 0.0 8653.269032600554 211.2821855820492 1403.9654159651957 3.756993700900228E-4 20299.328207076956 0.8653680356856377 4.503161532328043E-9 51.4241806530505 8653.269032600554
51.43377034314199 0.10356117201994292 37.263946798637676 215.22322600404138  -20309.539330113246 -20309.539330113246 -20309.539330113246 0.0 0.0 0.0 8654.66538888535 211.35717373489447 1404.04766481095 3.7568632666467927E-4 20309.539330113246 0.865302074067652 4.501558731490292E-9 51.43377034314199 8654.66538888535
51.443360033233496 0.10354186691342299 37.27093254814475 215.29893582395385  -20319.750454310055 -20319.750454310055 -20319.750454310055 0.0 0.0 0.0 8656.061603690656 211.43216210022547 1404.129869205382 3.756732832393358E-4 20319.750454310055 0.8652361436640704 4.49995694623191E-9 51.443360033233496 8656.061603690656
51.45294972332501 0.10352256900299149 37.27791719994055 215.3746455543126  -20329.9615796676 -20329.9615796676 -20329.9615796676 0.0 0.0 0.0 8657.45767706242 211.50715067799848 1404.2120291853028 3.756602398139922E-4 20329.9615796676 0.8651702444581301 4.498356175617258E-9 51.45294972332501 8657.45767706242
51.46253941341655 0.10350327828462559 37.28490075431786 215.4503551951405  -20340.172706186124 -20340.172706186124 -20340.172706186124 0.0 0.0 0.0 8658.853609046591 211.58213946817003 1404.2941447874862 3.756471963886486E-4 20340.172706186124 0.86510437643308 4.496756418711826E-9 51.46253941341655 8658.853609046591
51.47212910350809 0.10348399475430549 37.291883211569356 215.52606474646015  -20350.383833865846 -20350.383833865846 -20350.383833865846 0.0 0.0 0.0 8660.249399689088 211.65712847069636 1404.376216048671 3.7563415296330496E-4 20350.383833865846 0.8650385395721825 4.4951576745822474E-9 51.47212910350809 8660.249399689088
51.481718793599626 0.10346471840801436 37.298864571987686 215.6017742082944  -20360.594962706986 -20360.594962706986 -20360.594962706986 0.0 0.0 0.0 8661.64504903582 211.7321176855339 1404.4582430055589 3.756211095379614E-4 20360.594962706986 0.8649727338587112 4.49355994229628E-9 51.481718793599626 8661.64504903582
51.49130848369118 0.10344544924173833 37.305844835865436 215.67748358066603  -20370.806092709805 -20370.806092709805 -20370.806092709805 0.0 0.0 0.0 8663.040557132685 211.8071071126392 1404.540225694818 3.756080661126178E-4 20370.806092709805 0.8649069592759536 4.4919632209228095E-9 51.49130848369118 8663.040557132685
51.500898173782744 0.10342618725146654 37.31282400349512 215.75319286359786  -20381.017223874525 -20381.017223874525 -20381.017223874525 0.0 0.0 0.0 8664.435924025558 211.8820967519687 1404.6221641530788 3.7559502268727415E-4 20381.017223874525 0.8648412158072089 4.490367509531852E-9 51.500898173782744 8664.435924025558
51.51048786387432 0.10340693243319118 37.3198020751692 215.82890205711254  -20391.228356201376 -20391.228356201376 -20391.228356201376 0.0 0.0 0.0 8665.8311497603 211.9570866034788 1404.7040584169386 3.755819792619306E-4 20391.228356201376 0.8647755034357892 4.4887728071945515E-9 51.51048786387432 8665.8311497603
51.5200775539659 0.10338768478290733 37.32677905118006 215.90461116123288  -20401.43948969059 -20401.43948969059 -20401.43948969059 0.0 0.0 0.0 8667.22623438276 212.03207666712615 1404.7859085229554 3.755689358365869E-4 20401.43948969059 0.8647098221450192 4.487179112983177E-9 51.5200775539659 8667.22623438276
51.5296672440575 0.10336844429661309 37.333754931820046 215.98032017598166  -20411.650624342416 -20411.650624342416 -20411.650624342416 0.0 0.0 0.0 8668.62117793877 212.10706694286722 1404.8677145076565 3.7555589241124323E-4 20411.650624342416 0.864644171918236 4.485586425971113E-9 51.5296672440575 8668.62117793877
51.5392569341491 0.10334921097030957 37.3407297173814 216.05602910138145  -20421.86176015706 -20421.86176015706 -20421.86176015706 0.0 0.0 0.0 8670.015980474142 212.18205743065846 1404.9494764075303 3.755428489858995E-4 20421.86176015706 0.8645785527387889 4.4839947452328736E-9 51.5392569341491 8670.015980474142
51.54884662424072 0.1033299848000008 37.34770340815634 216.13173793745514  -20432.07289713477 -20432.07289713477 -20432.07289713477 0.0 0.0 0.0 8671.410642034676 212.25704813045644 1405.0311942590304 3.7552980556055586E-4 20432.07289713477 0.8645129645900397 4.482404069844087E-9 51.54884662424072 8671.410642034676
51.55843631433236 0.10331076578169378 37.354676004437025 216.2074466842255  -20442.284035275796 -20442.284035275796 -20442.284035275796 0.0 0.0 0.0 8672.805162666158 212.33203904221793 1405.1128680985764 3.7551676213521215E-4 20442.284035275796 0.8644474074553631 4.480814398881498E-9 51.55843631433236 8672.805162666158
51.568026004424 0.10329155391139859 37.3616475065155 216.28315534171492  -20452.49517458033 -20452.49517458033 -20452.49517458033 0.0 0.0 0.0 8674.199542414352 212.40703016589916 1405.1944979625514 3.755037187098684E-4 20452.49517458033 0.8643818813181464 4.479225731422977E-9 51.568026004424 8674.199542414352
51.57761569451565 0.10327234918512815 37.36861791468381 216.3588639099463  -20462.706315048625 -20462.706315048625 -20462.706315048625 0.0 0.0 0.0 8675.593781325011 212.48202150145696 1405.2760838873035 3.754906752845246E-4 20462.706315048625 0.8643163861617889 4.4776380665474976E-9 51.57761569451565 8675.593781325011
51.58720538460731 0.10325315159889839 37.37558722923389 216.43457238894229  -20472.91745668091 -20472.91745668091 -20472.91745668091 0.0 0.0 0.0 8676.987879443872 212.55701304884784 1405.3576259091456 3.7547763185918095E-4 20472.91745668091 0.8642509219697022 4.476051403335155E-9 51.58720538460731 8676.987879443872
51.59679507469898 0.10323396114872821 37.382555450457644 216.51028077872556  -20483.12859947742 -20483.12859947742 -20483.12859947742 0.0 0.0 0.0 8678.381836816658 212.6320048080285 1405.4391240643558 3.7546458843383713E-4 20483.12859947742 0.8641854887253109 4.474465740867144E-9 51.59679507469898 8678.381836816658
51.60638476479066 0.10321477783063947 37.3895225786469 216.58598907931875  -20493.339743438384 -20493.339743438384 -20493.339743438384 0.0 0.0 0.0 8679.77565348907 212.70699677895556 1405.5205783891756 3.7545154500849337E-4 20493.339743438384 0.8641200864120514 4.472881078225783E-9 51.60638476479066 8679.77565348907
51.61597445488235 0.10319560164065698 37.39648861409341 216.66169729074457  -20503.550888564034 -20503.550888564034 -20503.550888564034 0.0 0.0 0.0 8681.1693295068 212.78198896158565 1405.601988919814 3.7543850158314955E-4 20503.550888564034 0.8640547150133729 4.471297414494485E-9 51.61597445488235 8681.1693295068
51.62556414497404 0.1031764325748085 37.40345355708888 216.73740541302558  -20513.7620348546 -20513.7620348546 -20513.7620348546 0.0 0.0 0.0 8682.56286491552 212.8569813558755 1405.6833556924428 3.754254581578057E-4 20513.7620348546 0.8639893745127373 4.469714748757777E-9 51.62556414497404 8682.56286491552
51.63515383506575 0.10315727062912473 37.41041740792496 216.81311344618453  -20523.97318231032 -20523.97318231032 -20523.97318231032 0.0 0.0 0.0 8683.956259760891 212.93197396178178 1405.7646787431986 3.7541241473246196E-4 20523.97318231032 0.8639240648936177 4.4681330801012895E-9 51.63515383506575 8683.956259760891
51.64474352515747 0.10313811579963934 37.417380166893224 216.8888213902441  -20534.18433093143 -20534.18433093143 -20534.18433093143 0.0 0.0 0.0 8685.349514088555 213.0069667792613 1405.8459581081845 3.753993713071181E-4 20534.18433093143 0.8638587861395013 4.4665524076117516E-9 51.64474352515747 8685.349514088555
51.65433321524921 0.10311896808238893 37.42434183428519 216.96452924522683  -20544.39548071816 -20544.39548071816 -20544.39548071816 0.0 0.0 0.0 8686.742627944139 213.08195980827074 1405.9271938234676 3.7538632788177426E-4 20544.39548071816 0.8637935382338856 4.464972730376998E-9 51.65433321524921 8686.742627944139
51.66392290534095 0.10309982747341308 37.431302410392284 217.04023701115526  -20554.60663167073 -20554.60663167073 -20554.60663167073 0.0 0.0 0.0 8688.13560137325 213.15695304876675 1406.0083859250813 3.753732844564304E-4 20554.60663167073 0.8637283211602825 4.463394047485957E-9 51.66392290534095 8688.13560137325
51.6735125954327 0.10308069396875424 37.43826189550592 217.1159446880521  -20564.817783789378 -20564.817783789378 -20564.817783789378 0.0 0.0 0.0 8689.528434421487 213.2319465007062 1406.0895344490218 3.7536024103108646E-4 20564.817783789378 0.8636631349022152 4.461816358028666E-9 51.6735125954327 8689.528434421487
51.683102285524456 0.10306156756445788 37.4452202899174 217.19165227593993  -20575.028937074338 -20575.028937074338 -20575.028937074338 0.0 0.0 0.0 8690.921127134428 213.30694016404584 1406.1706394312532 3.753471976057426E-4 20575.028937074338 0.8635979794432189 4.460239661096245E-9 51.683102285524456 8690.921127134428
51.69269197561623 0.10304244825657231 37.452177593918 217.26735977484137  -20585.240091525844 -20585.240091525844 -20585.240091525844 0.0 0.0 0.0 8692.313679557641 213.3819340387425 1406.2517009077035 3.753341541803987E-4 20585.240091525844 0.8635328547668415 4.458663955780914E-9 51.69269197561623 8692.313679557641
51.70228166570801 0.10302333604114887 37.45913380779891 217.343067184779  -20595.451247144123 -20595.451247144123 -20595.451247144123 0.0 0.0 0.0 8693.70609173667 213.45692812475298 1406.332718914265 3.753211107550548E-4 20595.451247144123 0.8634677608566439 4.4570892411759906E-9 51.70228166570801 8693.70609173667
51.71187135579979 0.10300423091424175 37.46608893185127 217.41877450577527  -20605.662403929404 -20605.662403929404 -20605.662403929404 0.0 0.0 0.0 8695.098363717052 213.53192242203406 1406.4136934867975 3.7530806732971085E-4 20605.662403929404 0.863402697696198 4.4555155163758755E-9 51.71187135579979 8695.098363717052
51.72146104589159 0.10298513287190814 37.47304296636613 217.49448173785288  -20615.873561881916 -20615.873561881916 -20615.873561881916 0.0 0.0 0.0 8696.490495544302 213.60691693054264 1406.4946246611237 3.752950239043669E-4 20615.873561881916 0.8633376652690887 4.453942780476065E-9 51.72146104589159 8696.490495544302
51.7310507359834 0.10296604191020804 37.47999591163452 217.57018888103443  -20626.084721001913 -20626.084721001913 -20626.084721001913 0.0 0.0 0.0 8697.882487263923 213.68191165023566 1406.575512473034 3.7528198047902294E-4 20626.084721001913 0.8632726635589133 4.4523710325731374E-9 51.7310507359834 8697.882487263923
