# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
41.55790078822205 0.27293203477390104 8.676410282777162 13.64128874593905  -1539.9439909067908 -1539.9439909067908 -1539.9439909067908 0.0 0.0 0.0 2924.289240341738 12.779903122676272 158.96072076314462 1.349390766559068E-4 1539.9439909067908 1.0948871415178163 2.236473024515595E-8 41.55790078822205 2924.289240341738
41.56640977685799 0.2728761633239793 8.67899155878027 13.648562131544917  -1540.9553889970775 -1540.9553889970775 -1540.9553889970775 0.0 0.0 0.0 2924.944774786994 12.78698644273936 158.9748486312534 1.3493694580030556E-4 1540.9553889970775 1.0947725650987694 2.235547214835214E-8 41.56640977685799 2924.944774786994
41.57491876549394 0.27282031474407364 8.681572421066672 13.655835506818097  -1541.9667874227762 -1541.9667874227762 -1541.9667874227762 0.0 0.0 0.0 2925.600253360807 12.794069818752575 158.988967031258 1.3493481494470432E-4 1541.9667874227762 1.0946580390390603 2.234622110539298E-8 41.57491876549394 2925.600253360807
41.58342775412991 0.2727644890201448 8.68415286972381 13.663108871760258  -1542.97818618386 -1542.97818618386 -1542.97818618386 0.0 0.0 0.0 2926.255676072942 12.801153250707998 159.00307597149933 1.349326840891031E-4 1542.97818618386 1.0945435633079388 2.2336977108395917E-8 41.58342775412991 2926.255676072942
41.59193674276588 0.2727086861381649 8.686732904839147 13.670382226373077  -1543.9895852803015 -1543.9895852803015 -1543.9895852803015 0.0 0.0 0.0 2926.911042933166 12.808236738597712 159.01717546030918 1.3493055323350185E-4 1543.9895852803015 1.0944291378746795 2.2327740149490082E-8 41.59193674276588 2926.911042933166
41.60044573140187 0.27265290608411774 8.689312526500178 13.677655570658231  -1545.0009847120748 -1545.0009847120748 -1545.0009847120748 0.0 0.0 0.0 2927.566353951247 12.815320282413808 159.03126550601064 1.3492842237790062E-4 1545.0009847120748 1.0943147627085825 2.2318510220816194E-8 41.60044573140187 2927.566353951247
41.608954720037865 0.2725971488439984 8.691891734794416 13.684928904617388  -1546.012384479152 -1546.012384479152 -1546.012384479152 0.0 0.0 0.0 2928.2216091369555 12.82240388214837 159.04534611691784 1.3492629152229939E-4 1546.012384479152 1.0942004377789727 2.2309287314526627E-8 41.608954720037865 2928.2216091369555
41.61746370867388 0.2725414144038133 8.694470529809404 13.69220222825224  -1547.0237845815088 -1547.0237845815088 -1547.0237845815088 0.0 0.0 0.0 2928.8768085000656 12.829487537793499 159.05941730133623 1.3492416066669812E-4 1547.0237845815088 1.0940861630552003 2.2300071422785303E-8 41.61746370867388 2928.8768085000656
41.625972697309905 0.2724857027495807 8.697048911632704 13.699475541564446  -1548.0351850191164 -1548.0351850191164 -1548.0351850191164 0.0 0.0 0.0 2929.5319520503513 12.836571249341267 159.07347906756215 1.3492202981109686E-4 1548.0351850191164 1.0939719385066407 2.2290862537767755E-8 41.625972697309905 2929.5319520503513
41.63448168594594 0.27243001386733 8.699626880351907 13.706748844555689  -1549.046585791949 -1549.046585791949 -1549.046585791949 0.0 0.0 0.0 2930.187039797589 12.843655016783774 159.08753142388343 1.3491989895549563E-4 1549.046585791949 1.0938577641026939 2.228166065166104E-8 41.63448168594594 2930.187039797589
41.64299067458199 0.27237434774310204 8.702204436054625 13.714022137227643  -1550.05798689998 -1550.05798689998 -1550.05798689998 0.0 0.0 0.0 2930.8420717515573 12.850738840113108 159.10157437857887 1.3491776809989437E-4 1550.05798689998 1.0937436398127849 2.227246575666373E-8 41.64299067458199 2930.8420717515573
41.65149966321805 0.27231870436294914 8.704781578828497 13.721295419581985  -1551.0693883431825 -1551.0693883431825 -1551.0693883431825 0.0 0.0 0.0 2931.4970479220365 12.857822719321355 159.11560793991853 1.349156372442931E-4 1551.0693883431825 1.0936295656063648 2.2263277844985948E-8 41.65149966321805 2931.4970479220365
41.66000865185412 0.2722630837129349 8.707358308761183 13.728568691620392  -1552.080790121531 -1552.080790121531 -1552.080790121531 0.0 0.0 0.0 2932.151968318809 12.864906654400613 159.1296321161637 1.3491350638869187E-4 1552.080790121531 1.0935155414529079 2.2254096908849252E-8 41.66000865185412 2932.151968318809
41.66851764049021 0.2722074857791344 8.709934625940368 13.735841953344545  -1553.092192234999 -1553.092192234999 -1553.092192234999 0.0 0.0 0.0 2932.806832951659 12.871990645342976 159.14364691556685 1.349113755330906E-4 1553.092192234999 1.0934015673219148 2.2244922940486688E-8 41.66851764049021 2932.806832951659
41.6770266291263 0.2721519105476342 8.712510530453761 13.74311520475611  -1554.1035946835584 -1554.1035946835584 -1554.1035946835584 0.0 0.0 0.0 2933.4616418303726 12.879074692140527 159.1576523463718 1.3490924467748932E-4 1554.1035946835584 1.0932876431829115 2.223575593214274E-8 41.6770266291263 2933.4616418303726
41.68553561776241 0.27209635800453197 8.715086022389094 13.75038844585677  -1555.1149974671846 -1555.1149974671846 -1555.1149974671846 0.0 0.0 0.0 2934.116394964738 12.886158794785366 159.17164841681347 1.3490711382188806E-4 1555.1149974671846 1.0931737690054464 2.2226595876073307E-8 41.68553561776241 2934.116394964738
41.694044606398535 0.2720408281359369 8.717661101834125 13.757661676648206  -1556.1264005858504 -1556.1264005858504 -1556.1264005858504 0.0 0.0 0.0 2934.771092364545 12.893242953269587 159.1856351351181 1.349049829662868E-4 1556.1264005858504 1.093059944759095 2.2217442764545694E-8 41.694044606398535 2934.771092364545
41.702553595034665 0.27198532092796945 8.72023576887663 13.764934897132086  -1557.1378040395293 -1557.1378040395293 -1557.1378040395293 0.0 0.0 0.0 2935.4257340395848 12.90032716758528 159.1996125095032 1.349028521106855E-4 1557.1378040395293 1.0929461704134575 2.2208296589838604E-8 41.702553595034665 2935.4257340395848
41.71106258367081 0.2719298363667615 8.722810023604415 13.772208107310096  -1558.1492078281956 -1558.1492078281956 -1558.1492078281956 0.0 0.0 0.0 2936.0803199996517 12.907411437724548 159.21358054817762 1.3490072125508425E-4 1558.1492078281956 1.0928324459381578 2.2199157344242044E-8 41.71106258367081 2936.0803199996517
41.71957157230697 0.271874374438456 8.725383866105304 13.779481307183907  -1559.160611951823 -1559.160611951823 -1559.160611951823 0.0 0.0 0.0 2936.7348502545415 12.91449576367948 159.22753925934128 1.3489859039948296E-4 1559.160611951823 1.0927187713028457 2.2190025020057426E-8 41.71957157230697 2936.7348502545415
41.72808056094314 0.2718189351292075 8.727957296467148 13.786754496755206  -1560.1720164103854 -1560.1720164103854 -1560.1720164103854 0.0 0.0 0.0 2937.389324814051 12.921580145442176 159.2414886511857 1.3489645954388167E-4 1560.1720164103854 1.0926051464771946 2.2180899609597412E-8 41.72808056094314 2937.389324814051
41.73658954957932 0.2717635184251818 8.730530314777814 13.794027676025658  -1561.183421203856 -1561.183421203856 -1561.183421203856 0.0 0.0 0.0 2938.0437436879797 12.928664583004732 159.25542873189343 1.3489432868828038E-4 1561.183421203856 1.0924915714309043 2.2171781105186035E-8 41.73658954957932 2938.0437436879797
41.74509853821552 0.2717081243125557 8.733102921125203 13.801300844996955  -1562.1948263322097 -1562.1948263322097 -1562.1948263322097 0.0 0.0 0.0 2938.6981068861287 12.935749076359253 159.26935950963858 1.348921978326791E-4 1562.1948263322097 1.0923780461336974 2.216266949915853E-8 41.74509853821552 2938.6981068861287
41.753607526851724 0.2716527527775176 8.735675115597227 13.80857400367076  -1563.2062317954183 -1563.2062317954183 -1563.2062317954183 0.0 0.0 0.0 2939.3524144183 12.942833625497821 159.2832809925863 1.348900669770778E-4 1563.2062317954183 1.0922645705553224 2.215356478386145E-8 41.753607526851724 2939.3524144183
41.76211651548794 0.271597403806267 8.738246898281826 13.81584715204876  -1564.2176375934569 -1564.2176375934569 -1564.2176375934569 0.0 0.0 0.0 2940.0066662943 12.949918230412546 159.29719318889346 1.3488793612147652E-4 1564.2176375934569 1.0921511446655527 2.214446695165253E-8 41.76211651548794 2940.0066662943
41.77062550412416 0.2715420773850147 8.740818269266963 13.82312029013263  -1565.2290437262989 -1565.2290437262989 -1565.2290437262989 0.0 0.0 0.0 2940.6608625239337 12.957002891095522 159.311096106708 1.348858052658752E-4 1565.2290437262989 1.0920377684341855 2.2135375994900746E-8 41.77062550412416 2940.6608625239337
41.7791344927604 0.2714867734999825 8.743389228640627 13.830393417924052  -1566.2404501939197 -1566.2404501939197 -1566.2404501939197 0.0 0.0 0.0 2941.3150031170107 12.964087607538854 159.3249897541693 1.348836744102739E-4 1566.2404501939197 1.0919244418310425 2.212629190598625E-8 41.7791344927604 2941.3150031170107
41.78764348139665 0.27143149213740386 8.745959776490823 13.837666535424704  -1567.251856996292 -1567.251856996292 -1567.251856996292 0.0 0.0 0.0 2941.9690880833405 12.971172379734648 159.33887413940812 1.348815435546726E-4 1567.251856996292 1.0918111648259714 2.21172146773004E-8 41.78764348139665 2941.9690880833405
41.79615247003292 0.271376233283523 8.748529912905582 13.844939642636277  -1568.2632641333917 -1568.2632641333917 -1568.2632641333917 0.0 0.0 0.0 2942.623117432736 12.978257207675007 159.3527492705467 1.3487941269907128E-4 1568.2632641333917 1.0916979373888425 2.210814430124565E-8 41.79615247003292 2942.623117432736
41.804661458669194 0.2713209969245957 8.75109963797295 13.852212739560427  -1569.2746716051902 -1569.2746716051902 -1569.2746716051902 0.0 0.0 0.0 2943.2770911750094 12.985342091352019 159.3666151556984 1.3487728184346997E-4 1569.2746716051902 1.091584759489552 2.209908077023566E-8 41.804661458669194 2943.2770911750094
41.81317044730549 0.27126578304688875 8.753668951781009 13.859485826198851  -1570.2860794116636 -1570.2860794116636 -1570.2860794116636 0.0 0.0 0.0 2943.931009319978 12.992427030757801 159.38047180296837 1.3487515098786868E-4 1570.2860794116636 1.0914716310980204 2.209002407669513E-8 41.81317044730549 2943.931009319978
41.82167943594179 0.2712105916366801 8.756237854417847 13.86675890255322  -1571.2974875527843 -1571.2974875527843 -1571.2974875527843 0.0 0.0 0.0 2944.5848718774578 12.999512025884453 159.3943192204529 1.3487302013226733E-4 1571.2974875527843 1.0913585521841926 2.20809742130599E-8 41.82167943594179 2944.5848718774578
41.830188424578104 0.27115542268025894 8.758806345971585 13.874031968625218  -1572.3088960285284 -1572.3088960285284 -1572.3088960285284 0.0 0.0 0.0 2945.238678857269 13.006597076724074 159.40815741623985 1.3487088927666602E-4 1572.3088960285284 1.0912455227180378 2.2071931171776844E-8 41.830188424578104 2945.238678857269
41.838697413214426 0.27110027616392557 8.76137442653036 13.88130502441652  -1573.320304838868 -1573.320304838868 -1573.320304838868 0.0 0.0 0.0 2945.8924302692317 13.013682183268775 159.4219863984083 1.348687584210647E-4 1573.320304838868 1.0911325426695497 2.206289494530394E-8 41.838697413214426 2945.8924302692317
41.84720640185077 0.27104515207399144 8.763942096182333 13.888578069928815  -1574.3317139837793 -1574.3317139837793 -1574.3317139837793 0.0 0.0 0.0 2946.5461261231694 13.020767345510663 159.43580617502911 1.348666275654634E-4 1574.3317139837793 1.0910196120087465 2.2053865526110127E-8 41.84720640185077 2946.5461261231694
41.85571539048711 0.2709900503967792 8.766509355015684 13.895851105163768  -1575.3431234632346 -1575.3431234632346 -1575.3431234632346 0.0 0.0 0.0 2947.1997664289056 13.027852563441833 159.44961675416437 1.3486449670986204E-4 1575.3431234632346 1.090906730705671 2.2044842906675408E-8 41.85571539048711 2947.1997664289056
41.86422437912348 0.27093497111862247 8.76907620311862 13.903124130123077  -1576.35453327721 -1576.35453327721 -1576.35453327721 0.0 0.0 0.0 2947.853351196268 13.034937837054411 159.46341814386776 1.348623658542607E-4 1576.35453327721 1.0907938987303898 2.2035827079490747E-8 41.86422437912348 2947.853351196268
41.87273336775985 0.2708799142258661 8.771642640579362 13.910397144808407  -1577.3659434256783 -1577.3659434256783 -1577.3659434256783 0.0 0.0 0.0 2948.5068804350826 13.042023166340487 159.47721035218424 1.348602349986594E-4 1577.3659434256783 1.090681116052994 2.20268180370581E-8 41.87273336775985 2948.5068804350826
41.88124235639624 0.27082487970486596 8.774208667486159 13.917670149221452  -1578.3773539086158 -1578.3773539086158 -1578.3773539086158 0.0 0.0 0.0 2949.160354155181 13.04910855129219 159.4909933871506 1.3485810414305804E-4 1578.3773539086158 1.0905683826435997 2.2017815771890355E-8 41.88124235639624 2949.160354155181
41.88975134503263 0.27076986754198923 8.776774283927269 13.924943143363874  -1579.3887647259935 -1579.3887647259935 -1579.3887647259935 0.0 0.0 0.0 2949.813772366392 13.056193991901598 159.50476725679482 1.348559732874567E-4 1579.3887647259935 1.0904556984723468 2.2008820276511365E-8 41.88975134503263 2949.813772366392
41.898260333669036 0.27071487772361374 8.779339489990988 13.93221612723737  -1580.4001758777886 -1580.4001758777886 -1580.4001758777886 0.0 0.0 0.0 2950.4671350785516 13.063279488160848 159.51853196913655 1.3485384243185536E-4 1580.4001758777886 1.0903430635093991 2.1999831543455834E-8 41.898260333669036 2950.4671350785516
41.90676932230545 0.2706599102361288 8.781904285765622 13.939489100843616  -1581.4115873639741 -1581.4115873639741 -1581.4115873639741 0.0 0.0 0.0 2951.120442301493 13.070365040062038 159.53228753218693 1.3485171157625402E-4 1581.4115873639741 1.090230477724945 2.199084956526941E-8 41.90676932230545 2951.120442301493
41.915278310941886 0.27060496506593446 8.784468671339502 13.9467620641843  -1582.4229991845266 -1582.4229991845266 -1582.4229991845266 0.0 0.0 0.0 2951.7736940450536 13.07745064759729 159.54603395394872 1.3484958072065267E-4 1582.4229991845266 1.0901179410891968 2.1981874334508555E-8 41.915278310941886 2951.7736940450536
41.92378729957832 0.2705500421994421 8.78703264680097 13.954035017261088  -1583.4344113394175 -1583.4344113394175 -1583.4344113394175 0.0 0.0 0.0 2952.426890319071 13.084536310758704 159.55977124241602 1.3484744986505133E-4 1583.4344113394175 1.090005453572392 2.1972905843740673E-8 41.92378729957832 2952.426890319071
41.93229628821478 0.2704951416230738 8.789596212238406 13.961307960075679  -1584.4458238286243 -1584.4458238286243 -1584.4458238286243 0.0 0.0 0.0 2953.080031133386 13.091622029538406 159.57349940557467 1.3484531900944996E-4 1584.4458238286243 1.0898930151447914 2.196394408554391E-8 41.93229628821478 2953.080031133386
41.94080527685124 0.27044026332326304 8.792159367740194 13.968580892629744  -1585.4572366521193 -1585.4572366521193 -1585.4572366521193 0.0 0.0 0.0 2953.7331164978395 13.098707803928495 159.5872184514021 1.348431881538486E-4 1585.4572366521193 1.08978062577668 2.1954989052507268E-8 41.94080527685124 2953.7331164978395
41.94931426548772 0.27038540728645394 8.794722113394746 13.975853814924966  -1586.4686498098783 -1586.4686498098783 -1586.4686498098783 0.0 0.0 0.0 2954.3861464222755 13.105793633921097 159.60092838786713 1.3484105729824725E-4 1586.4686498098783 1.0896682854383666 2.194604073723053E-8 41.94931426548772 2954.3861464222755
41.957823254124214 0.27033057349910183 8.797284449290494 13.983126726963029  -1587.480063301876 -1587.480063301876 -1587.480063301876 0.0 0.0 0.0 2955.0391209165386 13.112879519508322 159.61462922293035 1.3483892644264588E-4 1587.480063301876 1.089555994100185 2.1937099132324253E-8 41.957823254124214 2955.0391209165386
41.96633224276072 0.270275761947673 8.799846375515887 13.990399628745621  -1588.491477128087 -1588.491477128087 -1588.491477128087 0.0 0.0 0.0 2955.6920399904757 13.119965460682293 159.62832096454372 1.348367955870445E-4 1588.491477128087 1.0894437517324929 2.192816423040977E-8 41.96633224276072 2955.6920399904757
41.974841231397235 0.2702209726186447 8.802407892159396 13.997672520274412  -1589.5028912884848 -1589.5028912884848 -1589.5028912884848 0.0 0.0 0.0 2956.344903653935 13.127051457435108 159.64200362065122 1.3483466473144314E-4 1589.5028912884848 1.0893315583056709 2.191923602411908E-8 41.974841231397235 2956.344903653935
41.98335022003377 0.270166205498505 8.804968999309516 14.004945401551096  -1590.5143057830462 -1590.5143057830462 -1590.5143057830462 0.0 0.0 0.0 2956.997711916767 13.13413750975891 159.655677199188 1.3483253387584177E-4 1590.5143057830462 1.0892194137901248 2.1910314506094973E-8 41.98335022003377 2956.997711916767
41.991859208670306 0.27011146057375335 8.807529697054749 14.01221827257734  -1591.5257206117433 -1591.5257206117433 -1591.5257206117433 0.0 0.0 0.0 2957.6504647888223 13.141223617645787 159.6693417080812 1.3483040302024037E-4 1591.5257206117433 1.0891073181562847 2.1901399668990903E-8 41.991859208670306 2957.6504647888223
42.00036819730686 0.27005673783089956 8.810089985483634 14.019491133354842  -1592.537135774553 -1592.537135774553 -1592.537135774553 0.0 0.0 0.0 2958.3031622799554 13.148309781087885 159.68299715524927 1.34828272164639E-4 1592.537135774553 1.088995271374603 2.189249150547098E-8 42.00036819730686 2958.3031622799554
42.00887718594343 0.2700020372564647 8.812649864684717 14.026763983885282  -1593.5485512714495 -1593.5485512714495 -1593.5485512714495 0.0 0.0 0.0 2958.955804400021 13.15539600007731 159.69664354860254 1.3482614130903763E-4 1593.5485512714495 1.0888832734155576 2.1883590008210007E-8 42.00887718594343 2958.955804400021
42.017386174580004 0.26994735883698096 8.815209334746564 14.034036824170329  -1594.5599671024065 -1594.5599671024065 -1594.5599671024065 0.0 0.0 0.0 2959.6083911588753 13.162482274606171 159.71028089604297 1.3482401045343623E-4 1594.5599671024065 1.08877132424965 2.18746951698934E-8 42.017386174580004 2959.6083911588753
42.025895163216596 0.2698927025589909 8.817768395757769 14.041309654211684  -1595.5713832674007 -1595.5713832674007 -1595.5713832674007 0.0 0.0 0.0 2960.2609225663773 13.16956860466661 159.7239092054641 1.3482187959783484E-4 1595.5713832674007 1.0886594238474054 2.1865806983217197E-8 42.025895163216596 2960.2609225663773
42.03440415185319 0.26983806840904845 8.820327047806934 14.048582474011013  -1596.5827997664046 -1596.5827997664046 -1596.5827997664046 0.0 0.0 0.0 2960.9133986323855 13.176654990250729 159.73752848475132 1.3481974874223344E-4 1596.5827997664046 1.0885475721793727 2.1856925440888035E-8 42.03440415185319 2960.9133986323855
42.0429131404898 0.2697834563737181 8.822885290982692 14.055855283570017  -1597.5942165993956 -1597.5942165993956 -1597.5942165993956 0.0 0.0 0.0 2961.565819366763 13.183741431350668 159.7511387417815 1.3481761788663207E-4 1597.5942165993956 1.0884357692161244 2.1848050535623125E-8 42.0429131404898 2961.565819366763
42.05142212912642 0.2697288664395755 8.825443125373685 14.063128082890367  -1598.6056337663472 -1598.6056337663472 -1598.6056337663472 0.0 0.0 0.0 2962.2181847793718 13.190827927958535 159.76473998442336 1.3481548703103067E-4 1598.6056337663472 1.088324014928258 2.1839182260150245E-8 42.05142212912642 2962.2181847793718
42.05993111776306 0.2696742985932069 8.82800055106858 14.070400871973751  -1599.6170512672352 -1599.6170512672352 -1599.6170512672352 0.0 0.0 0.0 2962.870494880077 13.197914480066466 159.77833222053732 1.3481335617542925E-4 1599.6170512672352 1.0882123092863938 2.1830320607207702E-8 42.05993111776306 2962.870494880077
42.0684401063997 0.26961975282120965 8.83055756815606 14.077673650821849  -1600.6284691020333 -1600.6284691020333 -1600.6284691020333 0.0 0.0 0.0 2963.5227496787443 13.205001087666572 159.79191545797548 1.3481122531982785E-4 1600.6284691020333 1.0881006522611765 2.182146556954436E-8 42.0684401063997 2963.5227496787443
42.076949095036355 0.26956522911019176 8.833114176724827 14.084946419436351  -1601.639887270718 -1601.639887270718 -1601.639887270718 0.0 0.0 0.0 2964.1749491852424 13.21208775075099 159.80548970458173 1.3480909446422646E-4 1601.639887270718 1.0879890438232733 2.181261713991952E-8 42.076949095036355 2964.1749491852424
42.08545808367302 0.26951072744677207 8.835670376863602 14.092219177818933  -1602.6513057732632 -1602.6513057732632 -1602.6513057732632 0.0 0.0 0.0 2964.8270934094403 13.219174469311836 159.81905496819152 1.3480696360862503E-4 1602.6513057732632 1.087877483943377 2.180377531110305E-8 42.08545808367302 2964.8270934094403
42.093967072309695 0.2694562478175804 8.838226168661127 14.099491925971288  -1603.6627246096448 -1603.6627246096448 -1603.6627246096448 0.0 0.0 0.0 2965.4791823612095 13.226261243341241 159.83261125663236 1.3480483275302364E-4 1603.6627246096448 1.0877659725922022 2.1794940075875205E-8 42.093967072309695 2965.4791823612095
42.10247606094639 0.26940179020925714 8.840781552206158 14.106764663895097  -1604.6741437798382 -1604.6741437798382 -1604.6741437798382 0.0 0.0 0.0 2966.131216050422 13.233348072831337 159.84615857772334 1.348027018974222E-4 1604.6741437798382 1.0876545097404893 2.1786111427026733E-8 42.10247606094639 2966.131216050422
42.11098504958309 0.2693473546084537 8.843336527587473 14.114037391592046  -1605.6855632838183 -1605.6855632838183 -1605.6855632838183 0.0 0.0 0.0 2966.783194486953 13.240434957774253 159.85969693927535 1.3480057104182081E-4 1605.6855632838183 1.087543095359 2.177728935735879E-8 42.11098504958309 2966.783194486953
42.119494038219806 0.2692929410018322 8.845891094893865 14.121310109063812  -1606.6969831215597 -1606.6969831215597 -1606.6969831215597 0.0 0.0 0.0 2967.4351176806767 13.247521898162105 159.873226349091 1.3479844018621936E-4 1606.6969831215597 1.0874317294185218 2.1768473859682956E-8 42.119494038219806 2967.4351176806767
42.12800302685654 0.26923854937606545 8.848445254214152 14.128582816312091  -1607.7084032930388 -1607.7084032930388 -1607.7084032930388 0.0 0.0 0.0 2968.086985641472 13.254608893987038 159.88674681496485 1.3479630933061797E-4 1607.7084032930388 1.0873204118898638 2.1759664926821174E-8 42.12800302685654 2968.086985641472
42.13651201549328 0.2691841797178372 8.850999005637158 14.135855513338562  -1608.7198237982295 -1608.7198237982295 -1608.7198237982295 0.0 0.0 0.0 2968.7387983792164 13.261695945241172 159.90025834468307 1.3479417847501651E-4 1608.7198237982295 1.087209142743861 2.1750862551605805E-8 42.13651201549328 2968.7387983792164
42.14502100413004 0.2691298320138418 8.853552349251737 14.14312820014491  -1609.7312446371086 -1609.7312446371086 -1609.7312446371086 0.0 0.0 0.0 2969.390555903791 13.268783051916644 159.91376094602387 1.347920476194151E-4 1609.7312446371086 1.0870979219513697 2.1742066726879505E-8 42.14502100413004 2969.390555903791
42.1535299927668 0.26907550625078436 8.856105285146752 14.150400876732812  -1610.7426658096492 -1610.7426658096492 -1610.7426658096492 0.0 0.0 0.0 2970.0422582250776 13.275870214005575 159.92725462675713 1.3478991676381367E-4 1610.7426658096492 1.0869867494832712 2.1733277445495303E-8 42.1535299927668 2970.0422582250776
42.162038981403576 0.26902120241538086 8.85865781341109 14.157673543103963  -1611.7540873158282 -1611.7540873158282 -1611.7540873158282 0.0 0.0 0.0 2970.6939053529595 13.282957431500106 159.94073939464454 1.3478778590821224E-4 1611.7540873158282 1.0868756253104697 2.172449470031654E-8 42.162038981403576 2970.6939053529595
42.17054797004035 0.2689669204943579 8.86120993413365 14.164946199260037  -1612.7655091556198 -1612.7655091556198 -1612.7655091556198 0.0 0.0 0.0 2971.345497297321 13.290044704392365 159.95421525743984 1.347856550526108E-4 1612.7655091556198 1.086764549403893 2.171571848421682E-8 42.17054797004035 2971.345497297321
42.17905695867716 0.26891266047445267 8.863761647403358 14.17221884520274  -1613.7769313290016 -1613.7769313290016 -1613.7769313290016 0.0 0.0 0.0 2971.99703406805 13.297132032674499 159.9676822228883 1.3478352419700934E-4 1613.7769313290016 1.0866535217344926 2.170694879008007E-8 42.17905695867716 2971.99703406805
42.18756594731396 0.26885842234241325 8.866312953309144 14.179491480933736  -1614.7883538359467 -1614.7883538359467 -1614.7883538359467 0.0 0.0 0.0 2972.6485156750337 13.304219416338626 159.98114029872747 1.3478139334140792E-4 1614.7883538359467 1.086542542273243 2.169818561080045E-8 42.18756594731396 2972.6485156750337
42.19607493595078 0.2688042060849984 8.868863851939969 14.18676410645472  -1615.7997766764315 -1615.7997766764315 -1615.7997766764315 0.0 0.0 0.0 2973.2999421281615 13.311306855376888 159.99458949268637 1.3477926248580647E-4 1615.7997766764315 1.086431610991143 2.168942893928237E-8 42.19607493595078 2973.2999421281615
42.20458392458762 0.2687500116889774 8.871414343384801 14.19403672176738  -1616.811199850432 -1616.811199850432 -1616.811199850432 0.0 0.0 0.0 2973.951313437324 13.318394349781428 160.0080298124862 1.34777131630205E-4 1616.811199850432 1.0863207278592137 2.1680678768440453E-8 42.20458392458762 2973.951313437324
42.21309291322446 0.2686958391411304 8.87396442773263 14.201309326873394  -1617.8226233579228 -1617.8226233579228 -1617.8226233579228 0.0 0.0 0.0 2974.6026296124146 13.325481899544371 160.02146126583992 1.3477500077460354E-4 1617.8226233579228 1.0862098928484998 2.1671935091199527E-8 42.21309291322446 2974.6026296124146
42.221601901861305 0.26864168842824804 8.876514105072461 14.208581921774453  -1618.8340471988793 -1618.8340471988793 -1618.8340471988793 0.0 0.0 0.0 2975.253890663326 13.332569504657858 160.03488386045237 1.3477286991900208E-4 1618.8340471988793 1.0860991059300698 2.166319790049463E-8 42.221601901861305 2975.253890663326
42.23011089049817 0.2685875595371317 8.879063375493319 14.21585450647224  -1619.8454713732776 -1619.8454713732776 -1619.8454713732776 0.0 0.0 0.0 2975.9050965999545 13.339657165114035 160.04829760402046 1.3477073906340063E-4 1619.8454713732776 1.0859883670750157 2.1654467189270928E-8 42.23011089049817 2975.9050965999545
42.238619879135044 0.2685334524545933 8.881612239084243 14.22312708096845  -1620.856895881094 -1620.856895881094 -1620.856895881094 0.0 0.0 0.0 2976.556247432197 13.34674488090504 160.06170250423284 1.3476860820779918E-4 1620.856895881094 1.0858776762544518 2.1645742950483772E-8 42.238619879135044 2976.556247432197
42.247128867771934 0.2684793671674555 8.884160695934291 14.230399645264763  -1621.868320722304 -1621.868320722304 -1621.868320722304 0.0 0.0 0.0 2977.2073431699523 13.353832652023012 160.07509856877027 1.347664773521977E-4 1621.868320722304 1.0857670334395169 2.163702517709861E-8 42.247128867771934 2977.2073431699523
42.25563785640883 0.2684253036625516 8.886708746132534 14.23767219936286  -1622.8797458968818 -1622.8797458968818 -1622.8797458968818 0.0 0.0 0.0 2977.858383823119 13.360920478460088 160.08848580530525 1.3476434649659625E-4 1622.8797458968818 1.0856564386013723 2.1628313862091066E-8 42.25563785640883 2977.858383823119
42.264146845045744 0.2683712619267252 8.889256389768065 14.244944743264437  -1623.8911714048045 -1623.8911714048045 -1623.8911714048045 0.0 0.0 0.0 2978.509369401599 13.368008360208414 160.10186422150252 1.3476221564099477E-4 1623.8911714048045 1.0855458917112026 2.1619608998446762E-8 42.264146845045744 2978.509369401599
42.27265583368267 0.268317241946831 8.891803626929988 14.252217276971177  -1624.9025972460477 -1624.9025972460477 -1624.9025972460477 0.0 0.0 0.0 2979.160299915295 13.375096297260134 160.11523382501846 1.3476008478539332E-4 1624.9025972460477 1.0854353927402158 2.16109105791615E-8 42.27265583368267 2979.160299915295
42.28116482231961 0.2682632437097338 8.894350457707429 14.25948980048477  -1625.9140234205872 -1625.9140234205872 -1625.9140234205872 0.0 0.0 0.0 2979.811175374112 13.382184289607387 160.12859462350175 1.3475795392979182E-4 1625.9140234205872 1.085324941659643 2.160221859724104E-8 42.28116482231961 2979.811175374112
42.28967381095656 0.2682092672023093 8.896896882189523 14.266762313806895  -1626.925449928398 -1626.925449928398 -1626.925449928398 0.0 0.0 0.0 2980.461995787954 13.38927233724232 160.14194662459286 1.3475582307419034E-4 1626.925449928398 1.085214538440739 2.1593533045701274E-8 42.28967381095656 2980.461995787954
42.29818279959351 0.26815531241144364 8.899442900465427 14.274034816939237  -1627.9368767694552 -1627.9368767694552 -1627.9368767694552 0.0 0.0 0.0 2981.112761166729 13.396360440157068 160.1552898359242 1.3475369221858886E-4 1627.9368767694552 1.08510418305478 2.1584853917568065E-8 42.29818279959351 2981.112761166729
42.306691788230474 0.26810137932403344 8.90198851262431 14.281307309883486  -1628.948303943736 -1628.948303943736 -1628.948303943736 0.0 0.0 0.0 2981.7634715203444 13.403448598343784 160.16862426512037 1.3475156136298738E-4 1628.948303943736 1.0849938754730677 2.1576181205877306E-8 42.306691788230474 2981.7634715203444
