# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
18.761945788664125 0.522477791505119 NaN 0.6824925734993266  -35.73054669017063 -35.73054669017063 -35.73054669017063 0.0 0.0 0.0 568.1682672521175 NaN 5.921598762850878 1.2000149000763372E-4 35.73054669017063 1.264161663908826 1.3654393072035605E-6 18.761945788664125 568.1682672521175
18.766849590434937 0.5223412673907839 NaN 0.6829874142295954  -35.748313673423475 -35.748313673423475 -35.748313673423475 0.0 0.0 0.0 568.3560052494058 NaN 5.9222247904992384 1.2000149000763372E-4 35.748313673423475 1.2641766398741265 1.3649543855904816E-6 18.766849590434937 568.3560052494058
18.77175339220576 0.5222048146056611 NaN 0.6834822567819141  -35.76608099190061 -35.76608099190061 -35.76608099190061 0.0 0.0 0.0 568.5437584302471 NaN 5.922850545048249 1.2000149000763372E-4 35.76608099190061 1.264191608014994 1.3644697988812964E-6 18.77175339220576 568.5437584302471
18.776657193976597 0.5220684330938644 NaN 0.6839771011559698  -35.78384864563 -35.78384864563 -35.78384864563 0.0 0.0 0.0 568.7315267920295 NaN 5.923476026705508 1.2000149000763372E-4 35.78384864563 1.2642065683375585 1.3639855467288812E-6 18.776657193976597 568.7315267920295
18.78156099574745 0.5219321227995661 NaN 0.6844719473514495  -35.80161663463964 -35.80161663463964 -35.80161663463964 0.0 0.0 0.0 568.9193103321426 NaN 5.924101235678412 1.2000149000763372E-4 35.80161663463964 1.2642215208479441 1.3635016287865905E-6 18.78156099574745 568.9193103321426
18.78646479751832 0.5217958836669968 NaN 0.6849667953680396  -35.819384958957514 -35.819384958957514 -35.819384958957514 0.0 0.0 0.0 569.1071090479765 NaN 5.924726172174151 1.2000149000763372E-4 35.819384958957514 1.2642364655522687 1.363018044708258E-6 18.78646479751832 569.1071090479765
18.791368599289203 0.5216597156404453 NaN 0.6854616452054272  -35.83715361861155 -35.83715361861155 -35.83715361861155 0.0 0.0 0.0 569.294922936923 NaN 5.925350836399702 1.2000149000763372E-4 35.83715361861155 1.2642514024566436 1.3625347941481963E-6 18.791368599289203 569.294922936923
18.7962724010601 0.5215236186642588 NaN 0.6859564968632994  -35.85492261362973 -35.85492261362973 -35.85492261362973 0.0 0.0 0.0 569.4827519963745 NaN 5.925975228561839 1.2000149000763372E-4 35.85492261362973 1.2642663315671732 1.3620518767611942E-6 18.7962724010601 569.4827519963745
18.801176202831012 0.5213875926828421 NaN 0.6864513503413435  -35.87269194404002 -35.87269194404002 -35.87269194404002 0.0 0.0 0.0 569.6705962237249 NaN 5.926599348867133 1.2000149000763372E-4 35.87269194404002 1.2642812528899563 1.3615692922025163E-6 18.801176202831012 569.6705962237249
18.806080004601938 0.5212516376406583 NaN 0.6869462056392468  -35.890461609870364 -35.890461609870364 -35.890461609870364 0.0 0.0 0.0 569.858455616369 NaN 5.927223197521947 1.2000149000763372E-4 35.890461609870364 1.2642961664310846 1.3610870401279022E-6 18.806080004601938 569.858455616369
18.81098380637288 0.5211157534822284 NaN 0.6874410627566971  -35.908231611148715 -35.908231611148715 -35.908231611148715 0.0 0.0 0.0 570.0463301717032 NaN 5.927846774732432 1.2000149000763372E-4 35.908231611148715 1.2643110721966442 1.3606051201935685E-6 18.81098380637288 570.0463301717032
18.815887608143836 0.520979940152131 NaN 0.6879359216933816  -35.92600194790301 -35.92600194790301 -35.92600194790301 0.0 0.0 0.0 570.234219887124 NaN 5.928470080704546 1.2000149000763372E-4 35.92600194790301 1.2643259701927148 1.3601235320562033E-6 18.815887608143836 570.234219887124
18.820791409914808 0.5208441975950028 NaN 0.6884307824489885  -35.943772620161184 -35.943772620161184 -35.943772620161184 0.0 0.0 0.0 570.4221247600302 NaN 5.929093115644029 1.2000149000763372E-4 35.943772620161184 1.2643408604253685 1.3596422753729683E-6 18.820791409914808 570.4221247600302
18.82569521168579 0.520708525755538 NaN 0.6889255762018923  -35.96153798157712 -35.96153798157712 -35.96153798157712 0.0 0.0 0.0 570.6081582066606 NaN 5.905449173707385 1.2114035441859378E-4 35.96153798157712 1.2516525920799795 1.3638565187846155E-6 18.82569521168579 570.6081582066606
18.83059901345679 0.5205729245784884 NaN 0.6894204262287466  -35.97930357529498 -35.97930357529498 -35.97930357529498 0.0 0.0 0.0 570.7942027779351 NaN 5.906027075603176 1.2114229851770133E-4 35.97930357529498 1.2516474528059969 1.3633842115702196E-6 18.83059901345679 570.7942027779351
18.8355028152278 0.5204373940086634 NaN 0.6899152783634139  -35.9970694910026 -35.9970694910026 -35.9970694910026 0.0 0.0 0.0 570.9802587771891 NaN 5.906604690904017 1.2114424261680889E-4 35.9970694910026 1.2516423059140496 1.3629122308555465E-6 18.8355028152278 570.9802587771891
18.840406616998827 0.5203019339909297 NaN 0.6904101326054941  -36.014835728715646 -36.014835728715646 -36.014835728715646 0.0 0.0 0.0 571.1663262005655 NaN 5.907182019826041 1.2114618671591647E-4 36.014835728715646 1.2516371514105813 1.3624405763017596E-6 18.840406616998827 571.1663262005655
18.84531041876987 0.5201665444702116 NaN 0.690904988954587  -36.032602288449766 -36.032602288449766 -36.032602288449766 0.0 0.0 0.0 571.352405044209 NaN 5.907759062585169 1.2114813081502406E-4 36.032602288449766 1.251631989302029 1.36196924757049E-6 18.84531041876987 571.352405044209
18.850214220540927 0.5200312253914906 NaN 0.691399847410292  -36.05036917022057 -36.05036917022057 -36.05036917022057 0.0 0.0 0.0 571.5384953042656 NaN 5.908335819397099 1.2115007491413162E-4 36.05036917022057 1.251626819594824 1.3614982443238395E-6 18.850214220540927 571.5384953042656
18.855118022312 0.5198959766998054 NaN 0.691894707972209  -36.06813637404367 -36.06813637404367 -36.06813637404367 0.0 0.0 0.0 571.7245969768827 NaN 5.908912290477319 1.2115201901323922E-4 36.06813637404367 1.2516216422953887 1.3610275662243748E-6 18.855118022312 571.7245969768827
18.86002182408308 0.5197607983402521 NaN 0.6923895706399374  -36.085903899934664 -36.085903899934664 -36.085903899934664 0.0 0.0 0.0 571.9107100582095 NaN 5.909488476041101 1.211539631123468E-4 36.085903899934664 1.251616457410141 1.3605572129351298E-6 18.86002182408308 571.9107100582095
18.86492562585418 0.5196256902579834 NaN 0.6928844354130786  -36.103671747909196 -36.103671747909196 -36.103671747909196 0.0 0.0 0.0 572.0968345443968 NaN 5.910064376303504 1.211559072114544E-4 36.103671747909196 1.2516112649454907 1.360087184119604E-6 18.86492562585418 572.0968345443968
18.86982942762529 0.5194906523982098 NaN 0.6933793022912319  -36.121439917982826 -36.121439917982826 -36.121439917982826 0.0 0.0 0.0 572.2829704315967 NaN 5.9106399914793695 1.2115785131056202E-4 36.121439917982826 1.2516060649078413 1.3596174794417618E-6 18.86982942762529 572.2829704315967
18.87473322939642 0.5193556847061978 NaN 0.6938741712739983  -36.13920841017117 -36.13920841017117 -36.13920841017117 0.0 0.0 0.0 572.4691177159633 NaN 5.911215321783335 1.2115979540966962E-4 36.13920841017117 1.2516008573035908 1.35914809856603E-6 18.87473322939642 572.4691177159633
18.879637031167565 0.5192207871272712 NaN 0.6943690423609786  -36.156977224489815 -36.156977224489815 -36.156977224489815 0.0 0.0 0.0 572.655276393652 NaN 5.911790367429812 1.2116173950877723E-4 36.156977224489815 1.2515956421391283 1.3586790411572998E-6 18.879637031167565 572.655276393652
18.884540832938725 0.5190859596068108 NaN 0.6948639155517736  -36.174746360954316 -36.174746360954316 -36.174746360954316 0.0 0.0 0.0 572.8414464608195 NaN 5.912365128633006 1.2116368360788485E-4 36.174746360954316 1.2515904194208372 1.3582103068809243E-6 18.884540832938725 572.8414464608195
18.889444634709896 0.518951202090254 NaN 0.6953587908459834  -36.19251581958022 -36.19251581958022 -36.19251581958022 0.0 0.0 0.0 573.0276279136243 NaN 5.912939605606911 1.2116562770699249E-4 36.19251581958022 1.2515851891550953 1.3577418954027188E-6 18.889444634709896 573.0276279136243
18.89434843648108 0.5188165145230947 NaN 0.6958536682432098  -36.21028560038312 -36.21028560038312 -36.21028560038312 0.0 0.0 0.0 573.2138207482265 NaN 5.913513798565304 1.2116757180610012E-4 36.21028560038312 1.2515799513482722 1.357273806388958E-6 18.89434843648108 573.2138207482265
18.89925223825228 0.5186818968508835 NaN 0.696348547743054  -36.22805570337855 -36.22805570337855 -36.22805570337855 0.0 0.0 0.0 573.4000249607875 NaN 5.914087707721749 1.2116951590520776E-4 36.22805570337855 1.2515747060067317 1.3568060395063778E-6 18.89925223825228 573.4000249607875
18.904156040023494 0.5185473490192275 NaN 0.6968434293451176  -36.24582612858206 -36.24582612858206 -36.24582612858206 0.0 0.0 0.0 573.5862405474707 NaN 5.9146613332896045 1.211714600043154E-4 36.24582612858206 1.2515694531368309 1.356338594422172E-6 18.904156040023494 573.5862405474707
18.909059841794722 0.51841287097379 NaN 0.6973383130490018  -36.263596876009174 -36.263596876009174 -36.263596876009174 0.0 0.0 0.0 573.7724675044406 NaN 5.915234675482012 1.2117340410342303E-4 36.263596876009174 1.2515641927449201 1.3558714708039934E-6 18.909059841794722 573.7724675044406
18.913963643565964 0.5182784626602908 NaN 0.6978331988543087  -36.28136794567545 -36.28136794567545 -36.28136794567545 0.0 0.0 0.0 573.9587058278635 NaN 5.915807734511903 1.211753482025307E-4 36.28136794567545 1.2515589248373424 1.3554046683199523E-6 18.913963643565964 573.9587058278635
18.91886744533722 0.5181441240245062 NaN 0.69832808676064  -36.29913933759638 -36.29913933759638 -36.29913933759638 0.0 0.0 0.0 574.1449555139071 NaN 5.9163805105919955 1.2117729230163835E-4 36.29913933759638 1.2515536494204356 1.3549381866386152E-6 18.91886744533722 574.1449555139071
18.923771247108487 0.5180098550122684 NaN 0.6988229767675975  -36.31691105178748 -36.31691105178748 -36.31691105178748 0.0 0.0 0.0 574.3312165587408 NaN 5.916953003934799 1.2117923640074602E-4 36.31691105178748 1.2515483665005303 1.3544720254290065E-6 18.923771247108487 574.3312165587408
18.92867504887977 0.5178756555694657 NaN 0.6993178688747844  -36.334683088264285 -36.334683088264285 -36.334683088264285 0.0 0.0 0.0 574.5174889585355 NaN 5.917525214752614 1.2118118049985369E-4 36.334683088264285 1.2515430760839494 1.3540061843606017E-6 18.92867504887977 574.5174889585355
18.93357885065107 0.5177415256420428 NaN 0.6998127630818023  -36.35245544704226 -36.35245544704226 -36.35245544704226 0.0 0.0 0.0 574.7037727094636 NaN 5.918097143257525 1.2118312459896137E-4 36.35245544704226 1.2515377781770118 1.3535406631033355E-6 18.93357885065107 574.7037727094636
18.938482652422387 0.517607465176 NaN 0.7003076593882543  -36.37022812813694 -36.37022812813694 -36.37022812813694 0.0 0.0 0.0 574.890067807699 NaN 5.918668789661414 1.2118506869806907E-4 36.37022812813694 1.2515324727860269 1.3530754613275922E-6 18.938482652422387 574.890067807699
18.943386454193714 0.5174734741173939 NaN 0.7008025577937423  -36.38800113156376 -36.38800113156376 -36.38800113156376 0.0 0.0 0.0 575.0763742494171 NaN 5.91924015417594 1.2118701279717675E-4 36.38800113156376 1.2515271599172995 1.3526105787042126E-6 18.943386454193714 575.0763742494171
18.94829025596506 0.5173395524123364 NaN 0.7012974582978702  -36.40577445733823 -36.40577445733823 -36.40577445733823 0.0 0.0 0.0 575.262692030795 NaN 5.919811237012571 1.2118895689628444E-4 36.40577445733823 1.2515218395771273 1.3521460149044857E-6 18.94829025596506 575.262692030795
18.95319405773641 0.5172057000069962 NaN 0.7017923609002396  -36.42354810547579 -36.42354810547579 -36.42354810547579 0.0 0.0 0.0 575.4490211480112 NaN 5.920382038382544 1.2119090099539214E-4 36.42354810547579 1.2515165117718008 1.3516817696001556E-6 18.95319405773641 575.4490211480112
18.958097859507777 0.5170719168475963 NaN 0.7022872656004543  -36.441322075991906 -36.441322075991906 -36.441322075991906 0.0 0.0 0.0 575.6353615972458 NaN 5.920952558496908 1.2119284509449983E-4 36.441322075991906 1.2515111765076057 1.3512178424634143E-6 18.958097859507777 575.6353615972458
18.963001661279165 0.5169382028804163 NaN 0.7027821723981186  -36.45909636890207 -36.45909636890207 -36.45909636890207 0.0 0.0 0.0 575.8217133746807 NaN 5.921522797566487 1.2119478919360755E-4 36.45909636890207 1.2515058337908185 1.350754233166903E-6 18.963001661279165 575.8217133746807
18.967905463050567 0.5168045580517909 NaN 0.7032771158952307  -36.47687698044482 -36.47687698044482 -36.47687698044482 0.0 0.0 0.0 576.0100530517052 NaN 5.947638758740646 1.1999925501005535E-4 36.47687698044482 1.264783987281605 1.3453365742398104E-6 18.967905463050567 576.0100530517052
18.97280926482198 0.5166709823081109 NaN 0.7037720406929788  -36.49465796033398 -36.49465796033398 -36.49465796033398 0.0 0.0 0.0 576.1984081274323 NaN 5.948253484847801 1.1999925501005535E-4 36.49465796033398 1.2647986398264106 1.344865433568931E-6 18.97280926482198 576.1984081274323
18.977713066593406 0.5165374755958217 NaN 0.7042669672995179  -36.51243927657934 -36.51243927657934 -36.51243927657934 0.0 0.0 0.0 576.3867782765006 NaN 5.948867946398649 1.1999925501005535E-4 36.51243927657934 1.2648132847988418 1.344394613620625E-6 18.977713066593406 576.3867782765006
18.982616868364847 0.5164040378614247 NaN 0.7047618957145403  -36.530220929208674 -36.530220929208674 -36.530220929208674 0.0 0.0 0.0 576.5751634963451 NaN 5.949482143592306 1.1999925501005535E-4 36.530220929208674 1.264827922204767 1.3439241140672207E-6 18.982616868364847 576.5751634963451
18.987520670136302 0.5162706690514761 NaN 0.7052568259377383  -36.54800291824974 -36.54800291824974 -36.54800291824974 0.0 0.0 0.0 576.7635637844016 NaN 5.950096076627694 1.1999925501005535E-4 36.54800291824974 1.2648425520500488 1.3434539345814929E-6 18.987520670136302 576.7635637844016
18.99242447190777 0.5161373691125875 NaN 0.7057517579688045  -36.565785243730325 -36.565785243730325 -36.565785243730325 0.0 0.0 0.0 576.9519791381074 NaN 5.95070974570354 1.1999925501005535E-4 36.565785243730325 1.2648571743405437 1.3429840748366601E-6 18.99242447190777 576.9519791381074
18.997328273679255 0.5160041379914255 NaN 0.706246691807431  -36.58356790567815 -36.58356790567815 -36.58356790567815 0.0 0.0 0.0 577.1404095549003 NaN 5.951323151018373 1.1999925501005535E-4 36.58356790567815 1.264871789082102 1.3425145345063868E-6 18.997328273679255 577.1404095549003
19.002232075450753 0.5158709756347121 NaN 0.7067416274533109  -36.60135090412101 -36.60135090412101 -36.60135090412101 0.0 0.0 0.0 577.3288550322198 NaN 5.951936292770523 1.1999925501005535E-4 36.60135090412101 1.2648863962805679 1.3420453132647823E-6 19.002232075450753 577.3288550322198
19.00713587722226 0.515737881989224 NaN 0.7072365649061368  -36.619134239086634 -36.619134239086634 -36.619134239086634 0.0 0.0 0.0 577.5173155675061 NaN 5.95254917115813 1.1999925501005535E-4 36.619134239086634 1.2649009959417798 1.341576410786397E-6 19.00713587722226 577.5173155675061
19.012039678993784 0.5156048570017928 NaN 0.7077315041656018  -36.636917910602754 -36.636917910602754 -36.636917910602754 0.0 0.0 0.0 577.7057911582006 NaN 5.953161786379134 1.1999925501005535E-4 36.636917910602754 1.2649155880715701 1.341107826746225E-6 19.012039678993784 577.7057911582006
19.016943480765324 0.5154719006193048 NaN 0.7082264452313993  -36.65470191869715 -36.65470191869715 -36.65470191869715 0.0 0.0 0.0 577.8942818017457 NaN 5.953774138631281 1.1999925501005535E-4 36.65470191869715 1.2649301726757647 1.3406395608197016E-6 19.016943480765324 577.8942818017457
19.02184728253688 0.5153390127887015 NaN 0.7087213881032224  -36.67248626339753 -36.67248626339753 -36.67248626339753 0.0 0.0 0.0 578.0827874955853 NaN 5.954386228112126 1.1999925501005535E-4 36.67248626339753 1.2649447497601845 1.3401716126827029E-6 19.02184728253688 578.0827874955853
19.026751084308444 0.5152061934569789 NaN 0.7092163327807639  -36.690270944731616 -36.690270944731616 -36.690270944731616 0.0 0.0 0.0 578.2713082371637 NaN 5.95499805501902 1.1999925501005535E-4 36.690270944731616 1.264959319330643 1.3397039820115469E-6 19.026751084308444 578.2713082371637
19.031654886080023 0.5150734425711876 NaN 0.7097112792637177  -36.70805596272714 -36.70805596272714 -36.70805596272714 0.0 0.0 0.0 578.4598440239267 NaN 5.955609619549131 1.1999925501005535E-4 36.70805596272714 1.2649738813929492 1.3392366684829878E-6 19.031654886080023 578.4598440239267
19.036558687851617 0.5149407600784325 NaN 0.7102062275517774  -36.72584131741183 -36.72584131741183 -36.72584131741183 0.0 0.0 0.0 578.6483948533213 NaN 5.956220921899421 1.1999925501005535E-4 36.72584131741183 1.2649884359529047 1.3387696717742216E-6 19.036558687851617 578.6483948533213
19.041462489623225 0.5148081459258735 NaN 0.7107011776446369  -36.7436270088134 -36.7436270088134 -36.7436270088134 0.0 0.0 0.0 578.8369607227952 NaN 5.956831962266669 1.1999925501005535E-4 36.7436270088134 1.2650029830163065 1.3383029915628796E-6 19.041462489623225 578.8369607227952
19.046366291394843 0.5146756000607247 NaN 0.7111961295419895  -36.76141303695954 -36.76141303695954 -36.76141303695954 0.0 0.0 0.0 579.0255416297974 NaN 5.957442740847454 1.1999925501005535E-4 36.76141303695954 1.2650175225889444 1.3378366275270323E-6 19.046366291394843 579.0255416297974
19.051270093166483 0.5145431224302541 NaN 0.7116910832435305  -36.77919940187801 -36.77919940187801 -36.77919940187801 0.0 0.0 0.0 579.2141375717783 NaN 5.958053257838163 1.1999925501005535E-4 36.77919940187801 1.265032054676603 1.3373705793451846E-6 19.051270093166483 579.2141375717783
19.056173894938134 0.5144107129817848 NaN 0.7121860387489529  -36.79698610359647 -36.79698610359647 -36.79698610359647 0.0 0.0 0.0 579.4027485461887 NaN 5.958663513434986 1.1999925501005535E-4 36.79698610359647 1.2650465792850605 1.3369048466962802E-6 19.056173894938134 579.4027485461887
19.061077696709802 0.5142783716626934 NaN 0.7126809960579515  -36.81477314214263 -36.81477314214263 -36.81477314214263 0.0 0.0 0.0 579.591374550481 NaN 5.959273507833926 1.1999925501005535E-4 36.81477314214263 1.2650610964200895 1.3364394292596944E-6 19.061077696709802 579.591374550481
19.065981498481477 0.5141460984204114 NaN 0.7131759551702198  -36.83256051754416 -36.83256051754416 -36.83256051754416 0.0 0.0 0.0 579.7800155821081 NaN 5.9598832412307905 1.1999925501005535E-4 36.83256051754416 1.2650756060874566 1.335974326715239E-6 19.065981498481477 579.7800155821081
19.07088530025317 0.5140138932024234 NaN 0.7136709160854535  -36.85034822982876 -36.85034822982876 -36.85034822982876 0.0 0.0 0.0 579.9686716385249 NaN 5.960492713821192 1.1999925501005535E-4 36.85034822982876 1.2650901082929227 1.3355095387431588E-6 19.07088530025317 579.9686716385249
19.075789102024874 0.5138817559562688 NaN 0.7141658788033464  -36.86813627902412 -36.86813627902412 -36.86813627902412 0.0 0.0 0.0 580.1573427171866 NaN 5.9611019258005555 1.1999925501005535E-4 36.86813627902412 1.265104603042242 1.3350450650241303E-6 19.075789102024874 580.1573427171866
19.080692903796596 0.5137496866295406 NaN 0.7146608433235938  -36.885924665157916 -36.885924665157916 -36.885924665157916 0.0 0.0 0.0 580.3460288155497 NaN 5.961710877364108 1.1999925501005535E-4 36.885924665157916 1.265119090341163 1.3345809052392633E-6 19.080692903796596 580.3460288155497
19.085596705568328 0.5136176851698856 NaN 0.7151558096458903  -36.903713388257806 -36.903713388257806 -36.903713388257806 0.0 0.0 0.0 580.5347299310719 NaN 5.962319568706889 1.1999925501005535E-4 36.903713388257806 1.2651335701954294 1.3341170590700988E-6 19.085596705568328 580.5347299310719
19.090500507340078 0.5134857515250045 NaN 0.7156507777699314  -36.92150244835149 -36.92150244835149 -36.92150244835149 0.0 0.0 0.0 580.7234460612118 NaN 5.962928000023748 1.1999925501005535E-4 36.92150244835149 1.2651480426107777 1.3336535261986064E-6 19.090500507340078 580.7234460612118
19.09540430911184 0.5133538856426518 NaN 0.7161457476954116  -36.939291845466585 -36.939291845466585 -36.939291845466585 0.0 0.0 0.0 580.9121772034291 NaN 5.963536171509337 1.1999925501005535E-4 36.939291845466585 1.2651625075929391 1.3331903063071888E-6 19.09540430911184 580.9121772034291
19.100308110883613 0.5132220874706356 NaN 0.7166407194220267  -36.957081579630774 -36.957081579630774 -36.957081579630774 0.0 0.0 0.0 581.1009233551847 NaN 5.964144083358119 1.1999925501005535E-4 36.957081579630774 1.2651769651476383 1.3327273990786757E-6 19.100308110883613 581.1009233551847
19.105211912655403 0.5130903569568174 NaN 0.7171356931318131  -36.97486145984151 -36.97486145984151 -36.97486145984151 0.0 0.0 0.0 581.2896845139406 NaN 5.859257085556044 1.2000149000763372E-4 36.97486145984151 1.2106834905587052 1.2978450518467891E-6 19.105211912655403 581.2896845139406
19.110115714427206 0.5129586940491124 NaN 0.7176296921302905  -36.992605637522004 -36.992605637522004 -36.992605637522004 0.0 0.0 0.0 581.4703211831588 NaN 5.859692395959475 1.2000149000763372E-4 36.992605637522004 1.2106271452994484 1.2973552423023617E-6 19.110115714427206 581.4703211831588
19.115019516199023 0.5128270986954893 NaN 0.7181236912917409  -37.01035002967908 -37.01035002967908 -37.01035002967908 0.0 0.0 0.0 581.6509592104584 NaN 5.860127459145914 1.2000149000763372E-4 37.01035002967908 1.210570828950021 1.2968657930370227E-6 19.115019516199023 581.6509592104584
19.119923317970855 0.51269557084397 NaN 0.7186176906160224  -37.028094636311835 -37.028094636311835 -37.028094636311835 0.0 0.0 0.0 581.8315985946562 NaN 5.86056227534102 1.2000149000763372E-4 37.028094636311835 1.2105145414881797 1.2963767036557488E-6 19.119923317970855 581.8315985946562
19.124827119742697 0.51256411044263 NaN 0.719111690102993  -37.04583945741933 -37.04583945741933 -37.04583945741933 0.0 0.0 0.0 582.0122393345703 NaN 5.860996844770183 1.2000149000763372E-4 37.04583945741933 1.2104582828917025 1.2958879737640915E-6 19.124827119742697 582.0122393345703
19.129730921514554 0.5124327174395976 NaN 0.7196056897525113  -37.06358449300069 -37.06358449300069 -37.06358449300069 0.0 0.0 0.0 582.1928814290201 NaN 5.8614311676585285 1.2000149000763372E-4 37.06358449300069 1.210402053138392 1.2953996029681772E-6 19.129730921514554 582.1928814290201
19.13463472328643 0.5123013917830546 NaN 0.720099689564436  -37.08132974305501 -37.08132974305501 -37.08132974305501 0.0 0.0 0.0 582.3735248768262 NaN 5.861865244230909 1.2000149000763372E-4 37.08132974305501 1.2103458522060717 1.2949115908747038E-6 19.13463472328643 582.3735248768262
19.139538525058313 0.5121701334212359 NaN 0.7205936895386252  -37.09907520758135 -37.09907520758135 -37.09907520758135 0.0 0.0 0.0 582.5541696768099 NaN 5.862299074711914 1.2000149000763372E-4 37.09907520758135 1.210289680072589 1.2944239370909446E-6 19.139538525058313 582.5541696768099
19.144442326830212 0.5120389423024293 NaN 0.7210876896749376  -37.11682088657882 -37.11682088657882 -37.11682088657882 0.0 0.0 0.0 582.7348158277944 NaN 5.862732659325867 1.2000149000763372E-4 37.11682088657882 1.2102335367158135 1.2939366412247405E-6 19.144442326830212 582.7348158277944
19.149346128602126 0.5119078183749757 NaN 0.7215816899732327  -37.134566780046526 -37.134566780046526 -37.134566780046526 0.0 0.0 0.0 582.9154633286036 NaN 5.863165998296826 1.2000149000763372E-4 37.134566780046526 1.2101774221136374 1.293449702884505E-6 19.149346128602126 582.9154633286036
19.15424993037405 0.5117767615872688 NaN 0.7220756904333687  -37.15231288798354 -37.15231288798354 -37.15231288798354 0.0 0.0 0.0 583.0961121780624 NaN 5.863599091848582 1.2000149000763372E-4 37.15231288798354 1.2101213362439764 1.2929631216792204E-6 19.15424993037405 583.0961121780624
19.159153732145988 0.5116457718877552 NaN 0.722569691055205  -37.17005921038896 -37.17005921038896 -37.17005921038896 0.0 0.0 0.0 583.2767623749974 NaN 5.864031940204661 1.2000149000763372E-4 37.17005921038896 1.2100652790847677 1.2924768972184359E-6 19.159153732145988 583.2767623749974
19.16405753391794 0.5115148492249342 NaN 0.7230636918386014  -37.18780574726191 -37.18780574726191 -37.18780574726191 0.0 0.0 0.0 583.4574139182362 NaN 5.864464543588325 1.2000149000763372E-4 37.18780574726191 1.2100092506139717 1.2919910291122692E-6 19.16405753391794 583.4574139182362
19.168961335689907 0.5113839935473579 NaN 0.7235576927834169  -37.205552498601456 -37.205552498601456 -37.205552498601456 0.0 0.0 0.0 583.6380668066073 NaN 5.864896902222572 1.2000149000763372E-4 37.205552498601456 1.209953250809571 1.2915055169714025E-6 19.168961335689907 583.6380668066073
19.17386513746189 0.5112532048036308 NaN 0.7240516938895114  -37.22329946440669 -37.22329946440669 -37.22329946440669 0.0 0.0 0.0 583.8187210389408 NaN 5.865329016330135 1.2000149000763372E-4 37.22329946440669 1.209897279649571 1.291020360407085E-6 19.17386513746189 583.8187210389408
19.178768939233883 0.5111224829424104 NaN 0.7245456951567444  -37.24104664467674 -37.24104664467674 -37.24104664467674 0.0 0.0 0.0 583.9993766140676 NaN 5.865760886133482 1.2000149000763372E-4 37.24104664467674 1.2098413371119996 1.2905355590311281E-6 19.178768939233883 583.9993766140676
19.183672741005893 0.5109918279124062 NaN 0.7250396965849757  -37.25879403941068 -37.25879403941068 -37.25879403941068 0.0 0.0 0.0 584.1800335308199 NaN 5.866192511854824 1.2000149000763372E-4 37.25879403941068 1.2097854231749072 1.2900511124559069E-6 19.183672741005893 584.1800335308199
19.188576542777916 0.5108612396623804 NaN 0.7255336981740654  -37.27654164860761 -37.27654164860761 -37.27654164860761 0.0 0.0 0.0 584.3606917880309 NaN 5.866623893716102 1.2000149000763372E-4 37.27654164860761 1.2097295378163664 1.2895670202943589E-6 19.188576542777916 584.3606917880309
19.193480344549954 0.5107307181411477 NaN 0.7260276999238738  -37.294289472266634 -37.294289472266634 -37.294289472266634 0.0 0.0 0.0 584.5413513845353 NaN 5.867055031938996 1.2000149000763372E-4 37.294289472266634 1.2096736810144724 1.2890832821599819E-6 19.193480344549954 584.5413513845353
19.198384146322002 0.5106002632975748 NaN 0.7265217018342607  -37.312037510386844 -37.312037510386844 -37.312037510386844 0.0 0.0 0.0 584.7220123191688 NaN 5.867485926744929 1.2000149000763372E-4 37.312037510386844 1.2096178527473425 1.2885998976668332E-6 19.198384146322002 584.7220123191688
19.203287948094065 0.5104698750805807 NaN 0.7270157039050869  -37.32978576296733 -37.32978576296733 -37.32978576296733 0.0 0.0 0.0 584.9026745907681 NaN 5.8679165783550555 1.2000149000763372E-4 37.32978576296733 1.2095620529931166 1.2881168664295308E-6 19.203287948094065 584.9026745907681
19.208191749866142 0.5103395534391368 NaN 0.7275097061362127  -37.34753423000721 -37.34753423000721 -37.34753423000721 0.0 0.0 0.0 585.0833381981713 NaN 5.868346986990274 1.2000149000763372E-4 37.34753423000721 1.209506281729957 1.2876341880632483E-6 19.208191749866142 585.0833381981713
19.213095551638233 0.5102092983222664 NaN 0.7280037085274993  -37.365282911505595 -37.365282911505595 -37.365282911505595 0.0 0.0 0.0 585.2640031402176 NaN 5.868777152871221 1.2000149000763372E-4 37.365282911505595 1.2094505389360481 1.2871518621837174E-6 19.213095551638233 585.2640031402176
19.217999353410338 0.5100791096790446 NaN 0.7284977110788071  -37.38303180746155 -37.38303180746155 -37.38303180746155 0.0 0.0 0.0 585.4446694157473 NaN 5.869207076218268 1.2000149000763372E-4 37.38303180746155 1.209394824589597 1.2866698884072267E-6 19.217999353410338 585.4446694157473
19.222903155182454 0.509948987458599 NaN 0.728991713789997  -37.40078091787418 -37.40078091787418 -37.40078091787418 0.0 0.0 0.0 585.6253370236018 NaN 5.8696367572515316 1.2000149000763372E-4 37.40078091787418 1.2093391386688321 1.286188266350618E-6 19.222903155182454 585.6253370236018
